"2001160045","13091","Christopher Kruegel","263","18961","204","1","16346","72",\N
"2131252044","12219","Dawn Song","389","37765","181","2","26525","71","1:2019,12:2020,"
"465425324","12626","Gene Tsudik","449","21702","279","3","15463","64","1:2014,"
"2109123731","12246","David Wagner","278","33137","162","4","24893","63","12:2016,"
"2213385919","12095","Adrian Perrig","353","41711","212","5","25354","62","1:2016,12:2013,"
"201828038","11857","Dan Boneh","427","52275","169","6","17490","62","1:2016,"
"46726047","12690","Ari Juels","298","22556","191","7","18187","61",\N
"2260712038","12622","Michael K. Reiter","388","20538","192","8","14257","60","1:2008,"
"2056441798","12554","Sushil Jajodia","730","27453","332","9","14859","60","1:2021,"
"2155626625","12686","Wenke Lee","259","24404","160","10","17585","60","1:2017,12:2019,"
"1996714504","12560","Ravi Sandhu","358","22740","230","11","19436","56","1:2001,12:2012,"
"2192390985","13115","Giovanni Vigna","265","16911","189","12","11756","56","1:2019,"
"716133098","11800","Vern Paxson","271","35818","142","13","18268","55","1:2006,"
"717547165","12623","Elisa Bertino","1210","27119","458","14","11602","54","1:2003,"
"299775663","13153","Angelos D. Keromytis","393","14720","244","15","10212","52","1:2017,"
"59249629","13529","Engin Kirda","189","11828","126","16","10821","52",\N
"2056207806","12990","Patrick McDaniel","271","19571","186","17","15281","50","1:2015,"
"2052950829","12013","Mihir Bellare","366","35629","148","18","13296","50","1:2013,"
"2120420677","13346","Ahmad Reza Sadeghi","532","13369","350","19","10417","50",\N
"2120643228","12485","Ross Anderson","329","20849","183","20","14760","50","12:2015,"
"368046975","13016","Lorrie Faith Cranor","335","17913","138","21","8225","49","1:2014,"
"2087987499","12904","Pierangela Samarati","364","17198","207","22","14177","49","1:2021,"
"2144410870","13321","Srdjan Capkun","264","12223","171","23","7883","48","1:2019,"
"1998006409","13274","Peng Ning","228","15952","113","24","11027","47",\N
"2097786798","12605","Moti Yung","500","21992","252","25","8596","47","1:2013,12:2014,"
"1495879661","12703","Jean Pierre Hubaux","209","22461","110","26","13197","46","1:2010,"
"2114127059","13640","Willy Susilo","726","10415","410","27","7026","45",\N
"2171030022","12355","Stefan Savage","174","24673","92","28","14477","45","1:2010,"
"2001749418","13136","Jan Camenisch","402","15302","205","29","10221","44","1:2018,12:2010,"
"2383048336","13658","Nadarajah Asokan","355","7991","203","30","6089","44",\N
"2078705314","13232","David Pointcheval","304","12653","156","31","10375","44",\N
"2237101560","13084","Jonathan Katz","438","17123","139","32","8009","44","1:2021,"
"2062283694","13540","Robert H. Deng","555","10084","305","33","6827","44",\N
"2148790671","13413","Tadayoshi Kohno","211","10900","131","34","7850","43",\N
"2318895841","13966","Kim Kwang Raymond Choo","432","8768","250","35","5473","43",\N
"2125050856","12677","Xuemin Shen","1124","30316","132","36","6900","43",\N
"2131229705","12501","Brent Waters","259","30779","90","37","14407","42","1:2021,"
"2170816905","13205","Wenjing Lou","293","20373","92","38","9633","41",\N
"695545146","11103","Ronald L. Rivest","402","78761","116","39","22672","41","1:1994,"
"2004230566","13293","Michael Waidner","256","10014","122","40","7373","41",\N
"2137211123","13166","Kui Ren","427","20967","153","41","9957","41","1:2020,"
"2057643108","13471","Markus Jakobsson","146","9805","95","42","6880","40",\N
"2125956071","14166","Muhammad Khurram Khan","373","8000","177","43","4723","40",\N
"2021877992","12762","Salvatore J. Stolfo","338","22672","110","44","9724","40","1:2019,"
"8790322","13891","Vitaly Shmatikov","146","9757","83","45","7589","40",\N
"2107148058","13679","Rongxing Lu","388","12523","172","46","6636","40",\N
"2568277420","13750","Thorsten Holz","227","8106","169","47","7116","40",\N
"2051205022","13333","Paul Syverson","146","11077","93","48","8286","40","1:2014,"
"2141374212","12466","Jay S. Walker","701","65175","54","49","7567","40",\N
"2045355816","13305","Michael Backes","1090","12580","226","50","4777","39",\N
"2165412067","13523","Ninghui Li","227","11889","130","51","6018","39","1:2021,"
"2101920419","13646","Xuxian Jiang","101","10331","67","52","8929","39",\N
"1373210103","13114","Nick Feamster","295","12585","120","53","6509","38","1:2016,"
"2125383417","12820","John C. Mitchell","497","21895","80","54","6534","38","1:2008,"
"2240894600","14105","Jianying Zhou","333","6935","224","55","6253","38",\N
"2193269139","13084","Somesh Jha","304","17557","103","56","9277","38","1:2016,"
"2152052458","13504","Elaine Shi","205","11932","75","57","9030","38",\N
"719828399","10957","Scott Shenker","448","92831","64","58","13719","38","1:2003,"
"2281944180","13989","Gail Joon Ahn","295","7446","189","59","5294","37",\N
"2162106674","12249","MartÃ­n Abadi","354","35159","86","60","9133","37",\N
"2143898475","14149","Zhenfu Cao","413","5818","221","61","4193","37",\N
"2237110490","12841","J. D. Tygar","129","16481","64","62","7693","37",\N
"2025616804","12712","Hugo Krawczyk","187","15819","83","63","6369","37",\N
