13198473	2108064234	0.5
13198473	2169957344	0.5
1485909464	2175377689	0.5
1488471373	1745162118	0.5
1556296739	1745162118	0.5
1556296739	2079606209	0.5
1589846406	2188530018	0.5
1592300071	2116949144	0.5
1600928673	2073808537	0.5
1600928673	2105875764	0.5
1600928673	2112852558	0.5
1600928673	2116949144	0.5
1600928673	2220218222	0.5
1835817557	2073808537	0.5
1835817557	2112852558	0.5
1835817557	2220218222	0.5
1907293129	1589846406	0.5
1907293129	2188530018	0.5
2030993695	2096867800	0.5
2044639210	1589281343	0.5
2044639210	2095629885	0.5
2044639210	2148127931	0.5
2096867800	160001453	0.5
2105875764	2112852558	0.5
2105875764	2116949144	0.5
2112852558	2116949144	0.5
2116428199	1975307600	0.5
2116949144	2112852558	0.5
2142835102	2120946007	0.5
2148127931	160001453	0.5
2148127931	2095629885	0.5
2163636817	160001453	0.5
2163636817	2095629885	0.5
2163636817	2148127931	0.5
2169957344	2108064234	0.5
2220218222	2073808537	0.5
2220218222	2105875764	0.5
2220218222	2112852558	0.5
2223469651	2268157125	0.5
2303276850	2268157125	0.5
2986967943	2095629885	0.5
2986967943	2268157125	0.5
54817376	2105875764	0.5
54817376	2112852558	0.5
54817376	2116949144	0.5
