"2008.amta-papers.13","J07-2003","0","0.0414222"
"2008.amta-papers.13","C04-1051","0","0.191571"
"2008.amta-papers.13","W04-3250","0","0.0429334"
"2008.amta-papers.13","A00-2023","0","0.0610845"
"2008.amta-papers.13","W07-0716","1","0.921324"
"2008.amta-papers.13","P08-1023","0","0.0319501"
"2008.amta-papers.13","P03-1021","0","0.0175466"
"2008.amta-papers.13","P02-1040","0","0.0870838"
"2008.amta-papers.13","2006.amta-papers.25","1","0.830776"
"2008.amta-papers.13","strassel-etal-2006-integrated","0","0.0152588"
"2011.mtsummit-papers.41","N06-1013","0","0.0167461"
"2011.mtsummit-papers.41","P95-1037","0","0.0277522"
"2011.mtsummit-papers.41","C04-1036","0","0.0244621"
"2011.mtsummit-papers.41","2009.mtsummit-papers.4","0","0.0195695"
"2011.mtsummit-papers.41","J97-2004","0","0.54343"
"2011.mtsummit-papers.41","P99-1004","0","0.0981579"
"2011.mtsummit-papers.41","P98-2127","0","0.205614"
"2011.mtsummit-papers.41","W06-0605","0","0.0122528"
"2011.mtsummit-papers.41","N04-1043","0","0.0365"
"2011.mtsummit-papers.41","W06-3811","0","0.0149935"
"2011.mtsummit-papers.41","J03-1002","0","0.044788"
"2011.mtsummit-papers.41","P08-1066","0","0.0192289"
"2011.mtsummit-papers.41","2009.mtsummit-caasl.12","0","0.0249415"
"2011.mtsummit-papers.41","P06-2112","0","0.0118756"
"2011.mtsummit-papers.41","W04-3226","0","0.0591061"
"2011.mtsummit-papers.41","J05-4002","0","0.011564"
"2011.mtsummit-papers.41","D10-1065","0","0.0607331"
"2020.clssts-1.7","J03-1002","0","0.0178101"
"2020.clssts-1.8","W19-6721","0","0.0609898"
"2020.clssts-1.8","kamholz-etal-2014-panlex","0","0.0601285"
"2020.clssts-1.8","P07-2045","0","0.00893272"
"2020.clssts-1.8","D18-2012","0","0.0310714"
"2020.clssts-1.8","P11-1052","0","0.0715547"
"2020.clssts-1.8","Q17-1010","0","0.0435206"
"2020.clssts-1.8","P19-3004","0","0.278746"
"2020.clssts-1.8","N19-4009","0","0.0246244"
"2020.clssts-1.8","P16-1009","0","0.0911142"
"2020.clssts-1.8","tiedemann-2012-parallel","0","0.0605221"
"2020.clssts-1.8","W18-1819","0","0.0298316"
"A00-1044","A97-1029","1","0.720136"
"A00-1044","M98-1028","0","0.0342635"
"A97-1029","J93-2006","1",\N
"A97-1029","M95-1012","0",\N
"A97-1029","H94-1053","1",\N
"A97-1029","M92-1024","1",\N
"boisen-etal-2000-annotating","A97-1028","0",\N
"boisen-etal-2000-annotating","A00-1044","1",\N
"boisen-etal-2000-annotating","A97-1030","0",\N
"boisen-etal-2000-annotating","W99-0612","0",\N
"boisen-etal-2000-annotating","A97-1029","1",\N
"D08-1090","P05-1033","0","0.0322789"
"D08-1090","P98-1069","0","0.0756805"
"D08-1090","2005.eamt-1.19","0","0.41674"
"D08-1090","W03-1003","0","0.0205357"
"D08-1090","D07-1036","0","0.0107067"
"D08-1090","J05-4003","0","0.0718158"
"D08-1090","P00-1056","0","0.0454094"
"D08-1090","P02-1040","0","0.103551"
"D08-1090","P99-1067","0","0.0328174"
"D08-1090","P08-1066","0","0.012193"
"D08-1090","2006.amta-papers.25","1","0.77697"
"D08-1090","2006.iwslt-papers.3","0","0.0257977"
"D08-1090","C04-1059","0","0.223215"
"D08-1090","C98-1066","0",\N
"D08-1090","J03-3002","0",\N
"D14-1095","D13-1174","0","0.0124657"
"D14-1095","kruengkrai-etal-2006-conditional","0","0.0269761"
"D14-1095","N13-1140","0","0.0288465"
"D14-1095","W04-3230","0","0.063284"
"D14-1095","coltekin-2010-freely","0","0.0202908"
"D14-1095","W13-3504","0","0.199738"
"D14-1095","N09-1046","0","0.0111373"
"D14-1095","P12-2063","1","0.789403"
"D14-1095","P08-2015","0","0.0136628"
"H89-2033","H89-2027","1","0.875671"
"H89-2033","H89-2020","1",\N
"H89-2033","H89-1016","0",\N
