"113527761","1582971263","0.825"
"1582971263","113527761","0.825"
"113527761","2500062327","0.958333"
"2500062327","113527761","0.958333"
"1582971263","2500062327","67.8802"
"2500062327","1582971263","67.8802"
"113527761","2163699853","0.333333"
"2163699853","113527761","0.333333"
"113527761","268424627","0.533333"
"268424627","113527761","0.533333"
"2163699853","2500062327","1.13175"
"2500062327","2163699853","1.13175"
"2163699853","268424627","0.946764"
"268424627","2163699853","0.946764"
"2500062327","268424627","2.44286"
"268424627","2500062327","2.44286"
"113527761","1526683831","0.825"
"1526683831","113527761","0.825"
"113527761","1829844087","0.825"
"1829844087","113527761","0.825"
"1526683831","1829844087","1.075"
"1829844087","1526683831","1.075"
"113527761","1593054802","0.2"
"1593054802","113527761","0.2"
"1526683831","1582971263","0.325"
"1582971263","1526683831","0.325"
"1526683831","1593054802","0.2"
"1593054802","1526683831","0.2"
"1526683831","268424627","0.2"
"268424627","1526683831","0.2"
"1582971263","1593054802","8.04444"
"1593054802","1582971263","8.04444"
"1582971263","1829844087","2.83486"
"1829844087","1582971263","2.83486"
"1582971263","268424627","4.44041"
"268424627","1582971263","4.44041"
"1593054802","1829844087","1.03333"
"1829844087","1593054802","1.03333"
"1593054802","268424627","1.86667"
"268424627","1593054802","1.86667"
"1829844087","268424627","2.17454"
"268424627","1829844087","2.17454"
"113527761","2051165371","1"
"2051165371","113527761","1"
"113527761","1518356683","0.125"
"1518356683","113527761","0.125"
"113527761","2054074992","0.125"
"2054074992","113527761","0.125"
"113527761","2110582769","0.125"
"2110582769","113527761","0.125"
"113527761","2506733973","0.125"
"2506733973","113527761","0.125"
"1518356683","1526683831","1.95833"
"1526683831","1518356683","1.95833"
"1518356683","1582971263","1.39478"
"1582971263","1518356683","1.39478"
"1518356683","1829844087","0.565018"
"1829844087","1518356683","0.565018"
"1518356683","2054074992","0.125"
"2054074992","1518356683","0.125"
"1518356683","2110582769","2.08288"
"2110582769","1518356683","2.08288"
"1518356683","2500062327","6.22619"
"2500062327","1518356683","6.22619"
"1518356683","2506733973","7.02619"
"2506733973","1518356683","7.02619"
"1526683831","2054074992","0.125"
"2054074992","1526683831","0.125"
"1526683831","2110582769","0.125"
"2110582769","1526683831","0.125"
"1526683831","2500062327","2.79167"
"2500062327","1526683831","2.79167"
"1526683831","2506733973","0.458333"
"2506733973","1526683831","0.458333"
"1582971263","2054074992","0.125"
"2054074992","1582971263","0.125"
"1582971263","2110582769","0.34478"
"2110582769","1582971263","0.34478"
"1582971263","2506733973","2.81786"
"2506733973","1582971263","2.81786"
"1829844087","2054074992","0.125"
"2054074992","1829844087","0.125"
"1829844087","2110582769","0.523352"
"2110582769","1829844087","0.523352"
"1829844087","2500062327","3.95119"
"2500062327","1829844087","3.95119"
"1829844087","2506733973","0.25"
"2506733973","1829844087","0.25"
"2054074992","2110582769","0.125"
"2110582769","2054074992","0.125"
"2054074992","2500062327","0.125"
"2500062327","2054074992","0.125"
"2054074992","2506733973","0.125"
"2506733973","2054074992","0.125"
"2110582769","2500062327","1.26786"
"2500062327","2110582769","1.26786"
"2110582769","2506733973","0.767857"
"2506733973","2110582769","0.767857"
"2500062327","2506733973","9.77619"
"2506733973","2500062327","9.77619"
"128293706","2001543889","1"
"2001543889","128293706","1"
"1484776859","1582971263","0.47619"
"1582971263","1484776859","0.47619"
"1484776859","2003408954","1.30952"
"2003408954","1484776859","1.30952"
"1484776859","2035552233","0.97619"
"2035552233","1484776859","0.97619"
"1484776859","2064710014","0.47619"
"2064710014","1484776859","0.47619"
"1484776859","2089618153","0.142857"
"2089618153","1484776859","0.142857"
"1484776859","268424627","0.142857"
"268424627","1484776859","0.142857"
"1484776859","334102867","0.142857"
"334102867","1484776859","0.142857"
"1582971263","2003408954","18.7972"
"2003408954","1582971263","18.7972"
"1582971263","2035552233","6.55238"
"2035552233","1582971263","6.55238"
"1582971263","2064710014","5.52738"
"2064710014","1582971263","5.52738"
"1582971263","2089618153","13.7385"
"2089618153","1582971263","13.7385"
"1582971263","334102867","11.8218"
"334102867","1582971263","11.8218"
"2003408954","2035552233","3.95952"
"2035552233","2003408954","3.95952"
"2003408954","2064710014","18.894"
"2064710014","2003408954","18.894"
"2003408954","2089618153","4.81071"
"2089618153","2003408954","4.81071"
"2003408954","268424627","3.45629"
"268424627","2003408954","3.45629"
"2003408954","334102867","3.81071"
"334102867","2003408954","3.81071"
"2035552233","2064710014","2.54286"
"2064710014","2035552233","2.54286"
"2035552233","2089618153","3.67619"
"2089618153","2035552233","3.67619"
"2035552233","268424627","1.14286"
"268424627","2035552233","1.14286"
"2035552233","334102867","3.22619"
"334102867","2035552233","3.22619"
"2064710014","2089618153","1.94405"
"2089618153","2064710014","1.94405"
"2064710014","268424627","0.142857"
"268424627","2064710014","0.142857"
"2064710014","334102867","3.02738"
"334102867","2064710014","3.02738"
"2089618153","268424627","0.253968"
"268424627","2089618153","0.253968"
"2089618153","334102867","5.45516"
"334102867","2089618153","5.45516"
"268424627","334102867","0.253968"
"334102867","268424627","0.253968"
"1484776859","2017243522","1"
"2017243522","1484776859","1"
"2003408954","2017243522","1.81667"
"2017243522","2003408954","1.81667"
"2017243522","2064710014","0.533333"
"2064710014","2017243522","0.533333"
"1484776859","2500062327","0.333333"
"2500062327","1484776859","0.333333"
"1582971263","2017243522","4.56667"
"2017243522","1582971263","4.56667"
"2017243522","2500062327","0.333333"
"2500062327","2017243522","0.333333"
"2017243522","2035552233","1.28333"
"2035552233","2017243522","1.28333"
"1489628671","1593054802","2"
"1593054802","1489628671","2"
"1489628671","334102867","1.66667"
"334102867","1489628671","1.66667"
"1489628671","1582971263","3.5"
"1582971263","1489628671","3.5"
"1489628671","2089618153","0.666667"
"2089618153","1489628671","0.666667"
"1489628671","2165267798","0.5"
"2165267798","1489628671","0.5"
"1489628671","2168287352","0.5"
"2168287352","1489628671","0.5"
"2165267798","2168287352","4.5"
"2168287352","2165267798","4.5"
"1489628671","2017243522","0.333333"
"2017243522","1489628671","0.333333"
"1489628671","41179424","0.333333"
"41179424","1489628671","0.333333"
"1582971263","41179424","1.36667"
"41179424","1582971263","1.36667"
"2017243522","41179424","1.28333"
"41179424","2017243522","1.28333"
"1489628671","2064710014","0.5"
"2064710014","1489628671","0.5"
"1500401863","1600296546","2"
"1600296546","1500401863","2"
"1500401863","2074374546","2.16667"
"2074374546","1500401863","2.16667"
"1500401863","1593054802","0.166667"
"1593054802","1500401863","0.166667"
"1500401863","2003408954","0.166667"
"2003408954","1500401863","0.166667"
"1500401863","2012453507","0.166667"
"2012453507","1500401863","0.166667"
"1500401863","2112468092","0.166667"
"2112468092","1500401863","0.166667"
"1500401863","2165267798","0.166667"
"2165267798","1500401863","0.166667"
"1593054802","2003408954","0.388889"
"2003408954","1593054802","0.388889"
"1593054802","2012453507","0.166667"
"2012453507","1593054802","0.166667"
"1593054802","2074374546","0.166667"
"2074374546","1593054802","0.166667"
"1593054802","2112468092","2.38889"
"2112468092","1593054802","2.38889"
"1593054802","2165267798","7.06667"
"2165267798","1593054802","7.06667"
"2003408954","2012453507","1.18333"
"2012453507","2003408954","1.18333"
"2003408954","2074374546","1.41502"
"2074374546","2003408954","1.41502"
"2003408954","2112468092","7.7301"
"2112468092","2003408954","7.7301"
"2003408954","2165267798","1.67176"
"2165267798","2003408954","1.67176"
"2012453507","2074374546","0.166667"
"2074374546","2012453507","0.166667"
"2012453507","2112468092","0.366667"
"2112468092","2012453507","0.366667"
"2012453507","2165267798","0.166667"
"2165267798","2012453507","0.166667"
"2074374546","2112468092","0.665018"
"2112468092","2074374546","0.665018"
"2074374546","2165267798","0.415018"
"2165267798","2074374546","0.415018"
"2112468092","2165267798","14.2817"
"2165267798","2112468092","14.2817"
"1512960460","1984210936","0.25"
"1984210936","1512960460","0.25"
"1512960460","2051958371","0.25"
"2051958371","1512960460","0.25"
"1512960460","2500062327","0.25"
"2500062327","1512960460","0.25"
"1512960460","2883684207","0.25"
"2883684207","1512960460","0.25"
"1984210936","2051958371","22.3929"
"2051958371","1984210936","22.3929"
"1984210936","2500062327","6.38333"
"2500062327","1984210936","6.38333"
"1984210936","2883684207","0.25"
"2883684207","1984210936","0.25"
"2051958371","2500062327","5.58333"
"2500062327","2051958371","5.58333"
"2051958371","2883684207","0.25"
"2883684207","2051958371","0.25"
"2500062327","2883684207","0.25"
"2883684207","2500062327","0.25"
"1515055074","1518356683","2.99954"
"1518356683","1515055074","2.99954"
"1515055074","1829844087","0.973352"
"1829844087","1515055074","0.973352"
"1515055074","1869813374","0.596429"
"1869813374","1515055074","0.596429"
"1515055074","1984210936","1.88169"
"1984210936","1515055074","1.88169"
"1515055074","2003408954","0.148352"
"2003408954","1515055074","0.148352"
"1515055074","2051165371","0.0714286"
"2051165371","1515055074","0.0714286"
"1515055074","2074374546","0.148352"
"2074374546","1515055074","0.148352"
"1515055074","2110582769","3.74121"
"2110582769","1515055074","3.74121"
"1515055074","2112468092","0.598352"
"2112468092","1515055074","0.598352"
"1515055074","2163699853","0.148352"
"2163699853","1515055074","0.148352"
"1515055074","2163963159","0.648352"
"2163963159","1515055074","0.648352"
"1515055074","2165267798","0.398352"
"2165267798","1515055074","0.398352"
"1515055074","2208279105","0.321429"
"2208279105","1515055074","0.321429"
"1515055074","268424627","0.148352"
"268424627","1515055074","0.148352"
"1518356683","1869813374","0.755952"
"1869813374","1518356683","0.755952"
"1518356683","1984210936","2.88169"
"1984210936","1518356683","2.88169"
"1518356683","2003408954","0.881685"
"2003408954","1518356683","0.881685"
"1518356683","2051165371","0.0714286"
"2051165371","1518356683","0.0714286"
"1518356683","2074374546","0.398352"
"2074374546","1518356683","0.398352"
"1518356683","2112468092","10.265"
"2112468092","1518356683","10.265"
"1518356683","2163699853","0.315018"
"2163699853","1518356683","0.315018"
"1518356683","2163963159","1.31502"
"2163963159","1518356683","1.31502"
"1518356683","2165267798","1.09835"
"2165267798","1518356683","1.09835"
"1518356683","2208279105","0.488095"
"2208279105","1518356683","0.488095"
"1518356683","268424627","0.398352"
"268424627","1518356683","0.398352"
"1829844087","1869813374","1.22262"
"1869813374","1829844087","1.22262"
"1829844087","1984210936","0.598352"
"1984210936","1829844087","0.598352"
"1829844087","2003408954","1.49795"
"2003408954","1829844087","1.49795"
"1829844087","2051165371","0.0714286"
"2051165371","1829844087","0.0714286"
"1829844087","2074374546","0.248352"
"2074374546","1829844087","0.248352"
"1829844087","2112468092","2.64121"
"2112468092","1829844087","2.64121"
"1829844087","2163699853","0.724542"
"2163699853","1829844087","0.724542"
"1829844087","2163963159","5.57732"
"2163963159","1829844087","5.57732"
"1829844087","2165267798","13.9107"
"2165267798","1829844087","13.9107"
"1829844087","2208279105","0.0714286"
"2208279105","1829844087","0.0714286"
"1869813374","1984210936","0.471429"
"1984210936","1869813374","0.471429"
"1869813374","2003408954","0.953175"
"2003408954","1869813374","0.953175"
"1869813374","2051165371","0.0714286"
"2051165371","1869813374","0.0714286"
"1869813374","2074374546","0.171429"
"2074374546","1869813374","0.171429"
"1869813374","2110582769","0.0714286"
"2110582769","1869813374","0.0714286"
"1869813374","2112468092","1.38095"
"2112468092","1869813374","1.38095"
"1869813374","2163699853","1.14762"
"2163699853","1869813374","1.14762"
"1869813374","2163963159","0.754762"
"2163963159","1869813374","0.754762"
"1869813374","2165267798","0.904762"
"2165267798","1869813374","0.904762"
"1869813374","2208279105","0.0714286"
"2208279105","1869813374","0.0714286"
"1869813374","268424627","2.78651"
