citingpaperID,citedpaperID,proba
1579214159,2145539275,0.40125
1582852804,1661267132,0.60375
1582852804,1850164147,0.50375
1582852804,2278946264,0.52375
1583620121,2202738825,0.49
1584026445,97587332,0.58375
1585089995,2170936641,0.20625
1585696528,1983524036,0.17625
1585696528,2117487426,0.2525
1587322954,1537644522,0.3325
1587322954,2009418433,0.12375
1588340205,2075457099,0.4925
1588340205,2117487426,0.5775
1588340205,2170936641,0.27
1588340205,2254751760,0.7275
1593010265,2111483789,0.54625
1596748596,2039576845,0.37
1596748596,2065811242,0.24625
1596748596,2112210867,0.24875
1602874860,1585089995,0.0975
1602874860,2026160696,0.3125
1602953677,1526815857,0.4375
1602953677,2030969394,0.28125
1605062704,1817525120,0.49625
1605062704,2009727399,0.43375
162766646,1519109293,0.18875
162766646,2138180870,0.48375
1661267132,1850164147,0.4375
1662313069,2009727399,0.41875
1662313069,2295846004,0.4425
1667569248,27994497,0.46375
1699074795,1492469144,0.70625
1702927477,2163038880,0.20625
1752894944,2295846004,0.67875
1769426539,2008244516,0.5875
1769426539,2163557584,0.4925
1817525120,2009727399,0.5
1817525120,97587332,0.47625
1828125457,20752825,0.52625
184146824,126455327,0.235
184146824,1503506375,0.22875
184146824,20752825,0.34
184146824,2127204392,0.225
184146824,2162105856,0.175
184146824,42234451,0.25
1842433003,2143428105,0.8075
1850607355,1074998046,0.42875
1850607355,2044849491,0.35
1850607355,2108718322,0.5575
1850607355,2113014179,0.25125
1850607355,2164281374,0.14125
1850607355,2164967910,0.3825
1888417677,103340358,0.3775
1888417677,1977998106,0.6825
1888417677,2063999654,0.78625
1888417677,2098711168,0.7525
1888417677,2102848467,0.7325
1901894633,1519109293,0.21375
1901894633,162766646,0.4725
1901894633,1963908272,0.44
1901894633,2138180870,0.3675
1901894633,2154946202,0.48625
1902660870,1074998046,0.44375
1902660870,1850607355,0.46
1902660870,2044849491,0.6325
1902660870,2086643053,0.08375
1902660870,2086693550,0.53875
1902660870,2104324457,0.095
1902660870,2164281374,0.2425
191255300,2134510195,0.2825
191255300,2137536943,0.29375
191255300,2144342293,0.405
191255300,2146807976,0.295
191255300,2272985206,0.585
1916698127,103340358,0.1425
1916698127,1557264270,0.4425
1916698127,2022580894,0.5725
1916698127,2047532797,0.5575
1916698127,2075283574,0.265
1916698127,2168936785,0.53625
1916698127,2227310419,0.44
1948036214,103340358,0.1875
1948036214,2022580894,0.455
1948036214,2047532797,0.3575
1948036214,2056756258,0.13375
1948036214,2075283574,0.3
1948036214,2127989284,0.31375
1948036214,2168936785,0.365
1962500282,2047532797,0.43
1962500282,2549103886,0.3475
1962539609,1661267132,0.4925
1962539609,2164638025,0.47875
1963908272,2099206369,0.56875
1963908272,2138180870,0.48125
1963908272,2154946202,0.58375
1967541402,14576171,0.17375
1967541402,1969243587,0.54125
1967541402,2009727399,0.075
1967541402,2086334222,0.39875
1967541402,2134510195,0.08875
1967541402,2134597765,0.26125
1967541402,2137536943,0.1375
1967541402,2144342293,0.20125
1967541402,2146807976,0.1575
1967541402,2170936641,0.07375
1967541402,64908097,0.16375
1967863517,103340358,0.675
1967863517,1977998106,0.2625
1967863517,2098711168,0.19875
1968103943,2008244516,0.38875
1968103943,2008350976,0.6125
1968103943,2016210016,0.2875
1968103943,2112705699,0.31125
1968103943,2163557584,0.12625
1968103943,2963742631,0.32125
1969243587,14576171,0.28875
1969243587,2009727399,0.0475
1969243587,2033854332,0.1775
1969243587,2134510195,0.04875
1969243587,64908097,0.04875
1969243587,97587332,0.175
1971039378,2016210016,0.55125
1971039378,2108718322,0.4425
1971039378,2113014179,0.52875
1971039378,2154553070,0.30625
1971039378,2164281374,0.4425
1971697515,1842433003,0.81125
1971697515,2041884065,0.4625
1971697515,2143428105,0.6625
1971697515,2162214498,0.7675
1973812756,2065811242,0.10875
1975438152,1990951910,0.25125
1975438152,2112210867,0.22625
1977442405,103340358,0.0725
1977442405,2098711168,0.43625
1977442405,2155640700,0.215
1977442405,2403737806,0.38875
1977881389,1537644522,0.385
1977881389,2088750139,0.0875
1977881389,2139880890,0.17125
1977881389,2144481322,0.19625
1977881389,2153028052,0.2725
1977881389,2521971991,0.315
1977998106,103340358,0.29625
1977998106,2063999654,0.30875
1978324096,2005107218,0.53875
1978572064,2110825163,0.785
1982097753,103340358,0.37
1982097753,2056756258,0.15875
1982097753,2099813268,0.1175
1982097753,2118388899,0.37125
1982097753,2138180870,0.1925
1982097753,2139103617,0.21125
1983524036,2065811242,0.25
1983524036,2112210867,0.3825
1983524036,2115875363,0.37375
1985711622,2116611834,0.1025
1986051614,103340358,0.13625
1986051614,1977998106,0.27375
1986051614,2098348249,0.7375
1986051614,2098711168,0.2725
1986051614,2154946202,0.2175
1987064494,1593010265,0.6475
1990951910,2144481322,0.1625
1990951910,2153028052,0.10375
1990951910,2521971991,0.18375
1991704213,1515347377,0.17875
1991704213,1569347009,0.2375
1991704213,2140914274,0.785
1991704213,2143428105,0.525
1993589664,2009727399,0.12125
1993589664,2139895170,0.16875
1993589664,2170936641,0.10125
1996921275,103340358,0.0875
1996921275,1557264270,0.3025
1996921275,2022580894,0.29625
1996921275,2047532797,0.32875
1996921275,2075283574,0.34625
1996921275,2168936785,0.37625
1998986980,126455327,0.68
1998986980,2077179394,0.33375
1998986980,42234451,0.715
1999460852,2136185850,0.54875
1999460852,2154925912,0.59125
2000515299,2107224514,0.5525
2000515299,2164638025,0.48375
2000646855,2162105856,0.1625
2001468115,2095618476,0.29
2002161849,2142827986,0.27875
2002420020,1587266360,0.3075
2002422448,1842433003,0.31125
2002422448,2041884065,0.82125
2002422448,2140914274,0.27375
2002422448,2143428105,0.72625
2002422448,2162214498,0.77625
2005107218,2069857456,0.17125
2005107218,2077179394,0.215
2005107218,2118944554,0.21125
2005107218,2142406320,0.11
2005579877,2039576845,0.10875
2006498170,2121194706,0.585
2006498170,2141685271,0.615
2007267444,1975438152,0.245
2007267444,2144342293,0.495
2007267444,2170936641,0.3475
2007267444,33276683,0.5575
2007813665,27994497,0.23375
2008244516,33276683,0.35625
2008350976,1585089995,0.5925
2008350976,2155640700,0.32875
2008492035,2037128561,0.5625
2009418433,2001468115,0.31625
2009418433,2050400354,0.50375
2009418433,2095618476,0.34875
2009727399,1752894944,0.18
2009727399,2295846004,0.2025
2010308044,2154553070,0.29625
2010308044,2164281374,0.2975
2013248280,2114009531,0.41
2013929512,2112213600,0.08875
2013929512,2118388899,0.04875
2015218663,980668039,0.36375
2016210016,14576171,0.2075
2016210016,2105869081,0.45625
2016210016,2108718322,0.5775
2016210016,2110034858,0.14625
2016210016,2113014179,0.56875
2016210016,2116396873,0.27125
2016210016,2134510195,0.1425
2016210016,2146807976,0.1375
2016210016,2164281374,0.25375
2017394090,2030969394,0.50375
2019421101,103340358,0.275
2019421101,2056756258,0.105
2019421101,2099813268,0.22
2019421101,2105138955,0.22125
2019421101,2118388899,0.22875
2019421101,2138180870,0.25125
2019421101,2139103617,0.25625
2020422256,2118944554,0.26125
2020422256,2162105856,0.16
2020970220,2075457099,0.47
2022580894,103340358,0.21875
2022580894,2016210016,0.22375
2022580894,2047532797,0.53125
2022580894,2134510195,0.1825
2022580894,2168936785,0.66625
2022886690,2145667392,0.5475
2024988577,103340358,0.41625
2024988577,2063999654,0.2125
2024988577,2098711168,0.2175
2024988577,2102848467,0.355
2024988577,2104324457,0.1325
2026160696,2142406320,0.40625
2027117386,1987620766,0.6175
2027117386,2081833264,0.6225
2027900490,2009727399,0.0925
2027900490,2075457099,0.19625
2027900490,2117487426,0.1725
2027900490,2136185850,0.09875
2027900490,2153643485,0.43375
2030573583,1602316634,0.31
2030573583,2116180864,0.24125
2030573583,2145539275,0.24625
2031043614,2039561007,0.4875
2033275445,2155640700,0.2675
2033854332,1569347009,0.3225
2033854332,1817525120,0.465
2033854332,2009727399,0.38875
2035902703,2124321702,0.3525
2035949526,2056524360,0.47875
2035949526,2110034858,0.31625
2035949526,2112776329,0.51875
2037128561,2045712973,0.5175
2037128561,2541463672,0.4075
2039561007,2065811242,0.1725
2039561007,2097704312,0.675
2039561007,2112210867,0.14125
2039576845,2112210867,0.1225
2041361017,2137536943,0.175
2041884065,2140914274,0.32125
2041884065,2143428105,0.72
2044541009,1587322954,0.2225
2044687533,87822204,0.4275
2044849491,2086693550,0.19875
2045248798,2065811242,0.05625
2045248798,2112210867,0.10875
2045248798,2565575030,0.27875
2046293708,1983524036,0.28625
2046293708,2124321702,0.39
2046403398,2013929512,0.3225
2046593623,122602527,0.39375
2046593623,1817525120,0.4525
2046593623,2170936641,0.32875
2047729491,103340358,0.3875
2047729491,1967863517,0.51375
2047729491,2098711168,0.52
2049137142,103340358,0.445
2049137142,2056756258,0.2725
2049137142,2098711168,0.64375
2049137142,2127137551,0.2425
2049137142,2138180870,0.23
2049785083,1842433003,0.46625
2049785083,2057858164,0.275
2049785083,2139880890,0.1875
2049785083,2140914274,0.2725
2049785083,2143428105,0.665
2054685200,2091191956,0.34625
2054917960,2146807976,0.3175
2055699991,2405188152,0.2675
2055699991,2963486721,0.51125
2056524360,1502577746,0.245
2056756258,2045248798,0.75625
2056756258,2065811242,0.1125
2056756258,2112210867,0.14625
2056756258,2565575030,0.155
2057209842,1781507305,0.5225
2058036501,2047532797,0.5575
2061064548,2075499829,0.5975
2061064548,87822204,0.47375
2061122559,2065811242,0.1925
2061122559,2112210867,0.425
2063675828,2131142552,0.315
2063675828,2164638025,0.505
2063957916,149561915,0.6425
2063957916,2030969394,0.39625
2063999654,103340358,0.77125
2066309116,2005579877,0.5025
2066309116,2039576845,0.34375
2068047518,87822204,0.22625
2069261761,2031043614,0.5675
2069261761,2117526032,0.3575
2069857456,1503506375,0.2175
2069857456,2162105856,0.18125
2069857456,2169146074,0.35875
2070134328,1605062704,0.11
2070134328,1817525120,0.23
2070134328,2009727399,0.33625
2070134328,2033854332,0.7525
2070134328,2170936641,0.06
2070151446,2078106834,0.6425
2070161269,1569347009,0.28
2070379602,2159844592,0.44875
2072099315,2164281374,0.17625
2072099315,2170936641,0.36
2072343647,2065811242,0.4775
2072343647,2112210867,0.35
2072474075,2041361017,0.625
2073570452,2056524360,0.4475
2073600639,27994497,0.555
2074285690,2043500582,0.365
2074285690,814826883,0.395
2074407292,2047532797,0.495
2074837759,1916698127,0.18375
2074837759,1996921275,0.38
2074837759,2022580894,0.41
2074837759,2047532797,0.35
2074837759,2168936785,0.27375
2075283574,1557264270,0.19875
2075283574,2108077658,0.4475
2075457099,2170936641,0.25625
2075499829,87822204,0.5225
2076736907,1987064494,0.165
2076736907,87822204,0.425
2076987607,1548445892,0.35625
2077179394,1503506375,0.44625
2077179394,2127204392,0.67875
2077179394,2162105856,0.3975
2078765398,1492469144,0.47
2078765398,1699074795,0.63
2081807077,2142827986,0.42
2083699526,2168883390,0.07875
2084273580,2065811242,0.15875
2084273580,2170936641,0.70625
2085472312,1980683432,0.3625
2085472312,2005107218,0.245
2085756364,2137536943,0.33875
2085756364,2144342293,0.4625
2085756364,2146807976,0.31625
2085756364,2272985206,0.61125
2085828369,2160152607,0.21125
2086643053,103340358,0.19625
2086643053,2063999654,0.33625
2086643053,2098711168,0.29625
2086643053,2102848467,0.73375
2086643053,2104324457,0.5175
2086693550,2113014179,0.175
2086693550,2164281374,0.19
2087394360,2072343647,0.22375
2090201253,2164053284,0.57
2098184792,2046293708,0.35375
2098184792,2128049108,0.3125
2098184792,2171297427,0.36875
2098348249,2154946202,0.38375
2098602834,2155640700,0.3475
2098711168,103340358,0.13625
2098711168,2056756258,0.32375
2098711168,2127137551,0.24375
2098711168,2138180870,0.15125
2099206369,2138180870,0.31375
2099270246,2030969394,0.4725
2099538215,2128049108,0.295
2099813268,2045248798,0.305
2099813268,2065811242,0.1075
2100664256,2068047518,0.1125
2102566312,2099206369,0.58625
2102566312,2154946202,0.55875
2102652921,1990951910,0.555
2102652921,2030969394,0.38875
2102652921,2144481322,0.43
2102652921,2153028052,0.33125
2102652921,2521971991,0.29125
2102848467,103340358,0.5075
2102913801,2110034858,0.19
2104324457,103340358,0.21875
2104324457,2098711168,0.13625
2104324457,2102848467,0.55
2104324457,2108718322,0.58
2104895179,2134510195,0.2475
2105358874,2145667392,0.55125
2105869081,2100080493,0.17125
2105869081,2113014179,0.51875
2105869081,2154553070,0.1875
2105869081,2164281374,0.21125
2107224514,2045712973,0.58375
2107697055,1616338336,0.2275
2108077658,2100080493,0.13625
2108077658,2102563702,0.12375
2108077658,2102913801,0.11
2108077658,2164281374,0.10375
2108718322,2113014179,0.60375
2108718322,2164281374,0.5175
2108776199,1616338336,0.49125
2108776199,2102913801,0.39875
2108776199,2110034858,0.405
2108776199,2125211684,0.4575
2111036405,2035902703,0.23375
2111036405,2102913801,0.45375
2111036405,2110034858,0.43875
2111483789,2054685200,0.48875
2111483789,2170936641,0.085
2111483789,27994497,0.32125
2112210867,2065811242,0.54875
2112213600,2118388899,0.07625
2112482089,2033854332,0.21125
2112482089,2170936641,0.24625
2112705699,2008350976,0.34375
2112705699,2016210016,0.20625
2112705699,2163557584,0.12375
2112705699,2963742631,0.34625
2112776329,2110034858,0.54875
2113014179,1587266360,0.3325
2113014179,2164281374,0.31625
2114111204,2037128561,0.37625
2116611834,122602527,0.465
2116611834,157104584,0.72
2116611834,1817525120,0.2775
2116611834,2170936641,0.47
2117487426,2065811242,0.27875
2117487426,2170936641,0.75875
2117526032,122602527,0.39625
2117894485,1593010265,0.54875
2117894485,2111483789,0.52125
2118388899,2099813268,0.20625
2118944554,1503506375,0.3075
2118944554,2077179394,0.37
2118944554,2127204392,0.33375
2118944554,2162105856,0.16875
2119367950,2111043320,0.54375
2120305565,2041696875,0.31125
2121194706,2141685271,0.6825
2123317149,1587266360,0.3225
2123317149,2104895179,0.38625
2123916114,2110034858,0.26125
2123916114,2145539275,0.355
2123916114,2164281374,0.32
2124288185,2009727399,0.35625
2124288185,2075457099,0.5125
2124321702,1983524036,0.36875
2125211684,2102913801,0.5275
2125211684,2110034858,0.42125
2126203558,2033854332,0.3175
2127137551,2045248798,0.2725
2127137551,2099813268,0.21625
2127137551,2154946202,0.8175
2127204392,1503506375,0.68375
2127204392,2162105856,0.435
2127425968,2254751760,0.65
2127989284,2047532797,0.68
2128750409,2009727399,0.50625
2128750409,2075457099,0.695
2128750409,2170936641,0.33
2129418437,2065811242,0.45875
2129418437,2112210867,0.355
2129418437,2117487426,0.4725
2129418437,2170936641,0.52875
2130071187,2137536943,0.2125
2131142552,2107224514,0.61875
2131142552,2164638025,0.3525
2131831312,1526815857,0.12125
2132818402,2139880890,0.2075
2134248922,2065811242,0.23375
2134248922,2080803766,0.13625
2134597765,14576171,0.65625
2134597765,2009727399,0.37125
2134597765,2033854332,0.19
2134597765,2075457099,0.20125
2134597765,2104895179,0.15625
2134597765,2134510195,0.3675
2134597765,2146807976,0.545
2134597765,2153643485,0.275
2134597765,2170936641,0.26875
2134774091,1548445892,0.31375
2134774091,2076987607,0.6625
2134774091,2118944554,0.43875
2136710010,2150281577,0.33
2137536943,2144342293,0.28625
2137536943,2170936641,0.05625
2138180870,2099206369,0.18875
2138180870,2127137551,0.30375
2138180870,2154946202,0.2725
2139880890,2144481322,0.62125
2140914274,1569347009,0.18375
2141616623,2963233535,0.51125
2141685271,2121194706,0.73375
2142103633,1577956469,0.75625
2142103633,2009418433,0.21875
2142406320,1503506375,0.2825
2142406320,1548445892,0.1825
2142406320,1998986980,0.18625
2142406320,2000646855,0.205
2142406320,2020422256,0.18375
2142406320,20752825,0.2375
2142406320,2077179394,0.1975
2142406320,2118944554,0.23
2142406320,2127204392,0.27875
2142406320,2143147232,0.245
2142406320,2162105856,0.24125
2142827986,2044541009,0.32375
2142827986,2142367865,0.26375
2143147232,1964552437,0.37625
2143364765,2137536943,0.445
2143428105,2140914274,0.235
2144342293,2170936641,0.28625
2145421234,103340358,0.24625
2145421234,2098711168,0.05
2145421234,2118388899,0.0575
2145421234,2139103617,0.10375
2145667392,2105358874,0.54875
2145957360,2160152607,0.775
2146471628,1985711622,0.415
2146471628,2116611834,0.29875
2146807976,2134510195,0.4925
2146807976,2158295392,0.495
2147347208,2136517229,0.345
2148632426,2045712973,0.68125
2148740744,2005579877,0.295
2148740744,2153028052,0.11875
2149483835,2017394090,0.53
2149483835,2030969394,0.5575
2149660273,2050400354,0.58625
2149674446,2045248798,0.55125
2149674446,2065811242,0.245
2150281577,2118388899,0.15375
2151961366,2026160696,0.49375
2152319805,2000515299,0.4025
2152319805,2107224514,0.6925
2152319805,2164638025,0.43375
2152609228,2102913801,0.4775
2152609228,2110034858,0.385
2153028052,2017394090,0.22625
2153028052,2030969394,0.1975
2153028052,2099270246,0.2975
2153028052,2110825163,0.20625
2153028052,2149483835,0.17375
2153137441,2142827986,0.245
2153643485,2009727399,0.31625
2153643485,2075457099,0.64
2154036165,2041696875,0.44875
2154553070,2116396873,0.62125
2154553070,2164281374,0.57875
2154648857,2113014179,0.7575
2154648857,2164281374,0.25375
2154648857,2168849769,0.22375
2154925912,2136185850,0.42
2154946202,2065811242,0.0775
2154946202,2138180870,0.55
2155160033,2099813268,0.2625
2155486209,2142406320,0.3
2155486209,2151961366,0.61125
2155640700,1585089995,0.26875
2155912412,2113014179,0.48375
2155912412,2163557584,0.3625
2156454290,1502577746,0.25875
2156454290,2102563702,0.08625
2158295392,2134510195,0.445
2159479322,1983524036,0.74625
2159479322,2035902703,0.225
2159479322,2065811242,0.385
2159479322,2112210867,0.38625
2159479322,2115875363,0.77
2159479322,2124321702,0.35875
2159479322,2171297427,0.7675
2159526734,2155640700,0.48375
2160644437,2039561007,0.49
2160644437,2137536943,0.3
2162105856,1503506375,0.42
2162214498,2140914274,0.40125
2162214498,2143428105,0.94625
2162490634,1584026445,0.43375
2162490634,2009727399,0.21125
2162490634,2113093063,0.35625
2163038880,2142367865,0.78375
2163557584,2061122559,0.10625
2163557584,2108077658,0.2425
2163557584,2170936641,0.04
2164281374,2110034858,0.215
2164638025,2000515299,0.5775
2164638025,2107224514,0.69
2164967910,2008244516,0.68125
2164967910,33276683,0.24
2167101903,2102913801,0.72625
2167101903,2110034858,0.50125
2167800198,2030969394,0.09875
2167800198,2139880890,0.1925
2167800198,2144481322,0.22
2168849769,2142827986,0.13875
2168936785,2047532797,0.57375
2169146074,1503506375,0.26625
2169146074,2162105856,0.18875
2170992961,2136185850,0.37875
2171297427,1983524036,0.78875
2171297427,2065811242,0.235
2171297427,2112210867,0.21
2171297427,2115875363,0.57625
2183819092,1842433003,0.51125
2183819092,1971697515,0.49375
2183819092,2002422448,0.74125
2183819092,2041884065,0.395
2183819092,2143428105,0.5925
2183819092,2162214498,0.635
2186569449,2013929512,0.12625
2186569449,2136710010,0.4475
2186569449,2150281577,0.27875
2186569449,2164053284,0.09125
2188934293,1074998046,0.5925
2188934293,1562476336,0.19375
2188934293,1850607355,0.48875
2188934293,2044849491,0.63875
2188934293,2086643053,0.08375
2188934293,2086693550,0.56375
2188934293,2104324457,0.0975
2188934293,2164281374,0.2475
2190570825,1702927477,0.14875
2190570825,2033389579,0.38125
2190570825,2217229052,0.3975
2190570825,863049760,0.5225
2196889779,2124321702,0.50625
2204275848,2202116523,0.4975
2204759023,2159844592,0.2925
2209555944,2099270246,0.40125
2210516534,1587891439,0.185
2210516534,2091191956,0.42875
2210516534,2139895170,0.5225
2210691648,2170936641,0.31125
2212107227,1575463691,0.535
2212107227,2143147232,0.3
2212176225,2146584949,0.585
2212248191,2013929512,0.30625
2212248191,2090201253,0.27625
2212248191,2150281577,0.275
2215712472,2039561007,0.4775
2215712472,2137536943,0.35875
2217229052,2022580894,0.2675
2217229052,2033389579,0.58
2217229052,863049760,0.4425
2221237640,1850164147,0.47375
2221237640,2045712973,0.18375
2221768484,103340358,0.3175
2221768484,2086643053,0.4125
2221768484,2104324457,0.38875
2221768484,2168936785,0.62625
2222174051,2170936641,0.16625
2227310419,103340358,0.2525
2227310419,2022580894,0.58125
2227310419,2075283574,0.27
2227310419,2127989284,0.37
2227310419,2168936785,0.54375
2231265677,2110034858,0.23875
2235053778,1993589664,0.44625
2235053778,2009727399,0.27625
2235053778,2086334222,0.35
2235053778,2091191956,0.405
2235053778,2170936641,0.27875
2240047818,126455327,0.43
2240047818,1503506375,0.45
2240047818,2127204392,0.515
2240047818,2162105856,0.27
2241563595,1964552437,0.31875
2241563595,2246414964,0.55375
2241852569,1511048421,0.51875
2241870169,2009727399,0.195
2244630972,1937685787,0.5575
2245341025,103340358,0.05875
2245341025,1967863517,0.18125
2245341025,2047729491,0.68375
2245341025,2098711168,0.1925
2246414964,1575463691,0.4875
2247394048,1557264270,0.555
2247394048,1916698127,0.53875
2247394048,2022580894,0.625
2247394048,2047532797,0.675
2247394048,2075283574,0.45875
2247394048,2168936785,0.70375
2247875277,1902660870,0.255
2247875277,2044849491,0.2475
2248548253,2202738825,0.23875
2252441194,2065811242,0.33875
2252441194,2117487426,0.4975
2252441194,2170936641,0.285
2252441194,2254751760,0.64
2258064579,1971039378,0.49375
2258064579,2108718322,0.5
2258064579,2113014179,0.3475
2258064579,2155912412,0.15375
2258064579,2164281374,0.17125
2260598198,2139880890,0.21125
2260598198,2143428105,0.44
2262718671,2278946264,0.405
2268154488,1585089995,0.41875
2268154488,2075457099,0.32
2268154488,2170936641,0.25
2268918789,103340358,0.30375
2268918789,1888417677,0.39
2268918789,1967863517,0.34875
2268918789,1977998106,0.28
2268918789,1986051614,0.3225
2268918789,1996921275,0.285
2268918789,2013929512,0.13
2268918789,2022580894,0.22625
2268918789,2024988577,0.34875
2268918789,2047532797,0.325
2268918789,2047729491,0.32375
2268918789,2058036501,0.18625
2268918789,2063999654,0.3875
2268918789,2075283574,0.1825
2268918789,2086643053,0.3925
2268918789,2098348249,0.1775
2268918789,2098711168,0.23375
2268918789,2118388899,0.28625
2268918789,2125547047,0.345
2268918789,2136517229,0.48375
2268918789,2150281577,0.345
2268918789,2154946202,0.3425
2268918789,2168936785,0.3
2268918789,2247394048,0.25125
2268918789,573182303,0.33875
2272985206,14576171,0.59125
2272985206,2009727399,0.3625
2272985206,2134510195,0.42
2272985206,2137536943,0.29375
2272985206,2144342293,0.57875
2272985206,2146807976,0.19125
2272985206,2170936641,0.2675
2272985206,64908097,0.405
2274980903,1511048421,0.4825
2276380414,2009727399,0.38
2278946264,1850164147,0.47375
2280883672,1532764703,0.3
2282631507,2030969394,0.18125
2286844380,1937685787,0.58125
2286844380,2017394090,0.4025
2286844380,2030969394,0.55625
2286844380,2106161759,0.545
2295156440,2963111938,0.28125
2295156440,87822204,0.19875
2298822263,103340358,0.1075
2298822263,1888417677,0.58
2298822263,1977998106,0.3875
2298822263,1986051614,0.525
2298822263,2047729491,0.49875
2298822263,2063999654,0.40625
2298822263,2098711168,0.2425
2298822263,2102848467,0.3475
2325846041,2033389579,0.39375
2340479377,2022580894,0.30125
2340479377,2047532797,0.37625
2340479377,2061064548,0.51375
2340479377,2295156440,0.54625
2340479377,87822204,0.5075
2340622084,1557264270,0.54
2340622084,1916698127,0.455
2340622084,2022580894,0.65875
2340622084,2047532797,0.48125
2340622084,2075283574,0.32
2340622084,2168936785,0.615
2340622084,2247394048,0.79375
2340622084,2268918789,0.29
2341914330,2100664256,0.47375
2346028821,1702927477,0.63
2346028821,2033389579,0.09125
2346028821,2163038880,0.37625
2346028821,863049760,0.11
2368841069,768653336,0.54375
2394738964,2030969394,0.23
2400604048,2030969394,0.35125
2400604048,990870145,0.125
2400969278,1587322954,0.50625
2403737806,2072099315,0.2
2404473641,2142406320,0.2625
2410242477,1702927477,0.24375
2410242477,2045248798,0.33
2410242477,2056756258,0.3925
2410242477,2098711168,0.4225
2412351855,1983524036,0.56125
2412351855,2065811242,0.38875
2412351855,2112210867,0.305
2412351855,2115875363,0.52
2412351855,2171297427,0.5625
2412351855,2400604048,0.1775
2475314638,103340358,0.15
2475314638,1702927477,0.5325
2475314638,2009727399,0.10625
2475314638,2033389579,0.07125
2479932948,2296704245,0.73
2491759239,1971697515,0.45375
2492642737,1557264270,0.46625
2492642737,1916698127,0.56875
2492642737,2022580894,0.40875
2492642737,2047532797,0.47
2492642737,2075283574,0.195
2492642737,2247394048,0.40875
2492642737,2340622084,0.49125
2492642737,2963919031,0.21875
2502689690,2098980230,0.44375
2510343936,2951283029,0.4775
2510343936,2963486721,0.4625
2510530742,1557264270,0.37625
2510530742,1850607355,0.3675
2510530742,2086693550,0.5725
2510530742,2368841069,0.3725
2516392621,103340358,0.20125
2516392621,2047729491,0.46875
2521971991,2017394090,0.19875
2521971991,2030969394,0.09875
2521971991,2099270246,0.25875
2521971991,2110825163,0.245
2521971991,2149483835,0.1725
2527508530,2009727399,0.11625
2527508530,2963111938,0.2075
2536716774,103340358,0.27375
2536716774,1996921275,0.7175
2536716774,2022580894,0.73125
2536716774,2047532797,0.54875
2536716774,2074837759,0.695
2536716774,2078106834,0.51125
2536716774,2268918789,0.285
2536716774,2561531859,0.6425
2538083265,2110034858,0.28625
2541463672,2045712973,0.6075
2546561608,2963111938,0.1825
2546561608,87822204,0.19
2550196044,103340358,0.2375
2561531859,103340358,0.31125
2561531859,1916698127,0.64
2561531859,2022580894,0.60625
2561531859,2247394048,0.68
2571873793,103340358,0.15875
2571873793,2047532797,0.20375
2571873793,2168936785,0.46125
2571873793,2298822263,0.115
2583200575,1562476336,0.5725
2583200575,2044849491,0.26125
2583675545,1993589664,0.19
2583675545,2024988577,0.3425
