"2125104194","11621","Philip S. Yu","1810","76187","840","1","48696","100","1:1997,13:2016,14:2003,"
"2121939561","11410","Jiawei Han","1152","106233","723","2","92542","132","1:2003,14:2002,"
"136859070","12172","Witold Pedrycz","1666","43793","516","3","14667","58",\N
"2123991549","13785","Tzung Pei Hong","666","7748","497","4","6471","38",\N
"2198983026","11767","Christos Faloutsos","787","56487","434","5","29676","84","1:2010,14:2006,"
"2146335907","12630","Charu C. Aggarwal","592","31325","350","6","19923","66","1:2013,13:2019,14:2015,"
"2119358208","13630","Jeffrey Xu Yu","493","11681","335","7","8911","51",\N
"2128990482","13785","Xiaofang Zhou","544","9616","328","8","6131","39",\N
"1919135125","12217","Hans Peter Kriegel","466","42536","322","9","33983","67","1:2009,13:2015,14:2013,"
"2126330539","12213","Jian Pei","409","50195","318","10","47919","66","1:2015,13:2017,14:2014,"
"2318776917","13556","Lei Chen","634","12682","302","11","7410","46",\N
"2289414603","13694","Elke A. Rundensteiner","537","8782","302","12","6196","42",\N
"2196778472","12868","Divesh Srivastava","450","18855","298","13","14054","62","1:2011,"
"2125481875","13861","Xuemin Lin","398","9577","295","14","7971","43",\N
"497422635","14273","Reda Alhajj","516","4070","287","15","2629","25",\N
"2141382980","12358","Francisco Herrera","973","57152","285","16","17126","67",\N
"717547165","12623","Elisa Bertino","1210","27119","280","17","10442","49","1:2003,"
"2159644763","13096","Christian S. Jensen","590","17690","264","18","14014","63","1:2011,"
"23511057","14164","Taghi M. Khoshgoftaar","408","5646","257","19","4033","36",\N
"122205434","14197","Shusaku Tsumoto","521","3459","254","20","1884","20",\N
"2157743775","12883","Hsinchun Chen","829","24466","251","21","9821","47","1:2015,"
"2472069284","12587","Tao Li","2212","29200","250","22","7671","42",\N
"2109031554","12482","Qiang Yang","1067","41114","248","23","22194","61","1:2017,"
"2123651450","13487","Xindong Wu","482","17734","246","24","10813","38",\N
"1986476467","13895","Yong Shi","582","7361","244","25","4081","30",\N
"514836396","12758","Gerhard Weikum","837","23030","244","26","11701","54","1:2005,"
"294375193","14476","Alfredo Cuzzocrea","519","3265","242","27","2381","30",\N
"2130201582","14114","Jianzhong Li","504","5536","240","28","2973","29",\N
"2122391114","12722","Huan Liu","640","35395","236","29","21470","63","1:2018,"
"2119605707","14080","Wolfgang Lehner","535","4746","233","30","2800","25",\N
"2163909284","12705","Surajit Chaudhuri","401","22613","228","31","17619","67","1:2005,"
"2168806630","14488","Ge Yu","434","2779","223","32","1372","19",\N
"2147343253","13047","Daniel A. Keim","488","19849","223","33","11963","48",\N
"2140301036","14033","Thomas Seidl","354","5857","221","34","4810","36",\N
"2166080598","14042","Chengqi Zhang","486","7715","221","35","4772","33",\N
"1993486354","12882","Loet Leydesdorff","955","29826","220","36","8094","51",\N
"2111470091","14280","Aoying Zhou","420","4507","217","37","3133","25",\N
"390930505","13805","Masaru Kitsuregawa","548","5767","215","38","2487","26","1:2012,"
"401833296","13386","Maarten de Rijke","654","13601","213","39","5382","37",\N
"98572569","13826","Lutz Bornmann","541","10971","211","40","4622","37",\N
"2062009547","13396","Timos Sellis","367","10047","211","41","6875","37",\N
"2136050841","13583","Ee Peng Lim","534","10917","206","42","5096","36",\N
"270949118","12595","Wil M. P. van der Aalst","608","27203","202","43","8647","55","1:2020,"
"2037466936","13477","Beng Chin Ooi","372","13590","201","44","10276","56","1:2011,"
"2152766206","13023","ChengXiang Zhai","413","21615","200","45","15808","56",\N
"2023431847","14359","Vincent S. Tseng","329","6004","200","46","4688","37",\N
"240820708","13590","Cyrus Shahabi","459","11076","200","47","6036","37",\N
"2168903744","14700","Sourav S. Bhowmick","310","2799","199","48","1880","21",\N
"2155983610","14154","Latifur Khan","422","5785","199","49","3114","31",\N
"2122365371","13110","Ming Syan Chen","482","13938","199","50","8746","39","1:2006,"
"2153710278","13912","Hui Xiong","366","9665","198","51","6543","43",\N
"276012958","13585","Yannis Manolopoulos","447","8873","198","52","6399","35",\N
"18851973","13949","Nikos Mamoulis","273","8080","197","53","7287","45",\N
"2207916209","14325","Xiaohua Hu","424","4147","197","54","2565","26",\N
"237419955","11737","Hector Garcia Molina","593","50622","196","55","22259","70","1:1997,"
"2113857198","13908","JoÃ£o Gama","414","9295","193","56","5081","32",\N
"2298201484","13705","Bhavani Thuraisingham","680","7539","190","57","3742","33","1:2018,"
"2142476784","13689","Kian Lee Tan","341","10606","189","58","7495","41",\N
"2170070822","12834","Eamonn Keogh","303","25967","189","59","20373","62","14:2021,"
"2134885186","13681","Shashi Shekhar","403","9785","188","60","5343","38",\N
"2129598186","13984","Xueqi Cheng","480","7193","188","61","4050","32",\N
"2124997989","14574","Hiroyuki Kitagawa","387","2288","187","62","1675","16",\N
"2171804313","13800","Guoliang Li","427","15229","182","63","4644","38",\N
"2115085568","14411","Longbing Cao","406","4689","182","64","2754","27",\N
"2490701366","13949","Qing Li","555","7185","182","65","2234","21",\N
"2076144126","13022","Enrico Zio","1139","14674","181","66","2644","26",\N
"2161062602","12239","Vipin Kumar","830","49004","179","67","26048","47","1:2005,"
"2119244895","13419","Yong Yu","397","14583","178","68","6407","42",\N
"360112113","12795","Hosagrahar V. Jagadish","352","19198","178","69","14337","56",\N
"2125988131","13165","Ling Liu","722","17779","177","70","5226","35",\N
"2026323400","13848","Ronald Rousseau","415","7707","177","71","3110","31",\N
"2100438523","14095","Yanchun Zhang","488","5508","176","72","2195","27",\N
"150096297","13351","Karl Aberer","572","12282","174","73","3355","31",\N
"2165917828","13266","Mohammed J. Zaki","311","16674","173","74","12719","48","1:2021,"
"2158012360","13800","Jie Tang","412","10693","173","75","7773","41","1:2021,"
"2143778659","13724","Wang Chien Lee","365","10669","173","76","5806","38",\N
"336997814","14024","Iadh Ounis","336","6655","173","77","4218","33",\N
"2127889770","12349","W. Bruce Croft","386","29149","171","78","21304","64","1:1997,"
"1986159374","12769","Dan Suciu","407","19722","171","79","11359","49","1:2011,"
"1981784093","13438","Wolfgang GlÃ¤nzel","363","11689","171","80","7706","48",\N
"2360612151","14419","Donato Malerba","348","4047","171","81","1981","22",\N
"2308328903","13926","Osmar R. ZaÃ¯ane","335","7957","170","82","5571","38",\N
"2019462106","14345","Torben Bach Pedersen","332","4473","170","83","3496","31",\N
"2776237762","14879","Philippe Fournier Viger","261","3282","170","84","2347","26",\N
"2122434521","14736","Yuefeng Li","302","3267","169","85","2436","24",\N
"2618356905","14183","Xingquan Zhu","291","7794","168","86","5786","35",\N
"2295682018","12431","Amit P. Sheth","816","30474","166","87","9780","46","1:2020,"
"1934644436","14527","Frans Coenen","368","3221","164","88","1962","24",\N
"2121075939","13364","Tharam S. Dillon","897","10577","163","89","2122","26",\N
"2199255697","14208","Naren Ramakrishnan","445","5566","163","90","2166","27",\N
"2101052892","14481","Tok Wang Ling","290","3968","162","91","2781","24",\N
"2166985210","14923","Guoren Wang","289","2234","162","92","1746","21",\N
"2146461601","13449","Svetha Venkatesh","800","10242","161","93","1866","24",\N
"2112689123","13724","Gautam Das","268","8236","161","94","5810","37","1:2021,"
"2017812127","14642","Agma J. M. Traina","325","3160","161","95","2090","22",\N
"2138427228","11275","Rakesh Agrawal","291","75425","160","96","66371","70","1:2003,"
"139560512","14177","Vaclav Snasel","649","4123","159","97","1141","19",\N
"2134693834","12562","Wei Ying Ma","495","31620","159","98","11950","55",\N
"2187636103","15299","Jerry Chun Wei Lin","225","1751","159","99","1409","22",\N
"2345075623","13032","Ajith Abraham","1106","22344","155","100","3633","31",\N
"2981772981","13679","Wei Wang","386","11326","155","101","7562","38","1:2020,"
"2157949701","14132","Ning Zhong","429","5370","155","102","3021","25",\N
"2061851337","13831","Bart Baesens","417","9297","155","103","6446","40",\N
"1979308116","13880","Lior Rokach","355","11959","155","104","6420","34",\N
"2132140839","14522","Simon Fong","454","2984","154","105","1081","16",\N
"123309386","13871","Kotagiri Ramamohanarao","432","7879","153","106","3443","32",\N
"2132927693","14119","David Lo","425","8292","152","107","3964","37",\N
"2144864747","14914","Richi Nayak","294","2014","151","108","1325","18",\N
"2114304489","14328","Sang Wook Kim","551","2714","151","109","931","16",\N
"2164040783","12492","Raghu Ramakrishnan","337","27342","150","110","16265","50","1:2001,"
"2155014515","13420","Shyi Ming Chen","408","17021","150","111","6915","50","1:2006,"
"2244698799","12607","Bing Liu","431","34397","150","112","23355","55","1:2015,13:2018,"
"2169544959","13249","Divyakant Agrawal","452","14837","149","113","6552","41","1:2011,"
"2116978417","11447","David W. Bates","1267","89048","148","114","11618","55",\N
"2143589486","13954","Yong Deng","483","8660","148","115","4234","39",\N
"2425877144","13352","Zheng Chen","378","15630","148","116","7798","46",\N
"2158964959","14825","Keun Ho Ryu","307","2542","147","117","1466","19",\N
"2124749556","12834","C. Lee Giles","495","18460","147","118","5181","33","1:2006,"
"1656275121","13199","Dimitrios Gunopulos","291","14646","147","119","10624","47",\N
"2777339002","13759","Haixun Wang","220","10893","147","120","8610","44",\N
"2134033583","13331","Yiyu Yao","445","19071","146","121","4579","36",\N
"220758600","13750","Walid G. Aref","288","9009","146","122","4648","34",\N
"2275403261","13774","Michel Verleysen","528","8869","145","123","3339","26",\N
"2108706841","14855","Caetano Traina","240","2757","145","124","2025","21",\N
"696807755","14067","Mohamed F. Mokbel","239","8257","145","125","5292","37",\N
"40084183","13514","Mike Thelwall","487","17479","143","126","7079","41",\N
"2295915604","14195","Gao Cong","194","7585","143","127","6318","40",\N
"2125776506","14809","Gang Chen","253","2728","143","128","2131","21",\N
"2136372366","14113","Enhong Chen","430","6859","143","129","2990","29",\N
"2159408573","14295","Mong Li Lee","282","5921","142","130","3270","30",\N
"2626264286","13750","Ke Wang","235","10086","142","131","8497","47",\N
"2243308922","13523","Dimitris Papadias","197","12187","142","132","11168","55",\N
"2232753573","15095","Wenjie Zhang","187","2950","141","133","2400","27",\N
"2431810988","13741","Lucila Ohno Machado","443","10563","141","134","4872","27",\N
"2128845036","14945","Carson Kai Sang Leung","226","3093","141","135","2444","24",\N
"1998938290","11923","Michael Stonebraker","431","27762","141","136","12928","52","1:1994,"
"2100196114","14377","Katsumi Tanaka","433","2706","141","137","935","17",\N
"2106796124","14026","Srinivasan Parthasarathy","270","7301","141","138","4924","34",\N
"2148910894","14250","Craig Macdonald","278","5288","140","139","3384","30",\N
"2059436065","13551","Mario Piattini","904","10119","140","140","2205","26",\N
"2083845045","12490","Johannes Gehrke","306","27904","139","141","19439","51","1:2014,13:2021,"
"2028117853","13617","Carlo Zaniolo","345","8020","139","142","4189","35","1:2019,"
"1979772396","13846","David W. Cheung","214","10035","139","143","6316","40",\N
"2289816208","13447","Laks V. S. Lakshmanan","250","11665","139","144","8180","48",\N
"219814910","12332","George Karypis","403","40815","137","145","22123","48","14:2017,"
"2228144965","13421","Wolfgang Nejdl","436","13094","137","146","5265","38",\N
"2131502281","13930","Alex A. Freitas","353","10105","137","147","5769","39",\N
"2099727678","14251","Felix Naumann","231","6338","137","148","5108","33",\N
"31261168","14036","Yannis Theodoridis","221","6925","137","149","5820","36",\N
"323689644","13591","Hiroshi Motoda","327","12014","137","150","8963","23",\N
"2589657406","15353","Hongzhi Wang","233","965","137","151","444","11",\N
"2023765750","14272","Peter Christen","214","6445","136","152","3063","25",\N
"2139913828","12210","Samuel Madden","305","31855","136","153","15674","48","1:2020,"
"689294964","13010","Umeshwar Dayal","351","15127","136","154","8765","38","1:2008,"
"2250317084","14234","David Taniar","485","5097","135","155","1642","21",\N
"2138267588","14447","Reynold Cheng","168","5143","135","156","4627","34",\N
"2163619555","13573","Jimmy Lin","436","10711","135","157","4914","37",\N
"2075622585","12840","Jeffrey F. Naughton","246","14847","135","158","10907","51","1:2002,"
"2116657824","13677","Xifeng Yan","209","12570","135","159","11169","46",\N
"2148168557","13146","Joydeep Ghosh","490","19212","134","160","10705","32","14:2020,"
"2239470812","14554","Xue Li","312","3997","134","161","1863","23",\N
"2228514421","14065","Aidong Zhang","423","6819","134","162","3988","25","1:2017,"
"2604265191","15234","Ying Zhang","159","2217","133","163","2100","23",\N
"2131082813","13563","Yufei Tao","197","12451","133","164","11845","57","1:2020,"
"2169034151","12659","Mark A. Musen","550","22931","132","165","6451","40",\N
"2155888323","13265","Alistair Moffat","309","11994","132","166","5716","36",\N
"120305507","13024","Christopher G. Chute","455","18013","132","167","5426","37",\N
"2192802387","13282","Jaideep Srivastava","397","14841","132","168","7656","29",\N
"2133504957","13835","Aboul Ella Hassanien","881","8014","131","169","1412","21",\N
"2019828590","13356","Justin Zobel","335","12571","131","170","7882","43",\N
"671527850","12141","Jennifer Widom","276","34563","131","171","20491","62","1:2005,"
"2227744130","13091","Michael R. Lyu","628","21670","130","172","8525","44","1:2015,"
"2491264568","13870","Wei Fan","201","9620","128","173","7565","40",\N
"335443309","13526","Nick Koudas","173","10688","128","174","9529","48",\N
"1995232797","14717","Jianhua Feng","168","4608","128","175","4188","33",\N
"1740996049","13944","Quan Z. Sheng","403","7133","128","176","1230","19",\N
"2148782644","14649","Il Yeol Song","266","3448","128","177","2474","23",\N
"2139831545","15506","Yunjun Gao","164","1286","128","178","1120","20",\N
"2127173244","14875","Shoji Hirano","252","2166","128","179","1547","11",\N
"2607637236","15200","Hong Gao","259","1325","128","180","778","13",\N
"310734946","12603","Heikki Mannila","325","22663","127","181","12579","47","14:2009,"
"528588921","12601","Ricardo Baeza Yates","523","25472","127","182","5317","37","1:2009,"
"2190072679","13699","Graham Cormode","277","10513","127","183","6049","42","1:2020,"
"244148578","13119","Jerzy W. Grzymala Busse","232","15485","127","184","3326","24",\N
"2125800575","13185","Xing Xie","395","18539","127","185","11148","43",\N
"2098436618","14657","Yue Xu","343","3266","127","186","1231","18",\N
"2138535417","13332","Jason H. Moore","691","24515","127","187","3268","25",\N
"2118447230","14304","Shu Ching Chen","370","4969","126","188","1966","23",\N
"1979796846","13560","Nitesh V. Chawla","319","16776","126","189","7554","38",\N
"2095948822","14883","Jiuyong Li","255","3226","126","190","2206","25",\N
"737311942","13334","Aristides Gionis","270","13277","126","191","8947","40",\N
"89934235","12734","Hanan Samet","366","19689","126","192","5158","34","1:1996,"
"2118201721","14349","Daniel Zeng","333","4614","125","193","2064","21",\N
