1984103665	2036448375	0.5
1999593459	1503333931	0.5
2008102370	1983595289	0.5
2008102370	2053100920	0.5
2008102370	2062236692	0.5
2008102370	2102698119	0.5
2008285050	1984103665	0.5
2008285050	2155611014	0.5
2026430213	94637519	0.5
2062236692	1983595289	0.5
2062236692	2008285050	0.5
2093156799	2023772410	0.5
2093156799	2027827699	0.5
2102698119	2027827699	0.5
2104382147	2008285050	0.5
2104382147	2155611014	0.5
2155611014	11620817	0.5
2460680144	2066862335	0.5
2643544958	2027827699	0.5
2643544958	2046020226	0.5
38512715	1481997832	0.5
38978401	11620817	0.5
93734767	2008285050	0.5
93734767	2155611014	0.5
