2574077693,Multi-Manifold Concept Factorization for Data Clustering,2013,0,2,3,0.0,2628146486,Ping Li,0,-0.830771215815761,3.0618191676709294
2562786159,A Revisit of Hashing Algorithms for Approximate Nearest Neighbor Search,2016,48,14,1,1.0,2141500565,Deng Cai,0,0.003708468606338,0.082832279151172
2615650274,Reverse Top-k Geo-Social Keyword Queries in Road Networks,2017,34,8,6,0.0,2495572906,Jingwen Zhao,0,-0.01657107088421793,0.035389748403282274
2595853853,On efficiently finding reverse k-nearest neighbors over uncertain graphs,2017,57,7,5,0.0,2139831545,Yunjun Gao,0,0.02310401127985327,0.5385345121937095
2753920882,Method and system for identifying relativeness of image by using analysis of link and page layout and method and system for determining relativeness between images of pages based on analysis of link and page layout,2005,4,1,3,0.226179,2066159008,Ji Rong Wen,0,-0.1402540589583772,0.22398288986868065
2757016771,Weakly-Supervised Deep Embedding for Product Review Sentiment Analysis,2018,53,32,5,0.0,2965821144,Wei Zhao,0,0.14760609364243052,0.3552068842242259
2790446188,Identifying Genetic Risk Factors for Alzheimers Disease via Shared Tree-Guided Feature Learning Across Multiple Tasks,2018,37,4,5,0.0,2423339548,Weizhong Zhang,0,0.2276513881513862,0.4077141828162098
2962648813,Satellite System Graph Towards the Efficiency Up-Boundary of Graph-Based Approximate Nearest Neighbor Search,2019,38,0,3,0.0,2915671273,Cong Fu,0,-0.22205240695846498,-0.13090750934943304
2952586245,AtSNE Efficient and Robust Visualization on GPU through Hierarchical Optimization,2019,17,0,3,0.0,2970415368,Cong Fu,0,0.4032009894852866,1.1445403013882876
2963284996,Fast approximate nearest neighbor search with the navigating spreading-out graph,2019,39,12,4,0.0,2915671273,Cong Fu,0,-0.22205240695846498,-0.13090750934943304
2952841984,A Minimax Game for Instance based Selective Transfer Learning,2019,44,4,9,0.0,2950395948,Bo Wang,0,0.22050504180149044,0.21860681950583466
2951390818,Density Sensitive Hashing,2012,34,4,2,0.0,2274675516,Yue Lin,0,-0.07327788206185622,-0.048697647516676136
2991342176,A Revisit of Hashing Algorithms for Approximate Nearest Neighbor Search,2019,0,0,1,1.0,2141500565,Deng Cai,0,-0.1984714131877254,-0.08331523624254955
