1551631458	2092926313	0.5
1964868079	2109858853	0.5
1972756701	2030195614	0.5
1972756701	2106395405	0.5
1972756701	2133565549	0.5
1972756701	2161018901	0.5
2015326241	2131302646	0.5
2030195614	2015326241	0.5
2030195614	2131302646	0.5
2060126140	2015326241	0.5
2060126140	2131302646	0.5
2060126140	2133565549	0.5
2068820076	2030195614	0.5
2068820076	2092926313	0.5
2068820076	2131302646	0.5
2102159586	2133565549	0.5
2102374980	2109858853	0.5
2103014813	2015326241	0.5
2103014813	2030195614	0.5
2103014813	2109858853	0.5
2103014813	2131302646	0.5
2106395405	1482432820	0.5
2106395405	2109858853	0.5
2109858853	2161893827	0.5
2112759333	1551413143	0.5
2112759333	2015326241	0.5
2112759333	2030195614	0.5
2112759333	2060126140	0.5
2112759333	2131302646	0.5
2112759333	2133565549	0.5
2112759333	2978239997	0.5
2133565549	1964868079	0.5
2133565549	2109858853	0.5
2152209396	2030195614	0.5
2152209396	2133565549	0.5
2161018901	1964868079	0.5
2161018901	2102374980	0.5
2161018901	2109858853	0.5
2187556855	2030195614	0.5
2187556855	2133565549	0.5
2187556855	2972896217	0.5
2528049031	1964868079	0.5
2528049031	2061481686	0.5
48608723	2015326241	0.5
48608723	2131302646	0.5
48608723	2161893827	0.5
