"2021.naacl-tutorials.4","2021","-1","1"
"2021.emnlp-main.575","2021","-1","5"
"2020.tacl-1.52","2020","-1","4"
"2020.nlp4convai-1.2","2020","-1","4"
"2020.findings-emnlp.445","2020","-1","6"
"2020.emnlp-main.260","2020","-1","5"
"2020.emnlp-main.261","2020","-1","4"
"2020.coling-main.87","2020","-1","3"
"2020.acl-main.387","2020","0","4"
"Q19-1034","2019","0","2"
"N19-1382","2019","2","2"
"D19-1326","2019","2","3"
"Q18-1022","2018","1","2"
"P18-1156","2018","5","3"
"N18-2098","2018","5","5"
"N18-1139","2018","2","6"
"D18-1255","2018","26","4"
"D18-1429","2018","3","2"
"C18-1319","2018","1","4"
"P17-1098","2017","15","2"
"E17-1036","2017","25","3"
"N16-4002","2016","0","1"
"N16-4006","2016","4","2"
"N16-1021","2016","15","2"
"K16-1027","2016","0","3"
"C16-1011","2016","7","2"
"D15-1050","2015","63","4"
"khapra-etal-2014-transliteration","2014","4","1"
"C14-2002","2014","4","10"
"P13-1125","2013","3","2"
"N13-1032","2013","5","1"
"W12-5901","2012","0","1"
"W12-5902","2012","0","1"
"kunchukuttan-etal-2012-experiences","2012","9","6"
"C12-3031","2012","2","2"
"P11-1057","2011","9","1"
"I11-1078","2011","4","1"
"W10-4011","2010","0","3"
"W10-2403","2010","25","2"
"W10-2404","2010","11","2"
"S10-1028","2010","7","3"
"S10-1094","2010","4","2"
"P10-1155","2010","19","1"
"N10-1065","2010","17","1"
"N10-1073","2010","24","2"
"C10-2040","2010","13","3"
"C10-1063","2010","7","1"
"W09-3518","2009","8","1"
"D09-1048","2009","14","1"
