"2021.naacl-main.203","2021","-1","3"
"P19-1385","2019","1","3"
"N19-1071","2019","12","4"
"N19-1110","2019","0","3"
"N19-1213","2019","10","3"
"W18-6209","2018","0","4"
"S18-1037","2018","8","8"
"S18-1069","2018","0","6"
"S18-1100","2018","3","7"
"C18-1243","2018","1","3"
"S17-2112","2017","2","10"
"E17-2093","2017","23","2"
"W16-0424","2016","1","4"
"S16-1023","2016","11","9"
"L16-1016","2016","4","8"
"L16-1195","2016","3","3"
"L16-1458","2016","10","4"
"L16-1627","2016","1","2"
"W15-1105","2015","2","3"
"W15-0121","2015","0","2"
"S14-2002","2014","0","4"
"S14-2089","2014","9","5"
"S14-2119","2014","0","5"
"zervanou-etal-2014-word","2014","6","3"
"C14-1069","2014","2","3"
"W13-0205","2013","3","2"
"S13-2072","2013","8","3"
"S13-1014","2013","3","4"
"W12-1801","2012","1","3"
"S12-1082","2012","8","3"
"iosif-potamianos-2012-semsim","2012","8","2"
"iosif-etal-2012-associative","2012","2","4"
"poesio-etal-2010-babyexp","2010","1","5"
