"2020.nlpcovid19-2.22","2020","-1","5"
"2020.coling-main.317","2020","-1","3"
"2020.coling-demos.4","2020","-1","4"
"R19-1032","2019","0","2"
"R19-1105","2019","0","6"
"P19-1428","2019","0","3"
"S14-2128","2014","4","5"
"S14-2129","2014","1","7"
"S14-2130","2014","2","5"
"S14-2137","2014","2","5"
"W13-1613","2013","5","4"
"S13-2016","2013","1","7"
"S13-2042","2013","6","9"
"S13-2073","2013","1","7"
"S13-2083","2013","7","4"
"S13-2106","2013","3","8"
"S13-1015","2013","2","7"
"S12-1090","2012","5","9"
"W11-1707","2011","37","3"
"W11-1718","2011","9","3"
"W11-1722","2011","7","4"
"R11-1032","2011","8","3"
"W10-3111","2010","144","5"
"W10-1801","2010","18","4"
"S10-1099","2010","10","2"
"C10-2004","2010","22","3"
"Y09-2019","2009","16","5"
"W09-4304","2009","22","4"
"R09-1004","2009","5","3"
"P09-2040","2009","19","3"
"N09-3013","2009","20","4"
"W07-1703","2007","3","3"
"S07-1072","2007","74","4"
"S07-1073","2007","7","3"
"W04-0859","2004","2","4"
"W04-0860","2004","4","4"
"W04-0861","2004","4","8"
"nica-etal-2004-enriching","2004","1","3"
"S01-1032","2001","7","1"
