"2021.repl4nlp-1.10","2021","-1","6"
"2021.naacl-main.437","2021","-1","5"
"2020.lrec-1.846","2020","0","4"
"2020.emnlp-main.32","2020","-1","3"
"2020.emnlp-main.657","2020","-1","4"
"2020.conll-1.48","2020","-1","5"
"2020.coling-main.500","2020","-1","4"
"2020.ccl-1.52","2020","-1","4"
"P19-1194","2019","3","7"
"P19-1600","2019","2","6"
"P19-1603","2019","3","6"
"D19-1336","2019","1","6"
"P18-1230","2018","5","5"
"L18-1079","2018","-1","4"
"L18-1566","2018","0","4"
"D18-1170","2018","10","5"
"D18-1271","2018","1","6"
"P17-1189","2017","1","4"
"D17-1020","2017","0","3"
"D17-1189","2017","39","4"
"P16-1116","2016","5","6"
"N16-1049","2016","0","4"
"D16-1075","2016","5","6"
"D16-1212","2016","5","4"
"D16-1260","2016","18","7"
"C16-1161","2016","15","7"
"C16-1270","2016","32","3"
"C16-1309","2016","6","4"
"P15-2110","2015","0","4"
"P15-1056","2015","13","6"
"D15-1185","2015","4","4"
"D15-1186","2015","21","4"
"D15-1289","2015","9","4"
"W14-6802","2014","0","1"
"W14-6814","2014","1","2"
"P13-2141","2013","22","6"
"D13-1001","2013","9","4"
"W12-6307","2012","11","2"
"C12-2068","2012","1","4"
"Y09-2011","2009","6","2"
"P09-2064","2009","1","2"
"D09-1153","2009","29","2"
"W08-2135","2008","4","3"
"C08-1105","2008","5","2"
"chen-etal-2006-study","2006","7","4"
"I05-4001","2005","1","1"
"P00-1060","2000","0","1"
"W99-0618","1999","5","3"
