"2020.paclic-1.49","2020","-1","2"
"2020.lrec-1.791","2020","-1","3"
"2020.iwslt-1.17","2020","-1","4"
"2020.gamnlp-1.12","2020","-1","6"
"2020.fever-1.4","2020","-1","4"
"2020.aacl-srw.21","2020","-1","4"
"W19-7203","2019","0","5"
"W19-6616","2019","0","5"
"P19-2030","2019","1","5"
"D19-5622","2019","2","4"
"W18-3721","2018","0","4"
"W17-5709","2017","0","3"
"W16-4602","2016","5","2"
"L16-1303","2016","1","7"
"Y15-2008","2015","-1","3"
"W15-3408","2015","0","2"
"2015.mtsummit-wpslt.9","2015","-1","2"
"I13-1118","2013","7","3"
"2013.mtsummit-wpt.2","2013","-1","4"
"Y12-1054","2012","1","4"
"suzuki-etal-2012-detecting","2012","2","4"
"Y11-1021","2011","1","2"
"2011.mtsummit-wpt.10","2011","1","4"
"nagasaka-etal-2010-utilizing","2010","2","6"
"Y09-2031","2009","0","4"
"Y09-2044","2009","3","3"
"2009.mtsummit-wpt.1","2009","-1","4"
"2009.mtsummit-wpt.2","2009","-1","7"
"fujii-etal-2008-producing","2008","2","4"
"2008.amta-papers.8","2008","6","4"
"2008.amta-papers.14","2008","6","2"
"W07-1109","2007","8","1"
"W06-2404","2006","12","4"
"W06-1703","2006","11","5"
"W06-1407","2006","1","4"
"P06-2046","2006","17","3"
"E06-1029","2006","31","5"
"I05-2020","2005","3","5"
"W04-2012","2004","12","2"
"N04-4004","2004","7","1"
"C04-1149","2004","7","1"
"E03-1023","2003","12","1"
"W02-1036","2002","10","1"
"narita-etal-2002-web","2002","7","3"
"utsuro-etal-2002-semi","2002","11","1"
"utsuro-2000-learning","2000","2","1"
"utsuro-sassano-2000-minimally","2000","5","1"
"itou-etal-2000-ipa","2000","11","7"
"C00-2102","2000","25","2"
"A00-2015","2000","6","1"
"P98-2214","1998","2","1"
"C98-2209","1998","2","1"
"W97-0123","1997","8","1"
"A97-1053","1997","10","1"
"C96-2163","1996","3","1"
"C94-2169","1994","20","1"
"C94-2175","1994","33","1"
"P93-1004","1993","96","2"
"C92-2088","1992","20","1"
