"2021.inlg-1.45","2021","-1","2"
"2021.emnlp-demo.15","2021","-1","1"
"2020.sigdial-1.3","2020","-1","5"
"2020.acl-main.224","2020","-1","2"
"W19-8623","2019","1","3"
"W19-8101","2019","0","4"
"P19-1065","2019","0","5"
"P19-1596","2019","2","4"
"W18-6535","2018","1","3"
"W18-6536","2018","6","2"
"W18-6554","2018","3","2"
"W18-5003","2018","0","3"
"W18-5019","2018","6","6"
"N18-1014","2018","3","4"
"L18-1628","2018","0","1"
"L18-1707","2018","1","5"
"W17-5537","2017","3","5"
"W17-5540","2017","1","2"
"W17-5543","2017","3","5"
"W17-5211","2017","0","2"
"W17-4904","2017","1","3"
"W17-4911","2017","-1","2"
"W17-2708","2017","0","3"
"P17-2022","2017","0","5"
"E17-1070","2017","14","3"
"W16-3604","2016","22","6"
"W16-3636","2016","10","3"
"W16-3644","2016","7","3"
"S16-1068","2016","4","5"
"N16-1146","2016","4","3"
"L16-1163","2016","10","4"
"L16-1504","2016","2","3"
"L16-1550","2016","2","7"
"L16-1552","2016","1","4"
"L16-1553","2016","2","5"
"L16-1704","2016","21","4"
"W15-4627","2015","12","3"
"W15-4631","2015","39","3"
"W15-0515","2015","27","5"
"P15-1012","2015","53","5"
"N15-1046","2015","21","4"
"D15-1019","2015","5","3"
"W14-4323","2014","9","4"
"W14-2715","2014","-1","3"
"swanson-etal-2014-getting","2014","10","5"
"W13-4006","2013","21","2"
"W13-1104","2013","35","2"
"D13-1036","2013","7","5"
"N12-1072","2012","71","1"
"walker-etal-2012-corpus","2012","131","1"
"walker-etal-2012-annotated","2012","17","1"
"W11-1701","2011","126","2"
"W11-0702","2011","-1","2"
"J11-3002","2011","73","2"
"W10-4303","2010","0","1"
"P08-1020","2008","37","2"
"P08-1055","2008","31","2"
"I08-2143","2008","6","2"
"W07-2308","2007","9","2"
"P07-1063","2007","93","2"
"P06-1034","2006","24","3"
"N06-2022","2006","49","2"
"polifroni-walker-2006-learning","2006","18","2"
"barker-etal-2006-simulating","2006","1","5"
"P04-1011","2004","113","3"
"walker-2004-talk","2004","0","1"
"W02-0221","2002","18","2"
"P02-1048","2002","219","6"
"P02-1049","2002","17","3"
"hastie-etal-2002-automatic","2002","13","3"
"whittaker-etal-2002-fish","2002","36","2"
"rambow-etal-2002-dependency","2002","32","5"
"C02-1138","2002","27","4"
"P01-1056","2001","18","3"
"P01-1066","2001","160","1"
"N01-1003","2001","101","1"
"H01-1004","2001","0","2"
"H01-1015","2001","50","1"
"H01-1055","2001","35","3"
"W00-0304","2000","27","4"
"P00-1024","2000","23","2"
"walker-etal-2000-evaluation","2000","30","1"
"walker-etal-2000-developing","2000","15","1"
"C00-1073","2000","70","4"
"A00-2028","2000","86","1"
"P99-1040","1999","65","2"
"P98-2129","1998","50","3"
"P98-2219","1998","101","1"
"C98-2124","1998","50","3"
"C98-2214","1998","101","1"
"W97-0601","1997","6","1"
"P97-1035","1997","406","1"
"J97-4008","1997","-1","1"
"J97-1001","1997","27","1"
"J96-2005","1996","70","1"
"W94-0320","1994","0","2"
"J94-2003","1994","163","1"
"C94-2196","1994","15","1"
"W93-0238","1993","-1","1"
"C92-2122","1992","2","1"
"C92-1054","1992","78","1"
"P90-1010","1990","187","1"
"P89-1031","1989","85","1"
