"2021.acl-long.126","2021","-1","7"
"2021.acl-long.300","2021","-1","6"
"2020.eval4nlp-1.7","2020","-1","3"
"2020.clssts-1.3","2020","-1","2"
"2020.acl-main.29","2020","-1","5"
"2020.acl-main.723","2020","-1","3"
"L18-1328","2018","0","2"
"W16-1305","2016","2","3"
"N15-1061","2015","6","2"
"N13-3008","2013","9","7"
"D13-1126","2013","1","2"
"W12-3012","2012","11","4"
"N12-1046","2012","32","2"
"lawrie-etal-2012-creating","2012","0","4"
"C12-2034","2012","6","4"
"C12-1164","2012","21","3"
"I11-1029","2011","32","4"
"W09-1601","2009","-1","1"
"N09-1021","2009","3","2"
"N09-1023","2009","34","2"
"P08-2067","2008","187","3"
"P08-1053","2008","5","2"
"P08-1107","2008","23","2"
"W07-0912","2007","-1","1"
"N06-2016","2006","7","4"
"N03-5002","2003","1","1"
"N03-2026","2003","7","1"
"2003.mtsummit-papers.37","2003","12","1"
"H01-1033","2001","36","2"
"H01-1050","2001","17","6"
"H01-1060","2001","4","2"
"W00-0504","2000","14","4"
"oard-1998-comparative","1998","120","1"
