"2021.naacl-main.328","2021","-1","3"
"2021.emnlp-main.90","2021","-1","3"
"2021.alvr-1.7","2021","-1","3"
"2021.acl-short.85","2021","-1","1"
"2021.acl-long.546","2021","-1","3"
"2020.lrec-1.71","2020","0","3"
"2020.inlg-1.38","2020","-1","6"
"2020.emnlp-main.26","2020","-1","2"
"W19-8621","2019","0","3"
"W19-8653","2019","0","3"
"W19-5938","2019","1","3"
"W19-0424","2019","0","1"
"P19-1063","2019","1","2"
"W18-6906","2018","1","2"
"W18-6547","2018","2","3"
"W18-6563","2018","2","2"
"L18-1333","2018","0","2"
"W17-5529","2017","3","3"
"W17-3509","2017","0","3"
"P17-1023","2017","4","2"
"I17-2023","2017","1","3"
"I17-2061","2017","0","2"
"E17-2014","2017","6","2"
"E17-2079","2017","2","2"
"E17-1031","2017","3","2"
"D17-1100","2017","0","2"
"W16-6642","2016","3","2"
"W16-3630","2016","5","4"
"W16-3631","2016","4","2"
"W16-3632","2016","7","4"
"W16-3637","2016","6","2"
"P16-1058","2016","6","2"
"P16-1115","2016","6","1"
"L16-1019","2016","9","7"
"L16-1281","2016","1","6"
"L16-1549","2016","20","18"
"W15-4705","2015","3","3"
"W15-0124","2015","3","3"
"W15-0125","2015","6","3"
"P15-1029","2015","33","2"
"N15-1031","2015","6","4"
"W14-4312","2014","9","3"
"W14-0212","2014","12","6"
"C14-1170","2014","6","3"
"W13-4030","2013","28","3"
"W13-4042","2013","3","2"
"W13-4048","2013","9","3"
"W12-4705","2012","0","2"
"W12-1806","2012","0","1"
"W12-1814","2012","45","2"
"W12-1641","2012","34","5"
"W12-1643","2012","13","2"
"P12-3018","2012","29","2"
"E12-1052","2012","17","4"
"W11-2015","2011","12","2"
"W10-4302","2010","26","3"
"W10-4308","2010","22","1"
"W10-4342","2010","33","3"
"W09-3905","2009","46","1"
"W09-3943","2009","7","3"
"W09-0509","2009","6","2"
"N09-1043","2009","42","3"
"E09-1081","2009","117","1"
"E09-1085","2009","110","2"
"W08-0113","2008","16","2"
"C08-2003","2008","19","3"
"2007.sigdial-1.9","2007","3","2"
"2007.sigdial-1.10","2007","5","1"
"2007.sigdial-1.25","2007","13","3"
"P05-1031","2005","4","1"
"W04-2325","2004","45","1"
"W04-0607","2004","17","1"
"W03-2106","2003","21","1"
