"2021.naacl-tutorials.2","2021","-1","1"
"2021.findings-emnlp.56","2021","-1","4"
"2021.findings-acl.438","2021","-1","2"
"2020.wmt-1.4","2020","-1","10"
"2020.emnlp-main.395","2020","-1","2"
"2020.emnlp-main.398","2020","-1","2"
"2020.coling-main.447","2020","-1","1"
"2020.coling-main.550","2020","-1","4"
"2020.cl-1.1","2020","0","4"
"2020.acl-main.422","2020","0","3"
"W19-5303","2019","1","10"
"N19-1154","2019","3","3"
"N19-1248","2019","4","3"
"D19-3037","2019","0","6"
"N18-2079","2018","11","3"
"P17-2095","2017","6","1"
"P17-1080","2017","94","4"
"J17-2003","2017","7","1"
"I17-1001","2017","36","3"
"I17-1015","2017","22","3"
"E17-3016","2017","1","5"
"E17-3029","2017","1","42"
"W16-4828","2016","5","3"
"N16-1125","2016","3","1"
"C16-1299","2016","3","2"
"2016.amta-users.9","2016","-1","1"
"W15-3217","2015","3","2"
"W15-3059","2015","5","4"
"D15-1097","2015","4","5"
"D15-1147","2015","14","2"
"2015.mtsummit-papers.10","2015","-1","2"
"W14-3628","2014","5","2"
"abdelali-etal-2014-amara","2014","26","3"
"E14-4029","2014","63","2"
"D14-1154","2014","19","2"
"W13-2213","2013","12","4"
"W13-2228","2013","9","1"
"W13-2230","2013","7","7"
"P13-2001","2013","23","1"
"2013.iwslt-papers.2","2013","10","2"
"2013.iwslt-evaluation.8","2013","15","1"
"P12-1049","2012","27","1"
"C12-1143","2012","3","1"
"P11-1044","2011","14","1"
"I11-1015","2011","10","1"
"P10-1048","2010","40","2"
"E09-1079","2009","20","1"
