"2021.naacl-main.144","2021","-1","4"
"2021.findings-emnlp.149","2021","-1","3"
"2021.findings-emnlp.406","2021","-1","2"
"2021.emnlp-main.707","2021","-1","3"
"2021.conll-1.23","2021","-1","3"
"2021.ccl-1.48","2021","-1","3"
"2021.acl-long.452","2021","-1","4"
"2020.emnlp-main.562","2020","-1","5"
"2020.coling-main.183","2020","-1","2"
"2020.coling-main.266","2020","-1","3"
"2020.coling-main.338","2020","-1","2"
"2020.acl-main.297","2020","-1","4"
"2020.acl-main.302","2020","0","2"
"S19-2002","2019","1","2"
"P19-1229","2019","2","1"
"N19-1118","2019","7","2"
"K19-2014","2019","1","6"
"D19-1541","2019","0","2"
"P18-1252","2018","8","2"
"L18-1706","2018","0","3"
"C18-1183","2018","16","3"
"I17-1006","2017","5","2"
"D17-1072","2017","1","2"
"P16-1033","2016","4","1"
"K16-2021","2016","1","2"
"D16-1072","2016","3","1"
"C16-1202","2016","1","3"
"P15-1172","2015","18","1"
"W14-6835","2014","8","2"
"P14-1043","2014","15","1"
"C14-3006","2014","0","2"
"C14-1075","2014","10","1"
"P12-1071","2012","19","1"
"C12-1103","2012","20","1"
"C12-1188","2012","4","4"
"I11-1171","2011","5","1"
"D11-1109","2011","57","1"
"C10-3004","2010","261","2"
"W09-1207","2009","46","2"
"W08-2134","2008","29","2"
