"2021.wanlp-1.1","2021","-1","2"
"2021.wanlp-1.13","2021","-1","1"
"2021.wanlp-1.14","2021","-1","1"
"2021.wanlp-1.15","2021","-1","1"
"2021.louhi-1.1","2021","-1","1"
"2021.findings-emnlp.56","2021","-1","6"
"2021.eacl-demos.14","2021","-1","2"
"2021.acl-long.177","2021","-1","1"
"2020.semeval-1.188","2020","-1","6"
"2020.semeval-1.249","2020","-1","3"
"2020.osact-1.7","2020","-1","1"
"2020.osact-1.9","2020","-1","3"
"2020.lrec-1.761","2020","-1","2"
"2020.coling-demos.15","2020","-1","1"
"2020.bucc-1.3","2020","-1","1"
"W19-4603","2019","0","4"
"W19-4639","2019","0","2"
"N19-1248","2019","4","1"
"D19-3037","2019","0","1"
"L18-1015","2018","5","2"
"L18-1181","2018","-1","1"
"L18-1620","2018","0","5"
"W17-3008","2017","37","1"
"W17-1302","2017","17","2"
"W17-1306","2017","9","5"
"W17-1316","2017","4","2"
"S17-2003","2017","65","5"
"K17-1043","2017","5","6"
"E17-3016","2017","1","7"
"S16-1083","2016","81","5"
"N16-3003","2016","60","4"
"L16-1054","2016","1","1"
"L16-1170","2016","19","2"
"W15-3201","2015","1","1"
"W15-3211","2015","4","2"
"W15-3218","2015","2","1"
"W15-3223","2015","4","3"
"S15-2036","2015","26","5"
"W14-3601","2014","35","1"
"W14-3617","2014","7","1"
"darwish-etal-2014-using","2014","20","3"
"D14-1154","2014","19","3"
"2014.iwslt-papers.1","2014","-1","2"
