1
2
4
6
8
10
12
15
17
19
21
23
25
29
32
36
38
40
44
46
49
51
54
56
61
67
72
83
86
90
98
103
105
112
116
118
121
133
137
145
148
154
167
170
174
179
189
203
208
221
