C14-1191,Does a Computational Linguist have to be a Linguist?,2014,0,0,1,1,40306,martin kay,"Proceedings of {COLING} 2014, the 25th International Conference on Computational Linguistics: Technical Papers",0,0,-0.0602315247793237,-0.4042547825026045
kennington-etal-2012-suffix,Suffix Trees as Language Models,2012,14,5,2,0,821,casey kennington,Proceedings of the Eighth International Conference on Language Resources and Evaluation ({LREC}'12),0,0,-0.4207012773164795,-0.10934203767244545
2012.freeopmt-1.1,The new machine translation: getting blood from a stone,2012,-1,-1,1,1,40306,martin kay,Proceedings of the Third International Workshop on Free/Open-Source Rule-Based Machine Translation,0,0,0.0,0.0
N09-1015,Intersecting Multilingual Data for Faster and Better Statistical Translations,2009,13,12,2,0,3161,yu chen,Proceedings of Human Language Technologies: The 2009 Annual Conference of the North {A}merican Chapter of the Association for Computational Linguistics,0,0,0.1651342522179443,-0.22257675672068505
chen-etal-2008-improving,Improving Statistical Machine Translation Efficiency by Triangulation,2008,11,12,3,0,3161,yu chen,Proceedings of the Sixth International Conference on Language Resources and Evaluation ({LREC}'08),0,0,0.643899073390867,-1.2238906950392425
2008.eamt-1.6,Hybrid machine translation architectures within and beyond the {E}uro{M}atrix project,2008,-1,-1,5,0,13817,andreas eisele,Proceedings of the 12th Annual conference of the European Association for Machine Translation,0,0,0.0,0.0
J05-4001,{ACL} Lifetime Achievement Award: A Life of Language,2005,-1,-1,1,1,40306,martin kay,Computational Linguistics,0,0,0.0,0.0
W04-1608,{A}rabic Script-Based Languages Deserve to be Studied Linguistically,2004,-1,-1,1,1,40306,martin kay,Proceedings of the Workshop on Computational Approaches to {A}rabic Script-based Languages,0,0,0.0,0.0
2000.iwpt-1.3,Guides and Oracles for Linear-Time Parsing,2000,-1,-1,1,1,40306,martin kay,Proceedings of the Sixth International Workshop on Parsing Technologies,0,0,0.0,0.0
1999.mtsummit-1.2,Chart translation,1999,-1,-1,1,1,40306,martin kay,Proceedings of Machine Translation Summit VII,0,0,0.0,0.0
P96-1027,Chart Generation,1996,7,128,1,1,40306,martin kay,34th Annual Meeting of the Association for Computational Linguistics,1,0,0.23185760743802142,-0.3886521694675594
J94-3001,Regular Models of Phonological Rule Systems,1994,13,559,2,0,21977,ronald kaplan,Computational Linguistics,0,0,-0.6992153669736785,-0.12845479274588473
J94-2005,Parsing and empty nodes,1994,17,7,2,0,4047,mark johnson,Computational Linguistics,0,0,0.9473834994669305,-1.2675425810793932
J93-1006,Text-Translation Alignment,1993,11,293,1,1,40306,martin kay,Computational Linguistics,0,0,0.0678821631373066,0.04066768099071152
C92-1002,Ongoing directions in Computational Linguistics,1992,0,1,1,1,40306,martin kay,{COLING} 1992 Volume 1: The 14th {I}nternational {C}onference on {C}omputational {L}inguistics,0,0,0.9397925732367451,0.910231229190014
W91-0101,"Monotonicity, Headedness, and Reversible Grammar",1991,-1,-1,1,1,40306,martin kay,Reversible Grammar in Natural Language Processing,0,0,0.0,0.0
1991.mtsummit-panels.4,Where Do Translators Fit Into {MT}?,1991,-1,-1,4,0,57445,alex gross,Proceedings of Machine Translation Summit III: Panels,0,0,0.0,0.0
1991.iwpt-1.1,Proceedings of the Second International Workshop on Parsing Technologies ({IWPT} {'}91),1991,-1,-1,2,0,56874,masaru tomita,Proceedings of the Second International Workshop on Parsing Technologies,0,0,0.0,0.0
C90-1003,Semantic Abstraction and Anaphora,1990,11,9,2,0,4047,mark johnson,{COLING} 1990 Volume 1: Papers presented to the 13th International Conference on Computational Linguistics,0,0,0.6574917450712316,0.17525130508909811
W89-0206,Head-Driven Parsing,1989,0,60,1,1,40306,martin kay,Proceedings of the First International Workshop on Parsing Technologies,0,0,0.23185760743802142,-0.3886521694675594
T87-1012,The Linguistic Connection,1987,2,0,1,1,40306,martin kay,Theoretical Issues in Natural Language Processing 3,0,0,0.23774084939659354,0.181590326557019
E87-1002,Nonconcatenative Finite-State Morphology,1987,2,92,1,1,40306,martin kay,Third Conference of the {E}uropean Chapter of the Association for Computational Linguistics,0,0,-0.031362483355824,-0.032453646393453
1987.mtsummit-1.21,Machines and People in Translation,1987,-1,-1,1,1,40306,martin kay,Proceedings of Machine Translation Summit I,0,0,0.0,0.0
1987.mtsummit-1.44,Concluding Remarks,1987,-1,-1,1,1,40306,martin kay,Proceedings of Machine Translation Summit I,0,0,0.0,0.0
P86-1040,Machine Translation will not Work,1986,0,2,1,1,40306,martin kay,24th Annual Meeting of the Association for Computational Linguistics,1,0,1.2887067108981007,-1.0304632613594749
