"2020.blackboxnlp-1.3","C14-1089","0","0.0297408"
"2020.blackboxnlp-1.3","W18-5426","0","0.151734"
"2020.blackboxnlp-1.3","P17-1080","0","0.115944"
"2020.blackboxnlp-1.3","D18-1313","0","0.126902"
"2020.blackboxnlp-1.3","D19-1275","0","0.0442191"
"2020.blackboxnlp-1.3","Q17-1010","0","0.012569"
"2020.blackboxnlp-1.3","W01-1605","0","0.33011"
"2020.blackboxnlp-1.3","N19-1419","0","0.422273"
"2020.blackboxnlp-1.3","D19-1291","0","0.0679886"
"2020.blackboxnlp-1.3","P19-1285","0","0.0668361"
"2020.blackboxnlp-1.3","P14-1002","0","0.0306433"
"2020.blackboxnlp-1.3","J15-3002","0","0.0242348"
"2020.blackboxnlp-1.3","N19-1199","1","0.817487"
"2020.blackboxnlp-1.3","W16-2812","0","0.0160675"
"2020.blackboxnlp-1.3","D16-1035","0","0.0203031"
"2020.blackboxnlp-1.3","D14-1162","0","0.0837197"
"2020.blackboxnlp-1.3","N19-1112","0","0.314828"
"2020.blackboxnlp-1.3","P19-1282","0","0.0246693"
"2020.blackboxnlp-1.3","N19-1146","1","0.813651"
"2020.blackboxnlp-1.3","N15-3001","0","0.0540656"
"2020.clinicalnlp-1.33","D19-1678","0","0.025811"
"2020.emnlp-main.115","N19-1423","0","0.373104"
"2020.emnlp-main.115","N19-1357","0","0.0440092"
"2020.emnlp-main.115","D16-1011","0","0.0202684"
"2020.emnlp-main.115","N18-1100","0","0.161397"
"2020.emnlp-main.115","D19-1002","0","0.0975151"
"2020.emnlp-main.115","P19-1282","0","0.0212663"
"2020.emnlp-main.403","P19-1285","0","0.0638637"
"2020.emnlp-main.403","D16-1264","0","0.0476652"
"2020.emnlp-main.403","N16-1162","0","0.0383258"
"2020.emnlp-main.403","2021.ccl-1.108","0","0.113277"
"2020.emnlp-main.403","W18-5446","0","0.0691755"
"2020.emnlp-main.403","D18-1009","0","0.020358"
"2020.emnlp-main.744","C18-1139","0","0.0166452"
"2020.emnlp-main.744","Q16-1037","0","0.0308221"
"2020.emnlp-main.744","N19-1112","0","0.0382012"
"2020.emnlp-main.744","D19-1250","0","0.0421622"
"2020.emnlp-main.744","2020.acl-main.420","0","0.0747951"
"2020.emnlp-main.744","2020.emnlp-main.14","0","0.0366487"
"2020.emnlp-main.744","P19-1574","0","0.0613069"
"2020.lrec-1.208","N01-1016","0","0.277175"
"2020.lrec-1.208","N15-1029","0","0.0342091"
"2020.lrec-1.208","W15-5111","1","0.897307"
"2020.lrec-1.208","N18-1007","0","0.0427907"
"2020.sigmorphon-1.26","N06-1029","0","0.489136"
"2020.sigmorphon-1.26","W19-4217","0","0.0235117"
"2021.acl-long.325","W18-4603","0","0.138625"
"2021.acl-long.325","2020.emnlp-main.13","0","0.023937"
"2021.acl-long.325","2021.ccl-1.108","0","0.0681273"
"2021.acl-long.325","2020.coling-main.109","0","0.0880783"
"2021.acl-long.325","2020.coling-main.65","0","0.0858812"
"2021.acl-long.325","2020.conll-1.53","0","0.0936782"
"2021.acl-long.325","K19-1008","0","0.0274021"
"2021.acl-long.325","2020.acl-main.240","0","0.112646"
"2021.acl-long.325","2020.acl-main.337","0","0.0346727"
"2021.acl-long.325","Q19-1040","0","0.0282098"
"2021.acl-long.325","2020.emnlp-demos.6","0","0.032542"
"2021.cmcl-1.9","N19-1423","0","0.342792"
"2021.cmcl-1.9","2021.cmcl-1.7","0","0.0304026"
"2021.cmcl-1.9","2021.ccl-1.108","0","0.0915831"
"2021.cmcl-1.9","2020.acl-main.467","0","0.0215447"
"2021.cmcl-1.9","W16-2521","0","0.0212961"
"2021.cmcl-1.9","D19-1160","0","0.0271173"
"2021.findings-acl.170","P19-1602","0","0.0189644"
"2021.findings-acl.170","P19-1041","0","0.252058"
"2021.findings-acl.170","N19-1088","0","0.0508528"
"2021.findings-emnlp.105","N19-1423","0","0.0063133"
"2021.findings-emnlp.105","2020.emnlp-main.48","0","0.0431155"
"2021.findings-emnlp.105","D19-1472","1","0.840393"
"D18-1304","P16-2003","0","0.0284094"
"D19-5556","W16-0301","1","0.91054"
"D19-5556","D18-1289","0","0.0386025"
"D19-5556","W18-6529","0","0.0208837"
"D19-5556","S13-2069","0","0.0604081"
"D19-5556","W17-2329","0","0.0908082"
"D19-5556","O12-5001","0","0.0610862"
"D19-5556","S14-2058","0","0.144954"
"D19-5556","P11-1015","0","0.0442658"
"D19-5556","W18-5019","0","0.0221893"
"D19-5556","W14-3210","0","0.119508"
"D19-5556","W02-1011","0","0.0237421"
"D19-5556","N19-1146","1","0.319149"
"D19-5556","J11-2001","0","0.407884"
"D19-5556","P14-1146","0","0.193519"
"D19-5556","O12-1014","0",\N
"D19-5556","W13-3909","1",\N
"D19-5556","N15-1087","0",\N
"D19-6209","D16-1128","0","0.0210794"
"D19-6209","N18-1100","0","0.0322371"
