2021.naacl-main.176,Suicide Ideation Detection via Social and Temporal User Representations using Hyperbolic Learning,2021,-1,-1,3,0.7,3801,ramit sawhney,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,0.0,0.0
2021.naacl-main.294,An Empirical Investigation of Bias in the Multimodal Analysis of Financial Earnings Calls,2021,-1,-1,3,0.7,3801,ramit sawhney,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,0.0,0.0
2021.naacl-main.316,Quantitative Day Trading from Natural Language using Reinforcement Learning,2021,-1,-1,4,0.7,3801,ramit sawhney,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,0.0,0.0
2021.naacl-main.387,Multitask Learning for Emotionally Analyzing Sexual Abuse Disclosures,2021,-1,-1,5,0.7,3801,ramit sawhney,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,0.0,0.0
2021.emnlp-main.499,{G}up{S}hup: Summarizing Open-Domain Code-Switched Conversations,2021,-1,-1,10,0.0,9702,laiba mehnaz,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing,0,0,0.0,0.0
2021.eacl-main.185,{FAST}: Financial News and Tweet Based Time Aware Network for Stock Trading,2021,-1,-1,4,0.7,3801,ramit sawhney,Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume,0,0,0.0,0.0
2021.eacl-main.205,{PHASE}: Learning Emotional Phase-aware Representations for Suicide Ideation Detection on Social Media,2021,-1,-1,4,0.7,3801,ramit sawhney,Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume,0,0,0.0,0.0
2021.adaptnlp-1.23,"Analyzing the Domain Robustness of Pretrained Language Models, Layer by Layer",2021,-1,-1,7,0.0,3704,abhinav kashyap,Proceedings of the Second Workshop on Domain Adaptation for NLP,0,0,0.0,0.0
2021.acl-long.526,"Multimodal Multi-Speaker Merger {\\&} Acquisition Financial Modeling: A New Task, Dataset, and Neural Baselines",2021,-1,-1,5,0.7,3801,ramit sawhney,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),1,0,0.0,0.0
2020.semeval-1.219,{MIDAS} at {S}em{E}val-2020 Task 10: Emphasis Selection Using Label Distribution Learning and Contextual Embeddings,2020,-1,-1,7,0.0,15309,sarthak anand,Proceedings of the Fourteenth Workshop on Semantic Evaluation,0,0,0.0,0.0
2020.lrec-1.149,An Annotated Dataset of Discourse Modes in {H}indi Stories,2020,-1,-1,10,0.0,16901,swapnil dhanwal,Proceedings of the 12th Language Resources and Evaluation Conference,0,0,0.0,0.0
2020.emnlp-main.619,A Time-Aware Transformer Based Model for Suicide Ideation Detection on Social Media,2020,-1,-1,4,0.583333,3801,ramit sawhney,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),0,0,0.0,0.0
2020.emnlp-main.643,{V}ol{TAGE}: Volatility Forecasting via Text Audio Fusion with Graph Convolution Networks for Earnings Calls,2020,-1,-1,6,0.583333,3801,ramit sawhney,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),0,0,0.0,0.0
2020.emnlp-main.645,A Preliminary Exploration of {GAN}s for Keyphrase Generation,2020,-1,-1,5,0.0,20624,avinash swaminathan,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),0,0,0.0,0.0
2020.emnlp-main.676,Deep Attentive Learning for Stock Movement Prediction From Social Media Text and Company Correlations,2020,-1,-1,4,0.583333,3801,ramit sawhney,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),0,0,0.0,0.0
2020.ecnlp-1.7,Semi-Supervised Iterative Approach for Domain-Specific Complaint Detection in Social Media,2020,-1,-1,4,0.0,4393,akash gautam,Proceedings of The 3rd Workshop on e-Commerce and NLP,0,0,0.0,0.0
2020.coling-main.426,{GP}ol{S}: A Contextual Graph-Based Language Model for Analyzing Parliamentary Debates and Political Cohesion,2020,-1,-1,4,0.583333,3801,ramit sawhney,Proceedings of the 28th International Conference on Computational Linguistics,0,0,0.0,0.0
2020.coling-main.611,Augmenting {NLP} models using Latent Feature Interpolations,2020,-1,-1,6,0.0,21727,amit jindal,Proceedings of the 28th International Conference on Computational Linguistics,0,0,0.0,0.0
2020.acl-srw.3,Unsupervised Paraphasia Classification in Aphasic Speech,2020,-1,-1,4,0.0,22480,sharan pai,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics: Student Research Workshop,0,0,0.0,0.0
2020.aacl-main.71,Two-Step Classification using Recasted Data for Low Resource Settings,2020,-1,-1,7,0.0,23252,shagun uppal,Proceedings of the 1st Conference of the Asia-Pacific Chapter of the Association for Computational Linguistics and the 10th International Joint Conference on Natural Language Processing,0,0,0.0,0.0
W19-3223,{MIDAS}@{SMM}4{H}-2019: Identifying Adverse Drug Reactions and Personal Health Experience Mentions from {T}witter,2019,-1,-1,7,1.0,4327,debanjan mahata,Proceedings of the Fourth Social Media Mining for Health Applications ({\\#}SMM4H) Workshop {\\&} Shared Task,0,0,0.0,0.0
S19-2122,{MIDAS} at {S}em{E}val-2019 Task 6: Identifying Offensive Posts and Targeted Offense from {T}witter,2019,0,4,5,1.0,4327,debanjan mahata,Proceedings of the 13th International Workshop on Semantic Evaluation,0,0,-0.14602168573778465,-0.3430581493875257
S19-2213,{MIDAS} at {S}em{E}val-2019 Task 9: Suggestion Mining from Online Reviews using {ULMF}it,2019,0,0,8,0.0,15309,sarthak anand,Proceedings of the 13th International Workshop on Semantic Evaluation,0,0,-0.14602168573778465,-0.3430581493875257
P19-2038,{ARHN}et - Leveraging Community Interaction for Detection of Religious Hate Speech in {A}rabic,2019,0,1,4,0.0,12457,arijit chowdhury,Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics: Student Research Workshop,0,0,-0.031362483355824,-0.032453646393453
P19-2039,Investigating Political Herd Mentality: A Community Sentiment Based Approach,2019,0,0,5,0.0,25516,anjali bhavan,Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics: Student Research Workshop,0,0,-0.031362483355824,-0.032453646393453
P19-1241,{\\#}{Y}ou{T}oo? Detection of Personal Recollections of Sexual Harassment on Social Media,2019,0,1,3,0.0,12457,arijit chowdhury,Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics,1,0,-0.031362483355824,-0.032453646393453
N19-3018,"Speak up, Fight Back! Detection of Social Media Disclosures of Sexual Harassment",2019,0,5,5,0.0,12457,arijit chowdhury,Proceedings of the 2019 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Student Research Workshop,0,0,-0.031362483355824,-0.032453646393453
N19-3019,{SNAP}-{BATNET}: Cascading Author Profiling and Social Network Graphs for Suicide Ideation Detection on Social Media,2019,0,5,6,0.0,25517,rohan mishra,Proceedings of the 2019 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Student Research Workshop,0,0,-0.031362483355824,-0.032453646393453
W18-6223,Exploring and Learning Suicidal Ideation Connotations on Social Media with Deep Learning,2018,0,11,4,0.0,3801,ramit sawhney,"Proceedings of the 9th Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis",0,0,-0.031362483355824,-0.032453646393453
W18-5907,Identification of Emergency Blood Donation Request on {T}witter,2018,0,2,6,0.0,4391,puneet mathur,Proceedings of the 2018 {EMNLP} Workshop {SMM}4{H}: The 3rd Social Media Mining for Health Applications Workshop {\\&} Shared Task,0,0,-0.031362483355824,-0.032453646393453
W18-5118,Did you offend me? Classification of Offensive Tweets in {H}inglish Language,2018,-1,-1,4,0.0,4391,puneet mathur,Proceedings of the 2nd Workshop on Abusive Language Online ({ALW}2),0,0,0.0,0.0
W18-3504,Detecting Offensive Tweets in {H}indi-{E}nglish Code-Switched Language,2018,0,13,2,0.0,4391,puneet mathur,Proceedings of the Sixth International Workshop on Natural Language Processing for Social Media,0,0,-0.42132125582737895,-0.0597398278125436
