2021.iwpt-1.15,From Raw Text to Enhanced {U}niversal {D}ependencies: The Parsing Shared Task at {IWPT} 2021,2021,-1,-1,1,1,5827,gosse bouma,Proceedings of the 17th International Conference on Parsing Technologies and the IWPT 2021 Shared Task on Parsing into Enhanced Universal Dependencies (IWPT 2021),0,0,0.0,0.0
2020.iwpt-1.16,Overview of the {IWPT} 2020 Shared Task on Parsing into Enhanced {U}niversal {D}ependencies,2020,-1,-1,1,1,5827,gosse bouma,Proceedings of the 16th International Conference on Parsing Technologies and the IWPT 2020 Shared Task on Parsing into Enhanced Universal Dependencies,0,0,0.0,0.0
2020.emnlp-main.180,{UD}apter: Language Adaptation for Truly {U}niversal {D}ependency Parsing,2020,34,0,3,0,3854,ahmet ustun,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),0,0,0.8679830460856063,-0.6105405440199542
W19-4206,"Multi-Team: A Multi-attention, Multi-decoder Approach to Morphological Analysis.",2019,0,0,3,0,3854,ahmet ustun,"Proceedings of the 16th Workshop on Computational Research in Phonetics, Phonology, and Morphology",0,0,1.8819560636429917,2.093248551964689
R19-1140,Cross-Lingual Word Embeddings for Morphologically Rich Languages,2019,0,0,2,0,3854,ahmet ustun,Proceedings of the International Conference on Recent Advances in Natural Language Processing (RANLP 2019),0,0,-0.2949059552309065,-0.1634691113949682
W18-6003,Expletives in {U}niversal {D}ependency Treebanks,2018,0,0,1,1,5827,gosse bouma,Proceedings of the Second Workshop on Universal Dependencies ({UDW} 2018),0,0,1.9631269601754695,-0.5396350215090072
W17-0403,Increasing Return on Annotation Investment: The Automatic Construction of a {U}niversal {D}ependency Treebank for {D}utch,2017,11,2,1,1,5827,gosse bouma,Proceedings of the {N}o{D}a{L}i{D}a 2017 Workshop on Universal Dependencies ({UDW} 2017),0,0,0.5556966167214897,-1.065702330057225
W13-5637,The Automatic Identification of Discourse Units in {D}utch Text,2013,26,2,2,0,40523,nynke vliet,Proceedings of the 19th Nordic Conference of Computational Linguistics ({NODALIDA} 2013),0,0,0.36832443128081194,-0.31396426713075787
redeker-etal-2012-multi,Multi-Layer Discourse Annotation of a {D}utch Text Corpus,2012,36,5,4,0,31288,gisela redeker,Proceedings of the Eighth International Conference on Language Resources and Evaluation ({LREC}'12),0,0,0.2601417974304572,-0.07689352802548757
P10-1135,On Learning Subtypes of the Part-Whole Relation: Do Not Mix Your Seeds,2010,25,18,2,0,6994,ashwin ittoo,Proceedings of the 48th Annual Meeting of the Association for Computational Linguistics,1,0,-0.3396329405896387,0.007079081628548499
bouma-2010-cross,Cross-lingual Ontology Alignment using {E}uro{W}ord{N}et and {W}ikipedia,2010,12,10,1,1,5827,gosse bouma,Proceedings of the Seventh International Conference on Language Resources and Evaluation ({LREC}'10),0,0,-0.7315255121283711,-0.19215358500077923
W09-1604,Cross-lingual Alignment and Completion of {W}ikipedia Templates,2009,13,33,1,1,5827,gosse bouma,Proceedings of the Third International Workshop on Cross Lingual Information Access: Addressing the Information Need of Multilingual Societies ({CLIAWS}3),0,0,-0.7391070556283968,0.0564920129442751
W09-0107,Parsed Corpora for Linguistics,2009,17,7,2,0,370,gertjan noord,"Proceedings of the {EACL} 2009 Workshop on the Interaction between Linguistics and Computational Linguistics: Virtuous, Vicious or Vacuous?",0,0,0.5247273656911148,-0.3588130435846543
hendrickx-etal-2008-coreference,A Coreference Corpus and Resolution System for {D}utch,2008,24,18,2,0,16715,iris hendrickx,Proceedings of the Sixth International Conference on Language Resources and Evaluation ({LREC}'08),0,0,-0.3236918440453817,-0.036091503767633676
W07-1503,Mining Syntactically Annotated Corpora with {XQ}uery,2007,18,18,1,1,5827,gosse bouma,Proceedings of the Linguistic Annotation Workshop,0,0,0.0,0.0
