de-vriend-etal-2006-unified,A Unified Structure for {D}utch Dialect Dictionary Data,2006,9,6,3,0.0,48311,folkert vriend,Proceedings of the Fifth International Conference on Language Resources and Evaluation ({LREC}{'}06),0,0,-0.43500268816258997,-0.1589499512509788
yang-etal-2006-development,Development of a phoneme-to-phoneme (p2p) converter to improve the grapheme-to-phoneme (g2p) conversion of names,2006,8,21,4,0.0,20706,qian yang,Proceedings of the Fifth International Conference on Language Resources and Evaluation ({LREC}{'}06),0,0,-0.031362483355824,-0.032453646393453
van-den-heuvel-etal-2004-sala,{SALA} {II} Across the Finish Line: A Large Collection of Mobile Telephone Speech Databases from {N}orth and {L}atin {A}merica completed,2004,3,3,1,1.0,17497,henk heuvel,Proceedings of the Fourth International Conference on Language Resources and Evaluation ({LREC}{'}04),0,0,-0.047738081828273105,0.2965545467256499
moreno-etal-2004-collection,Collection of {SLR} in the {A}sian-Pacific Area,2004,2,4,4,0.681818,17006,asuncion moreno,Proceedings of the Fourth International Conference on Language Resources and Evaluation ({LREC}{'}04),0,0,-0.031362483355824,-0.032453646393453
van-den-heuvel-etal-2004-slr,{SLR} Validation: Current Trends and Developments,2004,6,8,1,1.0,17497,henk heuvel,Proceedings of the Fourth International Conference on Language Resources and Evaluation ({LREC}{'}04),0,0,0.0835957085661622,0.25053179875339937
van-bael-etal-2004-usefulness,On the Usefulness of Large Spoken Language Corpora for Linguistic Research,2004,5,2,3,0.0,52106,christophe bael,Proceedings of the Fourth International Conference on Language Resources and Evaluation ({LREC}{'}04),0,0,-0.03176990213765148,0.21020116828121402
fersoe-etal-2004-creation,Creation and Validation of Large Lexica for Speech-to-Speech Translation Purposes,2004,1,6,3,0.0,41888,hanne fersoe,Proceedings of the Fourth International Conference on Language Resources and Evaluation ({LREC}{'}04),0,0,-1.0825003420704857,-0.5412248899150308
van-den-heuvel-etal-2002-give,Give me a bug. a framework for a bug report service,2002,2,2,1,1.0,17497,henk heuvel,Proceedings of the Third International Conference on Language Resources and Evaluation ({LREC}{'}02),0,0,0.0,0.0
iskra-etal-2002-speecon,{SPEECON} {--} Speech Databases for Consumer Devices: Database Specification and Validation,2002,5,119,4,0.0,52084,dorota iskra,Proceedings of the Third International Conference on Language Resources and Evaluation ({LREC}{'}02),0,0,-0.031362483355824,-0.032453646393453
moreno-etal-2002-speechdat,{S}peech{D}at across all {A}merica: {SALA} {II},2002,3,4,3,0.454545,17006,asuncion moreno,Proceedings of the Third International Conference on Language Resources and Evaluation ({LREC}{'}02),0,0,-0.031362483355824,-0.032453646393453
moreno-etal-2000-sala,{SALA}: {S}peech{D}at across {L}atin {A}merica. Results of the First Phase,2000,3,13,4,0.0,17006,asuncion moreno,Proceedings of the Second International Conference on Language Resources and Evaluation ({LREC}{'}00),0,0,-0.031362483355824,-0.032453646393453
van-den-heuvel-etal-2000-slr,{SLR} Validation: Present State of Affairs and Prospects,2000,8,8,1,1.0,17497,henk heuvel,Proceedings of the Second International Conference on Language Resources and Evaluation ({LREC}{'}00),0,0,0.15745040299960442,0.06301632820772265
