2020.webnlg-1.14,{NILC} at {W}eb{NLG}+: Pretrained Sequence-to-Sequence Models on {RDF}-to-Text Generation,2020,-1,-1,2,1,6269,marco cabezudo,Proceedings of the 3rd International Workshop on Natural Language Generation from the Semantic Web (WebNLG+),0,0,0.0,0.0
2020.msr-1.6,{NILC} at {SR}{'}20: Exploring Pre-Trained Models in Surface Realisation,2020,-1,-1,2,1,6269,marco cabezudo,Proceedings of the Third Workshop on Multilingual Surface Realisation,0,0,0.0,0.0
2020.lrec-1.176,Measuring the Impact of Readability Features in Fake News Detection,2020,-1,-1,5,0,16974,roney santos,Proceedings of the 12th Language Resources and Evaluation Conference,0,0,0.0,0.0
2020.emnlp-main.123,Semantically Inspired {AMR} Alignment for the {P}ortuguese Language,2020,-1,-1,2,1,20169,rafael anchieta,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),0,0,0.0,0.0
W19-4028,Towards a General {A}bstract {M}eaning {R}epresentation Corpus for {B}razilian {P}ortuguese,2019,-1,-1,2,1,6269,marco cabezudo,Proceedings of the 13th Linguistic Annotation Workshop,0,0,0.0,0.0
P19-2011,"Natural Language Generation: Recently Learned Lessons, Directions for Semantic Representation-based Approaches, and the Case of {B}razilian {P}ortuguese Language",2019,0,0,2,1,6269,marco cabezudo,Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics: Student Research Workshop,0,0,-0.6008951984026365,-0.04713978356443042
D19-6313,Back-Translation as Strategy to Tackle the Lack of Corpus in Natural Language Generation from Semantic Representations,2019,0,0,3,1,6269,marco cabezudo,Proceedings of the 2nd Workshop on Multilingual Surface Realisation (MSR 2019),0,0,-0.40483096436011495,-1.1071241637234908
W18-3608,{NILC}-{SWORNEMO} at the Surface Realization Shared Task: Exploring Syntax-Based Word Ordering using Neural Models,2018,0,0,2,1,6269,marco cabezudo,Proceedings of the First Workshop on Multilingual Surface Realisation,0,0,0.5395521994207387,-0.1657942191061485
L18-1157,Towards {AMR}-{BR}: A {S}em{B}ank for {B}razilian {P}ortuguese Language,2018,0,2,2,1,20169,rafael anchieta,Proceedings of the Eleventh International Conference on Language Resources and Evaluation ({LREC} 2018),0,0,-0.031362483355824,-0.032453646393453
W17-6605,Improving Opinion Summarization by Assessing Sentence Importance in On-line Reviews,2017,11,0,4,1,20169,rafael anchieta,Proceedings of the 11th {B}razilian Symposium in Information and Human Language Technology,0,0,0.07634622642037593,-0.38370130671341546
W17-6610,Forma{\\c{c}}{\\~a}o de gent{\\'\\i}licos a partir de top{\\^o}nimos: descri{\\c{c}}{\\~a}o lingu{\\'\\i}stica e aprendizado autom{\\'a}tico (Formation of Demonyms from Toponyms: Linguistic Description and Machine Learning)[In {P}ortuguese],2017,-1,-1,2,0,31371,roger antunes,Proceedings of the 11th {B}razilian Symposium in Information and Human Language Technology,0,0,0.0,0.0
W15-5612,Joint semantic discourse models for automatic multi-document summarization,2015,0,2,2,0,36451,paula cardoso,Proceedings of the 10th {B}razilian Symposium in Information and Human Language Technology,0,0,0.8454760611345309,0.47433686105856226
W15-5618,On Strategies of Human Multi-Document Summarization,2015,-1,-1,3,0,36460,renata camargo,Proceedings of the 10th {B}razilian Symposium in Information and Human Language Technology,0,0,0.0,0.0
W15-5619,Enriching entity grids and graphs with discourse relations: the impact in local coherence evaluation,2015,7,0,2,0,36462,marcio dias,Proceedings of the 10th {B}razilian Symposium in Information and Human Language Technology,0,0,-0.031362483355824,-0.032453646393453
W15-4608,A Discursive Grid Approach to Model Local Coherence in Multi-document Summaries,2015,23,3,2,0,36462,marcio dias,Proceedings of the 16th Annual Meeting of the Special Interest Group on Discourse and Dialogue,0,0,-0.1787956355762268,-0.39666807626292166
W15-1607,A Qualitative Analysis of a Corpus of Opinion Summaries based on Aspects,2015,23,2,2,0,37013,roque lopez,Proceedings of The 9th Linguistic Annotation Workshop,0,0,-0.1787956355762268,-0.39666807626292166
R15-1057,Semi-Supervised Never-Ending Learning in Rhetorical Relation Identification,2015,22,5,3,1,24628,erick maziero,Proceedings of the International Conference Recent Advances in Natural Language Processing,0,0,-0.031362483355824,-0.032453646393453
W14-0404,Some Issues on the Normalization of a Corpus of Products Reviews in {P}ortuguese,2014,12,9,4,0,30756,magali duran,Proceedings of the 9th Web as Corpus Workshop ({W}a{C}-9),0,0,-0.10855817217482316,0.030819995762072932
S14-2074,{NILC}{\\_}{USP}: An Improved Hybrid System for Sentiment Analysis in {T}witter Messages,2014,13,7,3,0,37014,pedro filho,Proceedings of the 8th International Workshop on Semantic Evaluation ({S}em{E}val 2014),0,0,-0.36455789370384634,-0.2368788783334673
S14-2075,{NILC}{\\_}{USP}: Aspect Extraction using Semantic Labels,2014,13,0,2,0,37014,pedro filho,Proceedings of the 8th International Workshop on Semantic Evaluation ({S}em{E}val 2014),0,0,-0.016618179778336017,-0.019942425623975888
hartmann-etal-2014-large,A Large Corpus of Product Reviews in {P}ortuguese: Tackling Out-Of-Vocabulary Words,2014,19,12,6,0,14003,nathan hartmann,Proceedings of the Ninth International Conference on Language Resources and Evaluation ({LREC}'14),0,0,-0.012188674647780506,-0.2792478201425095
W13-4806,Subtopic Annotation in a Corpus of News Texts: Steps Towards Automatic Subtopic Segmentation,2013,20,6,3,0,36451,paula cardoso,Proceedings of the 9th {B}razilian Symposium in Information and Human Language Technology,0,0,-0.031362483355824,-0.032453646393453
W13-4815,Desambigua{\\c{c}}{\\~a}o Lexical de Sentido com uso de Informa{\\c{c}}{\\~a}o Multidocumento por meio de Redes de Co-ocorr{\\^e}ncia (Word Sense Disambiguation with the Use of Multi-document Information with Cooccurrence Nets) [in {P}ortuguese],2013,0,0,2,0,37016,fernando nobrega,Proceedings of the 9th {B}razilian Symposium in Information and Human Language Technology,0,0,-0.1898032660985477,0.0065179077802093
W13-4829,An Evaluation of the {B}razilian {P}ortuguese {LIWC} Dictionary for Sentiment Analysis,2013,9,29,2,0,37014,pedro filho,Proceedings of the 9th {B}razilian Symposium in Information and Human Language Technology,0,0,-0.2990354910975053,0.1895295857419831
W13-4012,On the contribution of discourse structure to topic segmentation,2013,14,8,3,0,36451,paula cardoso,Proceedings of the {SIGDIAL} 2013 Conference,0,0,-0.06612342765296025,-0.10593579208126085
S13-2095,{NILC}{\\_}{USP}: A Hybrid System for Sentiment Analysis in {T}witter Messages,2013,12,10,2,0,37014,pedro filho,"Second Joint Conference on Lexical and Computational Semantics (*{SEM}), Volume 2: Proceedings of the Seventh International Workshop on Semantic Evaluation ({S}em{E}val 2013)",0,0,-0.2990354910975053,0.1895295857419831
N13-2003,A Machine Learning Approach to Automatic Term Extraction using a Rich Feature Set,2013,23,25,2,0,41581,merley conrado,Proceedings of the 2013 {NAACL} {HLT} Student Research Workshop,0,0,-0.031362483355824,-0.032453646393453
W11-4501,Multi-Document Discourse Parsing Using Traditional and Hierarchical Machine Learning,2011,22,3,2,1,24628,erick maziero,Proceedings of the 8th {B}razilian Symposium in Information and Human Language Technology,0,0,0.23185760743802142,-0.3886521694675594
W11-4514,Um Processo Baseado em Par{\\'a}grafos para a Extra{\\c{c}}{\\~a}o de Tratamentos em Artigos Cient{\\'\\i}ficos do Dom{\\'\\i}nio Biom{\\'e}dico (A Paragraph-based Process to Extraction of Treatments from Biomedical Scientific Papers) [in {P}ortuguese],2011,-1,-1,4,0,44003,juliana duque,Proceedings of the 8th {B}razilian Symposium in Information and Human Language Technology,0,0,0.0,0.0
W11-4531,A Generative Approach for Multi-Document Summarization using Semantic-Discursive information,2011,6,0,2,0,44026,maria jorge,Proceedings of the 8th {B}razilian Symposium in Information and Human Language Technology,0,0,0.4951590491671779,-0.15684403555980667
R11-1109,Experiments on Term Extraction using Noun Phrase Subclassifications,2011,10,3,6,0,41581,merley conrado,Proceedings of the International Conference Recent Advances in Natural Language Processing 2011,0,0,0.6786146402427029,-0.25249118901378204
W10-2312,Experiments with {CST}-Based Multidocument Summarization,2010,18,32,2,0,44026,maria jorge,Proceedings of {T}ext{G}raphs-5 - 2010 Workshop on Graph-based Methods for Natural Language Processing,0,0,0.698042908914128,0.11012243118909365
W10-1601,Computational Linguistics in {B}razil: An Overview,2010,2,4,1,1,14083,thiago pardo,Proceedings of the {NAACL} {HLT} 2010 Young Investigators Workshop on Computational Approaches to Languages of the {A}mericas,0,0,-0.3516209776458376,0.5122244569799906
W09-2105,Supporting the Adaptation of Texts for Poor Literacy Readers: a Text Simplification Editor for {B}razilian {P}ortuguese,2009,17,41,5,0,46973,arnaldo candido,Proceedings of the Fourth Workshop on Innovative Use of {NLP} for Building Educational Applications,0,0,1.808652162175366,0.9557711631618356
W07-0203,Extractive Automatic Summarization: Does more Linguistic Knowledge Make a Difference?,2007,20,24,3,0,49074,daniel leite,Proceedings of the Second Workshop on {T}ext{G}raphs: Graph-Based Algorithms for Natural Language Processing,0,0,-0.1787956355762268,-0.39666807626292166
