W19-6808,Corpus Building for Low Resource Languages in the {DARPA} {LORELEI} Program,2019,-1,-1,9,0.0,14743,jennifer tracey,Proceedings of the 2nd Workshop on Technologies for MT of Low Resource Languages,0,0,0.0,0.0
L16-1405,Rapid Development of Morphological Analyzers for Typologically Diverse Languages,2016,0,0,1,1.0,23568,seth kulick,Proceedings of the Tenth International Conference on Language Resources and Evaluation ({LREC}'16),0,0,-0.031362483355824,-0.032453646393453
W15-0809,Event Nugget Annotation: Processes and Issues,2015,5,17,6,0.0,7705,teruko mitamura,"Proceedings of the The 3rd Workshop on {EVENTS}: Definition, Detection, Coreference, and Representation",0,0,0.0,0.0
W15-0812,"From Light to Rich {ERE}: Annotation of Entities, Relations, and Events",2015,14,24,8,0.0,23564,zhiyi song,"Proceedings of the The 3rd Workshop on {EVENTS}: Definition, Detection, Coreference, and Representation",0,0,0.0,0.0
W14-2904,Inter-annotator Agreement for {ERE} annotation,2014,1,1,1,1.0,23568,seth kulick,"Proceedings of the Second Workshop on {EVENTS}: Definition, Detection, Coreference, and Representation",0,0,-0.031362483355824,-0.032453646393453
P14-2108,The {P}enn Parsed Corpus of {M}odern {B}ritish {E}nglish: First Parsing Results and Analysis,2014,3,13,1,1.0,23568,seth kulick,Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),0,0,0.37009055877304714,-0.2985989101630098
P14-2109,Parser Evaluation Using Derivation Trees: A Complement to evalb,2014,10,1,1,1.0,23568,seth kulick,Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),0,0,1.3864237672219575,-2.452422936294403
maamouri-etal-2014-developing,Developing an {E}gyptian {A}rabic Treebank: Impact of Dialectal Morphology on Annotation and Tool Development,2014,13,22,3,1.0,34888,mohamed maamouri,Proceedings of the Ninth International Conference on Language Resources and Evaluation ({LREC}'14),0,0,1.0795649515830108,-0.4587848487829577
bies-etal-2014-incorporating,Incorporating Alternate Translations into {E}nglish Translation Treebank,2014,1,3,3,0.594405,17656,ann bies,Proceedings of the Ninth International Conference on Language Resources and Evaluation ({LREC}'14),0,0,0.6891174059568052,-0.4729596737692988
W13-2301,Automatic Correction and Extension of Morphological Annotations,2013,23,11,4,0.0,8324,ramy eskander,Proceedings of the 7th Linguistic Annotation Workshop and Interoperability with Discourse,0,0,0.1800318757939833,-0.4476589730936767
N13-1061,Using Derivation Trees for Informative Treebank Inter-Annotator Agreement Evaluation,2013,11,5,1,1.0,23568,seth kulick,Proceedings of the 2013 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,0.654784139649769,-0.1708789012380447
N12-1031,Using Supertags and Encoded Annotation Principles for Improved Dependency to Phrase Structure Conversion,2012,16,1,1,1.0,23568,seth kulick,Proceedings of the 2012 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,1.1326558166954235,-0.8163649415428111
kulick-etal-2012-developments,Further Developments in Treebank Error Detection Using Derivation Trees,2012,11,4,1,1.0,23568,seth kulick,Proceedings of the Eighth International Conference on Language Resources and Evaluation ({LREC}'12),0,0,1.4155887100143836,-1.4888752381158579
maamouri-etal-2012-expanding,Expanding {A}rabic Treebank to Speech: Results from Broadcast News,2012,5,2,3,1.0,34888,mohamed maamouri,Proceedings of the Eighth International Conference on Language Resources and Evaluation ({LREC}'12),0,0,0.2701267269261944,-0.6554679703880971
P11-2122,Using Derivation Trees for Treebank Error Detection,2011,10,8,1,1.0,23568,seth kulick,Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies,0,0,1.4155887100143836,-1.4888752381158579
W10-4420,A {TAG}-derived Database for Treebank Search and Parser Analysis,2010,10,1,1,1.0,23568,seth kulick,Proceedings of the 10th International Workshop on Tree Adjoining Grammar and Related Frameworks ({TAG}+10),0,0,1.2085198517628364,-1.3282267382508135
