2021.findings-acl.69,Parallel Attention Network with Sequence Matching for Video Grounding,2021,-1,-1,1,1.0,7671,hao zhang,Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021,0,0,0.0,0.0
2021.acl-long.48,{COSY}: {CO}unterfactual {SY}ntax for Cross-Lingual Understanding,2021,-1,-1,2,0.0,7285,sicheng yu,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),1,0,0.0,0.0
2021.acl-long.230,{E}ns{LM}: Ensemble Language Model for Data Diversity by Semantic Clustering,2021,-1,-1,2,0.0,13038,zhibin duan,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),1,0,0.0,0.0
2021.acl-long.479,{P}hoto{C}hat: A Human-Human Dialogue Dataset With Photo Sharing Behavior For Joint Image-Text Modeling,2021,-1,-1,5,0.0,13386,xiaoxue zang,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),1,0,0.0,0.0
2020.emnlp-main.35,Friendly Topic Assistant for Transformer Based Abstractive Summarization,2020,-1,-1,3,0.0,13040,zhengjue wang,Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP),0,0,0.0,0.0
2020.coling-main.411,Semi-supervised {URL} Segmentation with Recurrent Neural Networks Pre-trained on Knowledge Graph Entities,2020,-1,-1,1,1.0,7671,hao zhang,Proceedings of the 28th International Conference on Computational Linguistics,0,0,0.0,0.0
2020.acl-main.585,Span-based Localizing Network for Natural Language Video Localization,2020,52,0,1,1.0,7671,hao zhang,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,1,0,0.18448325446493477,-0.3711350671667703
2020.acl-main.654,Multi-source Meta Transfer for Low Resource Multiple-Choice Question Answering,2020,-1,-1,2,0.0,2034,ming yan,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,1,0,0.0,0.0
P19-1336,Dual Adversarial Neural Transfer for Low-Resource Named Entity Recognition,2019,0,6,2,0.0,7675,joey zhou,Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics,1,0,-0.05302067682117545,0.0896451735666221
J19-2004,Neural Models of Text Normalization for Speech Applications,2019,27,3,1,1.0,7671,hao zhang,Computational Linguistics,0,0,-0.031362483355824,-0.032453646393453
W18-5516,{UKP}-Athene: Multi-Sentence Textual Entailment for Claim Verification,2018,0,12,2,0.0,26329,andreas hanselowski,Proceedings of the First Workshop on Fact Extraction and {VER}ification ({FEVER}),0,0,0.2776337335288787,-0.19511070700392805
C18-1123,Fast and Accurate Reordering with {ITG} Transition {RNN},2018,0,1,1,1.0,7671,hao zhang,Proceedings of the 27th International Conference on Computational Linguistics,0,0,0.0,0.0
2018.gwc-1.52,{W}ord{N}et Troponymy and Extraction of {``}Manner-Result{''} Relations,2018,-1,-1,2,0.0,26481,aliaksandr huminski,Proceedings of the 9th Global Wordnet Conference,0,0,0.0,0.0
P16-1169,Learning Concept Taxonomies from Multi-modal Data,2016,30,4,1,1.0,7671,hao zhang,Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),1,0,-0.2022519621892457,0.33930948246809095
W15-3118,{KWB}: An Automated Quick News System for {C}hinese Readers,2015,9,1,3,0.0,36828,yiqi bai,Proceedings of the Eighth {SIGHAN} Workshop on {C}hinese Language Processing,0,0,0.0,0.0
P14-2107,Enforcing Structural Diversity in Cube-pruned Dependency Parsing,2014,24,35,1,1.0,7671,hao zhang,Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),0,0,1.1845065985313175,-1.6075033177343716
P13-2017,{U}niversal {D}ependency Annotation for Multilingual Parsing,2013,31,151,9,0.0,10634,ryan mcdonald,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),0,0,0.9203975831193062,-0.44388301250588197
D13-1093,Online Learning for Inexact Hypergraph Search,2013,22,21,1,1.0,7671,hao zhang,Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing,0,0,0.23185760743802142,-0.3886521694675594
P12-3004,{N}iu{T}rans: An Open Source Toolkit for Phrase-based and Syntax-based Machine Translation,2012,19,49,3,0.789474,4608,tong xiao,Proceedings of the {ACL} 2012 System Demonstrations,0,0,0.37857390089319665,-0.42035858329370696
D12-1030,Generalized Higher-Order Dependency Parsing with Cube Pruning,2012,40,44,1,1.0,7671,hao zhang,Proceedings of the 2012 Joint Conference on Empirical Methods in Natural Language Processing and Computational Natural Language Learning,0,0,1.1088443163723907,-1.3330280227668792
P11-1084,Binarized Forest to String Translation,2011,34,17,1,1.0,7671,hao zhang,Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies,1,0,0.3105748310221879,-0.7345096233958454
2011.mtsummit-papers.13,Document-level Consistency Verification in Machine Translation,2011,-1,-1,4,0.789474,4608,tong xiao,Proceedings of Machine Translation Summit XIII: Papers,0,0,0.0,0.0
W10-4168,{NEUNLPL}ab {C}hinese Word Sense Induction System for {SIGHAN} Bakeoff 2010,2010,7,0,1,1.0,7671,hao zhang,{CIPS}-{SIGHAN} Joint Conference on {C}hinese Language Processing,0,0,-0.031362483355824,-0.032453646393453
C10-2154,An Empirical Study of Translation Rule Extraction with Multiple Parsers,2010,21,3,3,0.789474,4608,tong xiao,Coling 2010: Posters,0,0,0.325983715552725,-1.1475448373389647
J09-4009,Binarization of Synchronous Context-Free Grammars,2009,32,54,2,0.0,8438,liang huang,Computational Linguistics,0,0,0.9563862459326948,-1.7382386003902395
P08-1012,{B}ayesian Learning of Non-Compositional Phrases with Synchronous Parsing,2008,17,63,1,1.0,7671,hao zhang,Proceedings of ACL-08: HLT,1,0,0.34930822358692737,-0.5405753189747629
P08-1025,Efficient Multi-Pass Decoding for Synchronous Context Free Grammars,2008,12,21,1,1.0,7671,hao zhang,Proceedings of ACL-08: HLT,1,0,0.6170460243932507,-0.5917584468997495
C08-1136,Extracting Synchronous Grammar Rules From Word-Level Alignments in Linear Time,2008,10,39,1,1.0,7671,hao zhang,Proceedings of the 22nd International Conference on Computational Linguistics (Coling 2008),0,0,0.9362743727041267,-1.0711494442145308
W07-0404,Factorization of Synchronous Context-Free Grammars in Linear Time,2007,0,0,1,1.0,7671,hao zhang,"Proceedings of {SSST}, {NAACL}-{HLT} 2007 / {AMTA} Workshop on Syntax and Structure in Statistical Translation",0,0,0.7061836998286034,-1.115375012687769
W06-1627,Efficient Search for Inversion Transduction Grammar,2006,12,8,1,1.0,7671,hao zhang,Proceedings of the 2006 Conference on Empirical Methods in Natural Language Processing,0,0,0.6561446076283736,-0.6607151628723893
P06-2036,Factoring Synchronous Grammars by Sorting,2006,9,13,3,0.0,3945,daniel gildea,Proceedings of the {COLING}/{ACL} 2006 Main Conference Poster Sessions,0,0,0.6376089765070416,-1.1423941798698312
P06-2122,Inducing Word Alignments with Bilexical Synchronous Trees,2006,13,5,1,1.0,7671,hao zhang,Proceedings of the {COLING}/{ACL} 2006 Main Conference Poster Sessions,0,0,0.22368285312065875,-0.0530096142079811
N06-1033,Synchronous Binarization for Machine Translation,2006,12,142,1,1.0,7671,hao zhang,"Proceedings of the Human Language Technology Conference of the {NAACL}, Main Conference",0,0,0.8721881655664364,-1.971264958958952
W05-1507,Machine Translation as Lexicalized Parsing with Hooks,2005,6,29,2,0.0,8438,liang huang,Proceedings of the Ninth International Workshop on Parsing Technology,0,0,0.6610518699086494,-1.6245121255360369
P05-1059,Stochastic Lexicalized Inversion Transduction Grammar for Alignment,2005,9,76,1,1.0,7671,hao zhang,Proceedings of the 43rd Annual Meeting of the Association for Computational Linguistics ({ACL}{'}05),1,0,1.2847262390709016,-0.82547584522453
C04-1060,Syntax-Based Alignment: Supervised or Unsupervised?,2004,16,30,1,1.0,7671,hao zhang,{COLING} 2004: Proceedings of the 20th International Conference on Computational Linguistics,0,0,1.1096033423938838,-0.41828927855696124
W03-1709,{C}hinese Lexical Analysis Using Hierarchical Hidden {M}arkov Model,2003,14,104,4,0.0,45169,huaping zhang,Proceedings of the Second {SIGHAN} Workshop on {C}hinese Language Processing,0,0,0.14070099385531373,-0.6338258614617516
W02-1817,Automatic Recognition of {C}hinese Unknown Words Based on Roles Tagging,2002,3,52,3,0.0,53160,kevin zhang,{COLING}-02: The First {SIGHAN} Workshop on {C}hinese Language Processing,0,0,-0.031362483355824,-0.032453646393453
