"2003.mtsummit-papers.32","W05-0903","1"
"W05-0903","2003.mtsummit-papers.32","1"
"2003.mtsummit-papers.32","C04-1046","3"
"C04-1046","2003.mtsummit-papers.32","3"
"2003.mtsummit-papers.32","E06-1005","3"
"E06-1005","2003.mtsummit-papers.32","3"
"2003.mtsummit-papers.32","E06-1031","2"
"E06-1031","2003.mtsummit-papers.32","2"
"2003.mtsummit-papers.52","2005.eamt-1.35","2.08333"
"2005.eamt-1.35","2003.mtsummit-papers.52","2.08333"
"2003.mtsummit-papers.52","C04-1046","15.4167"
"C04-1046","2003.mtsummit-papers.52","15.4167"
"2003.mtsummit-papers.52","J07-1003","0.833333"
"J07-1003","2003.mtsummit-papers.52","0.833333"
"2005.eamt-1.35","C04-1046","9.75"
"C04-1046","2005.eamt-1.35","9.75"
"2005.eamt-1.35","J07-1003","3.5"
"J07-1003","2005.eamt-1.35","3.5"
"C04-1046","J07-1003","20.5333"
"J07-1003","C04-1046","20.5333"
"2003.mtsummit-papers.52","H05-1096","2.75"
"H05-1096","2003.mtsummit-papers.52","2.75"
"2003.mtsummit-papers.52","W02-1021","0.25"
"W02-1021","2003.mtsummit-papers.52","0.25"
"2005.eamt-1.35","H05-1096","0.75"
"H05-1096","2005.eamt-1.35","0.75"
"2005.eamt-1.35","W02-1021","0.916667"
"W02-1021","2005.eamt-1.35","0.916667"
"C04-1046","H05-1096","8.25"
"H05-1096","C04-1046","8.25"
"C04-1046","W02-1021","1.91667"
"W02-1021","C04-1046","1.91667"
"H05-1096","W02-1021","1.25"
"W02-1021","H05-1096","1.25"
"2003.mtsummit-papers.52","2006.iwslt-papers.3","0.333333"
"2006.iwslt-papers.3","2003.mtsummit-papers.52","0.333333"
"2003.mtsummit-papers.52","P07-1004","0.333333"
"P07-1004","2003.mtsummit-papers.52","0.333333"
"2006.iwslt-papers.3","C04-1046","0.866667"
"C04-1046","2006.iwslt-papers.3","0.866667"
"2006.iwslt-papers.3","P07-1004","7.03333"
"P07-1004","2006.iwslt-papers.3","7.03333"
"C04-1046","P07-1004","0.533333"
"P07-1004","C04-1046","0.533333"
"J07-1003","W02-1021","0.666667"
"W02-1021","J07-1003","0.666667"
"2006.iwslt-papers.3","W07-0728","0.5"
"W07-0728","2006.iwslt-papers.3","0.5"
"P07-1004","W07-0728","0.5"
"W07-0728","P07-1004","0.5"
"2006.iwslt-papers.3","E06-1005","1.2"
"E06-1005","2006.iwslt-papers.3","1.2"
"2006.iwslt-papers.3","J07-1003","0.533333"
"J07-1003","2006.iwslt-papers.3","0.533333"
"2006.iwslt-papers.3","W07-0724","0.533333"
"W07-0724","2006.iwslt-papers.3","0.533333"
"C04-1046","W07-0724","1.03333"
"W07-0724","C04-1046","1.03333"
"J07-1003","W07-0724","1.03333"
"W07-0724","J07-1003","1.03333"
"C04-1046","E06-1005","2.2"
"E06-1005","C04-1046","2.2"
"E06-1005","J07-1003","1.2"
"J07-1003","E06-1005","1.2"
"E06-1005","P07-1004","0.7"
"P07-1004","E06-1005","0.7"
"E06-1005","W07-0724","1.2"
"W07-0724","E06-1005","1.2"
"J07-1003","P07-1004","0.7"
"P07-1004","J07-1003","0.7"
"P07-1004","W07-0724","1.2"
"W07-0724","P07-1004","1.2"
"H05-1096","J07-1003","1.5"
"J07-1003","H05-1096","1.5"
"C04-1046","W17-3525","1"
"W17-3525","C04-1046","1"
"C04-1046","E06-1031","3.5"
"E06-1031","C04-1046","3.5"
"E06-1031","H05-1096","0.5"
"H05-1096","E06-1031","0.5"
"C04-1046","W07-0728","1"
"W07-0728","C04-1046","1"
"J07-1003","W07-0728","1.5"
"W07-0728","J07-1003","1.5"
"W07-0724","W07-0728","1"
"W07-0728","W07-0724","1"
"C08-1115","W07-0728","1"
"W07-0728","C08-1115","1"
"E06-1005","W02-1021","2"
"W02-1021","E06-1005","2"
"E06-1005","W07-0728","5.5"
"W07-0728","E06-1005","5.5"
"E06-1005","H05-1096","1"
"H05-1096","E06-1005","1"
"E06-1005","E06-1031","1"
"E06-1031","E06-1005","1"
"E06-1005","W17-3525","1"
"W17-3525","E06-1005","1"
"E06-1031","W05-0903","2"
"W05-0903","E06-1031","2"
"P07-1004","W02-1021","1"
"W02-1021","P07-1004","1"
