"N15-1186","2015","60","2"
"2012.amta-papers.18","2012","19","4"
"W11-2102","2011","31","6"
"P11-1140","2011","26","5"
"D11-1017","2011","46","4"
"D11-1126","2011","8","4"
"N10-1141","2010","32","4"
"D10-1016","2010","32","3"
"P09-1019","2009","74","4"
"N09-1028","2009","104","4"
"D08-1065","2008","113","3"
"D08-1076","2008","348","2"
"C08-1144","2008","89","3"
"D07-1005","2007","45","2"
"D07-1090","2007","476","4"
"D07-1105","2007","47","2"
"2005.mtsummit-tutorials.1","2005","30","1"
"P04-1077","2004","305","2"
"N04-1021","2004","254","1"
"N04-1023","2004","163","3"
"J04-4002","2004","829","1"
"C04-1072","2004","188","2"
"2004.iwslt-evaluation.9","2004","8","5"
"W03-1209","2003","39","3"
"W03-0420","2003","114","2"
"P03-1021","2003","2362","1"
"N03-1017","2003","2805","2"
"J03-1002","2003","3252","1"
"E03-1032","2003","48","1"
"E03-1055","2003","0","3"
"2003.mtsummit-papers.37","2003","12","2"
"W02-1021","2002","143","2"
"P02-1038","2002","974","1"
"C02-1032","2002","16","2"
"garcia-varea-etal-2002-efficient","2002","5","2"
"W01-1408","2001","87","1"
"P01-1027","2001","29","2"
"2001.mtsummit-road.6","2001","-1","1"
"2001.mtsummit-papers.46","2001","-1","1"
"P00-1056","2000","930","1"
"niessen-etal-2000-evaluation","2000","234","2"
"C00-2163","2000","197","1"
"2000.eamt-1.5","2000","-1","1"
"W99-0604","1999","488","1"
"E99-1010","1999","177","1"
"P98-2162","1998","33","1"
"C98-2157","1998","33","1"
