"2021.semeval-1.70","2021","-1","5"
"2020.starsem-1.4","2020","-1","3"
"2020.lrec-1.14","2020","-1","5"
"2020.lrec-1.701","2020","-1","6"
"2020.aacl-main.84","2020","-1","5"
"D19-5541","2019","0","3"
"Y18-2004","2018","-1","4"
"W18-6214","2018","1","3"
"W18-6220","2018","4","3"
"K17-1006","2017","0","3"
"I17-2025","2017","1","2"
"I17-2043","2017","37","2"
"D17-1048","2017","15","2"
"D17-1167","2017","19","5"
"Y16-2013","2016","1","3"
"L16-1610","2016","0","5"
"L16-1722","2016","12","4"
"L16-1723","2016","6","4"
"D16-1170","2016","18","4"
"Y14-1018","2014","13","2"
"P14-2139","2014","19","3"
"J14-3004","2014","19","4"
"E14-4008","2014","58","3"
"S13-1012","2013","2","2"
"W12-6326","2012","2","3"
"S12-1075","2012","2","2"
"xu-etal-2012-grammar","2012","0","4"
"Y11-1045","2011","0","2"
"S10-1067","2010","0","4"
"C10-2076","2010","3","2"
"C10-2106","2010","34","3"
"C10-2170","2010","11","3"
"P09-5001","2009","0","2"
"P09-2029","2009","14","3"
"P09-2054","2009","8","3"
"P08-2023","2008","27","5"
"chen-etal-2008-chinese","2008","1","2"
"yang-etal-2008-chinese-term","2008","2","2"
"cui-etal-2008-corpus","2008","16","2"
"zhang-etal-2008-exploiting","2008","10","4"
"I08-7003","2008","1","2"
"C08-1062","2008","38","3"
"C08-1130","2008","9","2"
"W07-1511","2007","2","2"
"P07-2047","2007","20","4"
"Y06-1014","2006","0","2"
"Y06-1015","2006","2","2"
"P06-1047","2006","58","3"
"li-etal-2006-mining","2006","2","3"
"chen-etal-2006-study","2006","7","2"
"li-etal-2006-interaction","2006","0","2"
"xu-etal-2006-design","2006","3","2"
"O05-4006","2005","6","2"
"O05-2006","2005","10","2"
"I05-7010","2005","10","2"
"I05-3012","2005","8","2"
"I05-1037","2005","4","3"
"I05-1061","2005","28","3"
"W04-1113","2004","0","2"
"W04-1114","2004","6","2"
"W02-1209","2002","2","1"
