"2014.iwslt-papers.7","2014","-1","1"
"W10-0729","2010","34","2"
"N09-2038","2009","11","3"
"eck-etal-2008-communicating","2008","12","1"
"N07-2006","2007","13","1"
"2007.mtsummit-papers.22","2007","-1","1"
"2006.iwslt-evaluation.19","2006","-1","1"
"2006.eamt-1.12","2006","3","1"
"2005.mtsummit-papers.30","2005","29","1"
"2005.iwslt-1.1","2005","62","1"
"2005.iwslt-1.6","2005","22","5"
"2005.iwslt-1.7","2005","30","1"
"2005.eamt-1.19","2005","146","2"
"W04-3227","2004","12","3"
"eck-etal-2004-language","2004","66","1"
"C04-1059","2004","95","2"
"C04-1114","2004","22","1"
