"W12-1015","2012","6","3"
"W11-4114","2011","10","5"
"J09-1002","2009","140","10"
"D08-1051","2008","24","5"
"W07-0902","2007","11","3"
"2007.mtsummit-papers.54","2007","-1","3"
"2006.eamt-1.5","2006","-1","5"
"W05-0835","2005","17","2"
"W04-3245","2004","18","6"
"J04-2004","2004","132","2"
"W03-2205","2003","11","3"
"2003.eamt-1.6","2003","10","6"
"W02-0706","2002","27","2"
"2001.mtsummit-papers.55","2001","3","8"
"W98-1307","1998","0","2"
"1997.tmi-1.16","1997","-1","9"
"1997.tmi-1.19","1997","-1","3"
