"L18-1483","2018","0","2"
"P16-3007","2016","4","3"
"L16-1622","2016","3","4"
"2016.gwc-1.60","2016","-1","3"
"P14-2067","2014","1","2"
"llewellyn-etal-2014-using","2014","19","3"
"P13-1050","2013","3","2"
"W12-1508","2012","5","3"
"W10-4207","2010","17","5"
"W10-4233","2010","49","8"
"W09-0628","2009","30","7"
"P09-2076","2009","12","8"
"J09-1003","2009","36","4"
"E09-2009","2009","6","6"
"W06-1405","2006","49","3"
"P06-2081","2006","160","1"
"E06-1045","2006","19","2"
"P04-1050","2004","36","4"
"W00-1418","2000","11","3"
"W00-1435","2000","1","3"
"W98-1404","1998","42","3"
"W98-1411","1998","75","3"
"J98-3006","1998","13","1"
"W96-0416","1996","33","3"
"W93-0226","1993","-1","1"
"E93-1031","1993","22","2"
"P92-1001","1992","0","3"
"C92-2108","1992","10","1"
"C92-1045","1992","1","2"
