"2020.emnlp-main.651","2020","-1","3"
"W18-0523","2018","2","2"
"L18-1586","2018","0","2"
"L18-1718","2018","0","4"
"W17-6304","2017","4","2"
"W17-1725","2017","0","2"
"W17-0805","2017","0","1"
"K17-3001","2017","32","35"
"E17-1005","2017","56","1"
"E17-1022","2017","3","1"
"W16-3905","2016","0","1"
"W16-1801","2016","1","2"
"W16-1706","2016","3","1"
"S16-1160","2016","0","3"
"S16-1209","2016","2","2"
"Q16-1022","2016","38","4"
"L16-1136","2016","2","4"
"2016.jeptalnrecital-poster.5","2016","-1","2"
"2016.gwc-1.30","2016","3","1"
"W15-2711","2015","2","1"
"W15-2005","2015","2","3"
"W15-1806","2015","11","1"
"W15-1814","2015","3","2"
"W15-1831","2015","2","1"
"W15-1617","2015","3","2"
"S15-2118","2015","2","2"
"P15-1165","2015","47","3"
"N15-1135","2015","7","3"
"N15-1152","2015","2","1"
"K15-1033","2015","2","2"
"D15-1245","2015","9","2"
"W14-1601","2014","17","5"
"S14-2034","2014","3","6"
"S14-1001","2014","19","3"
"alonso-romeo-2014-crowdsourcing","2014","1","1"
"W13-5411","2013","1","2"
"P13-2127","2013","11","1"
"N13-1070","2013","22","5"
"alonso-etal-2012-voting","2012","2","1"
"W11-4604","2011","2","1"
