"2020.smm4h-1.15","2020","-1","2"
"2020.lrec-1.259","2020","-1","2"
"L18-1279","2018","2","3"
"W17-6526","2017","4","4"
"S13-2057","2013","50","2"
"S13-2077","2013","9","4"
"N13-1093","2013","17","2"
"chowdhury-lavelli-2012-evaluation","2012","2","2"
"alicante-etal-2012-treebank","2012","5","4"
"bongelli-etal-2012-corpus","2012","3","7"
"E12-1043","2012","26","2"
"C12-2021","2012","9","2"
"W11-0412","2011","8","2"
"W11-0216","2011","27","2"
"W10-1911","2010","33","2"
"bosco-etal-2010-comparing","2010","16","10"
"bosco-etal-2008-comparing","2008","14","6"
"S07-1028","2007","29","2"
"W06-2202","2006","5","2"
"E06-1051","2006","246","2"
"E06-1052","2006","77","5"
"lavelli-etal-2002-sissa","2002","1","1"
"W01-1505","2001","1","1"
"2000.iwpt-1.31","2000","-1","2"
"E99-1014","1999","24","2"
"W97-1503","1997","-1","2"
"1997.iwpt-1.8","1997","-1","2"
"1995.iwpt-1.18","1995","-1","2"
"A92-1003","1992","9","1"
"E91-1006","1991","17","1"
"C90-3033","1990","8","1"
