"2021.sustainlp-1.2","2021","-1","3"
"2021.eacl-tutorials.4","2021","-1","4"
"2020.wmt-1.76","2020","-1","8"
"2020.lrec-1.453","2020","-1","1"
"2020.jeptalnrecital-taln.35","2020","-1","3"
"2020.acl-tutorials.4","2020","-1","4"
"W19-5403","2019","2","8"
"W19-5012","2019","1","5"
"R19-1089","2019","0","3"
"W18-6403","2018","0","3"
"W18-5622","2018","2","4"
"L18-1025","2018","3","8"
"L18-1043","2018","0","1"
"L18-1582","2018","2","4"
"2018.jeptalnrecital-court.2","2018","-1","2"
"W17-4719","2017","7","2"
"S17-2098","2017","5","4"
"P17-2035","2017","23","3"
"E17-2117","2017","5","4"
"2017.jeptalnrecital-demo.11","2017","-1","4"
"2017.jeptalnrecital-court.29","2017","-1","4"
"W16-6110","2016","2","1"
"W16-5107","2016","4","2"
"W16-5112","2016","0","3"
"W16-2301","2016","137","12"
"S16-1175","2016","1","3"
"L16-1470","2016","6","3"
"2016.jeptalnrecital-poster.19","2016","-1","3"
"W15-2603","2015","1","3"
"W15-2604","2015","1","3"
"D15-1055","2015","2","3"
"2015.jeptalnrecital-long.5","2015","-1","2"
"2015.jeptalnrecital-court.29","2015","-1","3"
"W14-4907","2014","5","3"
"deleger-etal-2014-annotation","2014","8","5"
"neveol-etal-2014-language","2014","15","1"
"F14-2030","2014","-1","2"
"W11-0213","2011","0","1"
"W09-1319","2009","25","1"
"W08-0612","2008","11","1"
"2008.jeptalnrecital-long.30","2008","0","1"
"W07-1014","2007","45","7"
"W07-1026","2007","7","1"
"2005.jeptalnrecital-court.16","2005","-1","1"
"2004.jeptalnrecital-recital.3","2004","-1","1"
