"2020.eamt-1.66","2020","-1","1"
"2020.bucc-1.2","2020","-1","1"
"L18-1605","2018","0","3"
"W17-2512","2017","7","3"
"W15-4108","2015","0","1"
"W15-3411","2015","5","3"
"W14-4701","2014","8","1"
"W14-1016","2014","4","1"
"W14-0509","2014","4","2"
"enguix-etal-2014-graph","2014","4","2"
"rapp-2014-corpus","2014","5","1"
"rapp-2014-using-word","2014","2","1"
"C14-1200","2014","0","1"
"W13-2801","2013","6","3"
"W12-0114","2012","5","6"
"rapp-etal-2012-identifying","2012","11","1"
"W10-4005","2010","3","1"
"W10-3908","2010","3","1"
"P09-2034","2009","14","1"
"W08-1914","2008","10","1"
"P07-2014","2007","1","1"
"rapp-vide-2006-example","2006","5","1"
"E06-2018","2006","0","1"
"P05-3020","2005","9","1"
"P04-3026","2004","15","1"
"rapp-2004-utilizing","2004","6","1"
"rapp-2004-freely","2004","39","1"
"2003.mtsummit-papers.42","2003","-1","1"
"rapp-2002-part","2002","3","1"
"C02-1007","2002","101","1"
"P99-1067","1999","443","1"
"P98-2123","1998","35","2"
"C98-2118","1998","35","2"
"P95-1050","1995","0","1"
"W93-0310","1993","3","2"
