"L18-1656","2018","1","1"
"L16-1401","2016","1","8"
"L16-1518","2016","1","1"
"calzolari-etal-2012-lre","2012","25","7"
"soria-etal-2012-flarenet","2012","6","1"
"calzolari-soria-2010-preparing","2010","2","2"
"calzolari-etal-2010-lrec","2010","9","2"
"bunt-etal-2010-towards","2010","96","11"
"savas-etal-2010-lmf","2010","6","4"
"W09-3421","2009","4","5"
"W09-3423","2009","-1","2"
"W09-3034","2009","-1","4"
"tokunaga-etal-2008-adapting","2008","6","7"
"del-gratta-etal-2008-ufra","2008","0","5"
"hayashi-etal-2008-ontologizing","2008","2","4"
"W06-1001","2006","17","7"
"W06-1003","2006","6","1"
"P06-4003","2006","3","5"
"P06-2106","2006","18","6"
"soria-etal-2006-moving","2006","4","1"
"gavrilidou-etal-2006-language","2006","2","7"
"francopoulo-etal-2006-lexical","2006","123","7"
"calzolari-etal-2006-next","2006","0","9"
"bartolini-etal-2004-semantic","2004","6","5"
"soria-etal-2002-advanced","2002","6","1"
"cattoni-etal-2002-adam","2002","5","4"
"S01-1007","2001","1","2"
"W00-1002","2000","2","1"
"lenci-etal-2000-opposites","2000","12","4"
"W99-0407","1999","9","4"
"W99-0310","1999","1","1"
"W98-0306","1998","-1","1"
