"2021.naacl-main.73","2021","-1","4"
"2021.naacl-main.353","2021","-1","3"
"2021.mtsummit-at4ssl.1","2021","-1","4"
"2021.emnlp-main.108","2021","-1","4"
"2021.emnlp-main.120","2021","-1","6"
"2021.emnlp-main.133","2021","-1","3"
"2021.emnlp-main.819","2021","-1","3"
"2021.eacl-main.47","2021","-1","3"
"2021.eacl-main.128","2021","-1","4"
"2021.conll-1.15","2021","-1","4"
"2021.clpsych-1.6","2021","-1","37"
"2021.acl-long.570","2021","-1","4"
"2021.acl-demo.25","2021","-1","3"
"2020.tacl-1.13","2020","1","5"
"2020.tacl-1.48","2020","-1","3"
"2020.insights-1.17","2020","-1","4"
"2020.emnlp-main.302","2020","-1","3"
"2020.coling-main.211","2020","-1","2"
"2020.blackboxnlp-1.5","2020","-1","4"
"2020.blackboxnlp-1.9","2020","-1","4"
"2020.bionlp-1.3","2020","-1","7"
"2020.acl-main.43","2020","1","3"
"2020.acl-main.51","2020","-1","4"
"2020.acl-main.386","2020","2","2"
"2020.acl-main.610","2020","0","3"
"2020.acl-main.647","2020","1","5"
"2020.acl-main.692","2020","2","2"
"2020.acl-demos.3","2020","-1","4"
"2020.acl-demos.7","2020","0","2"
"2020.acl-demos.23","2020","0","4"
"2020.aacl-main.88","2020","-1","2"
"W19-8645","2019","1","2"
"W19-3807","2019","1","3"
"W19-3621","2019","33","2"
"W19-3622","2019","2","3"
"Q19-1030","2019","0","2"
"N19-1045","2019","3","3"
"N19-1061","2019","33","2"
"N19-1236","2019","17","2"
"N19-1356","2019","0","2"
"K19-1043","2019","2","3"
"D19-1004","2019","0","2"
"D19-1107","2019","5","2"
"D19-1427","2019","0","2"
"W18-5408","2018","20","3"
"W18-5412","2018","7","2"
"P18-2103","2018","66","3"
"P18-2114","2018","4","2"
"P18-2117","2018","34","2"
"D18-1002","2018","35","2"
"D18-1523","2018","6","2"
"C18-2013","2018","0","5"
"W17-6501","2017","0","1"
"W17-4912","2017","33","2"
"P17-2021","2017","27","2"
"P17-1183","2017","15","2"
"K17-3022","2017","2","6"
"K17-1003","2017","11","2"
"J17-2002","2017","5","3"
"E17-2055","2017","1","2"
"E17-2067","2017","10","2"
"E17-1072","2017","29","3"
"W16-2519","2016","2","2"
"W16-2007","2016","15","2"
"Q16-1023","2016","167","2"
"Q16-1032","2016","9","2"
"Q16-1037","2016","166","3"
"P16-2012","2016","2","2"
"P16-2038","2016","161","2"
"P16-2067","2016","9","3"
"P16-1079","2016","1","2"
"P16-1226","2016","4","2"
"N16-1179","2016","26","2"
"L16-1262","2016","257","4"
"D16-2001","2016","-1","2"
"D16-1003","2016","2","2"
"D16-1211","2016","6","2"
"C16-1256","2016","6","2"
"Q15-1016","2015","571","2"
"N15-1163","2015","6","2"
"D15-1158","2015","4","2"
"W14-2413","2014","3","4"
"W14-1618","2014","319","2"
"Q14-1010","2014","22","1"
"P14-2048","2014","10","3"
"P14-2050","2014","384","2"
"J14-2001","2014","10","2"
"W13-5709","2013","4","1"
"W13-4917","2013","38","10"
"W13-3518","2013","22","2"
"S13-1035","2013","97","1"
"Q13-1033","2013","71","1"
"P13-2017","2013","151","4"
"P13-2111","2013","17","1"
"J13-1007","2013","10","1"
"W12-3308","2012","7","2"
"C12-1059","2012","85","1"
"P11-2037","2011","42","3"
"P11-2124","2011","21","1"
"W10-2927","2010","8","1"
"W10-1401","2010","61","3"
"W10-1412","2010","17","1"
"N10-1115","2010","143","1"
"W09-3819","2009","17","1"
"W09-2005","2009","59","3"
"E09-1038","2009","24","1"
"D09-1119","2009","12","1"
"P08-2060","2008","43","1"
"P08-1043","2008","54","1"
"P08-1083","2008","23","2"
"P08-1085","2008","56","1"
"adler-etal-2008-tagging","2008","7","3"
"tsarfaty-goldberg-2008-word","2008","10","2"
"P07-1029","2007","8","1"
"P06-1087","2006","11","1"
