"2020.acl-main.399","2021.findings-acl.306","0.5"
"2021.findings-acl.306","2020.acl-main.399","0.5"
"2020.acl-main.399","W17-5106","1.5"
"W17-5106","2020.acl-main.399","1.5"
"2021.findings-acl.306","W17-5106","0.5"
"W17-5106","2021.findings-acl.306","0.5"
"2020.acl-main.511","W17-5106","1"
"W17-5106","2020.acl-main.511","1"
"2020.coling-main.470","2021.findings-acl.306","1"
"2021.findings-acl.306","2020.coling-main.470","1"
"2020.inlg-1.30","W18-6538","1"
"W18-6538","2020.inlg-1.30","1"
"barron-cedeno-etal-2010-corpus","C10-2115","2"
"C10-2115","barron-cedeno-etal-2010-corpus","2"
"K17-3001","K18-2001","17"
"K18-2001","K17-3001","17"
"P18-1022","S19-2145","22"
"S19-2145","P18-1022","22"
"W17-4508","W18-6538","1"
"W18-6538","W17-4508","1"
