"2020.wmt-1.131","2020","-1","3"
"2020.coling-main.488","2020","-1","2"
"J17-2003","2017","7","2"
"J15-2001","2015","18","2"
"D14-1103","2014","2","4"
"C14-1041","2014","26","3"
"W13-2213","2013","12","3"
"W13-2228","2013","9","5"
"W13-2230","2013","7","5"
"P13-2071","2013","43","3"
"N13-1001","2013","32","3"
"J13-1005","2013","14","2"
"D13-1032","2013","87","2"
"P12-1049","2012","27","3"
"N12-1043","2012","6","3"
"E12-1007","2012","15","3"
"D12-1095","2012","4","2"
"C12-2105","2012","8","4"
"W11-2924","2011","6","3"
"P11-1044","2011","14","3"
"P11-1105","2011","75","2"
"I11-1015","2011","10","3"
"P10-1048","2010","40","4"
"faass-etal-2010-design","2010","15","3"
"heid-etal-2010-corpus","2010","22","2"
"E09-1079","2009","20","2"
"P08-1057","2008","32","4"
"C08-1098","2008","126","1"
"P07-1013","2007","29","2"
"P06-1023","2006","40","1"
"H05-1065","2005","4","1"
"schmid-etal-2004-smor","2004","98","1"
"C04-1024","2004","124","1"
"C04-1095","2004","21","1"
"C02-1029","2002","3","1"
"C02-1108","2002","3","1"
"P01-1060","2001","7","1"
"C00-2105","2000","58","1"
"1997.iwpt-1.21","1997","-1","1"
"C94-1027","1994","266","1"
