"697582","Elaine J. Weyuker","368","35","1528","14"
"2011353662","Victor R. Basili","1","191","14615","52"
"2113010663","Yuetang Deng","136255","2","135",\N
"2137094566","Stewart N. Weiss","295696","2","82",\N
"1610973832","Norman Fenton","200","35","4370","17"
"2144557644","Lionel C. Briand","14","85","5323","31"
"132325727","Thomas J. Ostrand","1830","14","996","7"
"2049077716","Andy Podgurski","298836","5","65",\N
"2145570071","B. Prasad","298341","1","18",\N
"2243864232","Alberto Avritzer","1647","25","192","8"
"2988502545","Johannes P. Ros","300716","1","13",\N
"2069614265","S. Lawrence Pfleeger","198117","1","42",\N
"202185538","David Chays","81861","4","253",\N
"2974413345","B. Jeng","77318","1","26",\N
"2779325524","T.J. Ostrand","298407","1","18",\N
"305487195","Sandra Rapps","227829","1","163",\N
"2182166124","David S. Rosenblum","74","70","2571","23"
"2027122971","Daniel Sundmark","1244","20","210","9"
"189335435","Marvin V. Zelkowitz","100","86","2554","21"
"1971801425","Barbara Kitchenham","7","97","8510","36"
"2494481786","J. Brophy","298371","1","18",\N
"2148013773","Robert M. Bell","288419","1","3",\N
"295132290","F.I. Vokolos","136325","5","472",\N
"2120679808","Saikat Dan","136256","3","246",\N
"2664943617","Jesper Derehag","368153","1","1",\N
"2612977855","Martin Davis","99561","1","0",\N
"2153102347","Murray Woodside","1019","13","644","10"
"2310896500","Sandro Morasca","302","39","1730","15"
"2518385718","Bingchiang Jeng","61267","1","60",\N
"2044835467","Phyllis G. Frankl","136249","5","257",\N
"2761404816","Thomas Ostrand","67314","2","1",\N
"956716225","Dick Hamlet","1445","24","337","8"
"123920419","Shari Lawrence Pfleeger","117","33","6169","20"
