"1506998412","2099269577","8"
"2099269577","1506998412","8"
"1506998412","2142245496","2"
"2142245496","1506998412","2"
"150822681","2078169626","2.5"
"2078169626","150822681","2.5"
"150822681","2142245496","0.5"
"2142245496","150822681","0.5"
"2078169626","2142245496","1"
"2142245496","2078169626","1"
"2024866554","2142245496","0.5"
"2142245496","2024866554","0.5"
"2024866554","2153365511","0.5"
"2153365511","2024866554","0.5"
"2142245496","2153365511","1.5"
"2153365511","2142245496","1.5"
"2055333690","2064643080","0.5"
"2064643080","2055333690","0.5"
"2055333690","2600480166","0.5"
"2600480166","2055333690","0.5"
"2064643080","2600480166","0.5"
"2600480166","2064643080","0.5"
"2078169626","2108555190","8"
"2108555190","2078169626","8"
"2108555190","2142245496","0.5"
"2142245496","2108555190","0.5"
"2078169626","2471464488","0.5"
"2471464488","2078169626","0.5"
"2108555190","2471464488","3.5"
"2471464488","2108555190","3.5"
"2539796569","2778580014","0.5"
"2778580014","2539796569","0.5"
"2539796569","2911036472","0.5"
"2911036472","2539796569","0.5"
"2778580014","2911036472","0.5"
"2911036472","2778580014","0.5"
