"9828","tom mitchell","598","43","1579","20"
"19463","alona fyshe","3811","11","101","-1"
"38944","estevam hruschka","12099","3","104","-1"
"6809","mrinmaya sachan","1514","22","152","-1"
"23154","brad myers","33789","1",\N,"-1"
"3275","derry wijaya","2278","16","21","-1"
"18472","brian murphy","2471","15","275","-1"
"23153","toby li","33788","1",\N,"-1"
"9826","forough arabshahi","24236","2","0","-1"
"6744","shashank srivastava","2036","18","117","-1"
"33187","ndapandula nakashole","5182","8","407","-1"
"26387","avinava dubey","49296","1",\N,"-1"
"26822","zhichu lu","49625","1","0","-1"
"46963","andrew carlson","35994","1","66","-1"
"834","graham neubig","16","200","1439","21"
"26823","igor labutov","3180","12","372","-1"
"3931","emmanouil platanios","8824","5","39","-1"
"843","ashish vaswani","1418","23","776","-1"
"31919","estevam jr","24466","2","1","-1"
"31918","jeronimo hernandezgonzalez","26365","1","1","-1"
"29099","christos faloutsos","18281","2","31","-1"
"42815","kaimin chang","20759","2","9","-1"
"37807","xiao fu","55162","1","23","-1"
"32770","abulhair saparov","26910","1","0","-1"
"4100","william cohen","458","50","1580","20"
"9827","jennifer lee","24237","2","0","-1"
"3370","antoine bosselut","1615","21","124","-1"
"20304","evangelos papalexakis","11219","4","29","-1"
"8056","partha talukdar","506","47","964","15"
"32594","ni lao","11448","4","496","-1"
"3232","dan roth","10","219","7385","40"
"25853","sharmistha jat","9261","5","8","-1"
"29121","bishan yang","3149","13","469","-1"
"26128","otilia stretcu","49126","1","15","-1"
"47222","marcel just","22708","2","10","-1"
"4339","matt gardner","403","54","1730","13"
"10368","kevin knight","30","163","9487","47"
"2942","thahir mohamed","18347","2","80","-1"
"47221","vladimir cherkassky","36171","1","8","-1"
"4272","eric xing","552","45","1420","15"
"41804","bryan kisiel","57663","1","64","-1"
"5885","hao tang","6986","6","15","-1"
"24246","vitor carvalho","5245","8","231","-1"
"46964","justin betteridge","22658","2","68","-1"
"1043","eduard hovy","2","253","12821","52"
"37806","nikos sidiropoulos","55161","1","23","-1"
"4265","yejin choi","100","100","3618","28"
"26053","dan schwartz","49083","1","3","-1"
"26203","leila wehbe","13774","3","65","-1"
"7617","vijay saraswat","7050","6","78","-1"
"13109","jayant krishnamurthy","2647","14","535","-1"
"46965","estevam junior","35995","1","66","-1"
"37805","kejun huang","55160","1","23","-1"
"3786","barnabas poczos","8767","5","23","-1"
