111360413	2006980972	0.5
111360413	2093605034	0.5
1159006237	15760131	0.5
1159006237	1591386601	0.5
1159006237	1969457116	0.5
1159006237	1972649825	0.5
1159006237	1982283308	0.5
1159006237	1999051224	0.5
1159006237	2001230460	0.5
1159006237	2031458680	0.5
1159006237	2050932972	0.5
1159006237	2109640930	0.5
1159006237	2163538773	0.5
1159006237	2414850441	0.5
1159006237	2551642962	0.5
1159006237	2588308531	0.5
15280374	1581964687	0.5
15280374	2163487765	0.5
1581964687	1600154795	0.5
1581964687	320949991	0.5
1591386601	2588308531	0.5
1599926999	2414850441	0.5
1640728868	15760131	0.5
1640728868	2001230460	0.5
1640728868	2050932972	0.5
1640728868	2163538773	0.5
1640728868	2588308531	0.5
1727801503	1581964687	0.5
1727801503	2163487765	0.5
1727801503	2945286121	0.5
1906025229	2013680330	0.5
1906025229	2023476872	0.5
1969457116	1972649825	0.5
1969457116	2028918116	0.5
1969457116	2044959446	0.5
1969457116	2078567745	0.5
1970497576	2028918116	0.5
1970497576	2112831791	0.5
1970497576	2144923871	0.5
1970497576	37496188	0.5
1971127940	111360413	0.5
1971127940	1972649825	0.5
1972649825	1970497576	0.5
1972649825	2037303672	0.5
1972649825	2144923871	0.5
1981569246	1970497576	0.5
1981569246	2006980972	0.5
1981569246	2093605034	0.5
1982283308	1972649825	0.5
1982283308	2001230460	0.5
1982283308	2006980972	0.5
1982283308	2044959446	0.5
1982283308	2078567745	0.5
1987659826	2031458680	0.5
1998898039	15280374	0.5
1998898039	1581964687	0.5
1998898039	2104581519	0.5
1998898039	2163487765	0.5
1999051224	1970497576	0.5
1999051224	1972649825	0.5
1999051224	2037303672	0.5
1999051224	2083378815	0.5
2001230460	2028918116	0.5
2001230460	2588308531	0.5
2001230460	70910767	0.5
2003110083	2064112674	0.5
2013680330	2023476872	0.5
2028918116	15280374	0.5
2028918116	1581964687	0.5
2028918116	2104581519	0.5
2028918116	2163487765	0.5
2037303672	2163487765	0.5
2040700550	2013680330	0.5
2040700550	2023476872	0.5
2044959446	2078567745	0.5
2064112674	2067269016	0.5
2078567745	2163487765	0.5
2080647588	1972649825	0.5
2080647588	2067269016	0.5
2083378815	2104581519	0.5
2083378815	2112831791	0.5
2083378815	37496188	0.5
2093463902	1970497576	0.5
2093463902	1972649825	0.5
2093463902	1998898039	0.5
2093463902	2028918116	0.5
2093463902	2144923871	0.5
2093605034	1581964687	0.5
2093605034	2004300468	0.5
2093605034	2104581519	0.5
2102452009	15280374	0.5
2102452009	1581964687	0.5
2102452009	2163487765	0.5
2102452009	2747841889	0.5
2109640930	2092901970	0.5
2112831791	2006980972	0.5
2112831791	2028918116	0.5
2115575680	1159006237	0.5
2115575680	1969457116	0.5
2115575680	2001230460	0.5
2144923871	15280374	0.5
2144923871	1600154795	0.5
2144923871	1727801503	0.5
2144923871	2163487765	0.5
2163487765	15280374	0.5
2163487765	1581964687	0.5
2163487765	1600154795	0.5
2163538773	1969457116	0.5
2163538773	1972649825	0.5
2163538773	1981569246	0.5
2163538773	1998898039	0.5
2163538773	1999051224	0.5
2163538773	2004300468	0.5
2163538773	2028918116	0.5
2163538773	2044959446	0.5
2163538773	2078567745	0.5
2163538773	2104581519	0.5
2163538773	2112831791	0.5
2163538773	2144923871	0.5
2163538773	2414850441	0.5
2163538773	2945286121	0.5
2241677231	2013680330	0.5
2241677231	2023476872	0.5
2247527492	1969457116	0.5
2247527492	2001230460	0.5
2247527492	2163538773	0.5
2247527492	2588308531	0.5
2247527492	37496188	0.5
2550627396	1767089537	0.5
2550627396	2031458680	0.5
2551642962	1972649825	0.5
2551642962	2104581519	0.5
