"2011353662","12597","Victor R. Basili","406","21821","191","1","14615","52","1:1997,5:2000,"
"2068686281","12361","Barry Boehm","534","28439","234","2","21456","51","1:1997,5:1997,"
"2100357700","13569","Gail C. Murphy","205","10901","116","3","6749","40","1:2017,"
"2271217432","13622","Jan Bosch","438","11224","188","4","7301","39",\N
"2256096860","12730","David Garlan","358","21671","165","5","11541","37","1:2013,5:2011,"
"2161153869","12689","John Mylopoulos","699","23700","182","6","6555","37",\N
"1971801425","13373","Barbara Kitchenham","243","17012","97","7","8510","36",\N
"2023055819","13550","Nenad Medvidovic","255","10740","125","8","6397","34",\N
"2150723893","13387","Mark Harman","532","20405","124","9","5895","34","5:2019,"
"2110155496","13896","Ahmed E. Hassan","345","10635","94","10","3257","33",\N
"2175749388","13661","Laurie Williams","363","9818","129","11","4174","33","1:2020,"
"2099306614","14247","Michele Lanza","238","7200","106","12","3197","32",\N
"2141334907","13076","Mary Shaw","258","12932","114","13","8721","32","1:1996,5:2011,"
"2144557644","13227","Lionel C. Briand","359","17882","85","14","5323","31","1:2020,5:2022,"
"2113585066","12889","Richard N. Taylor","208","16093","110","15","11753","30","1:1998,5:2009,"
"2059436065","13551","Mario Piattini","904","10119","228","16","3131","29",\N
"1185439314","13284","Rick Kazman","280","12156","136","17","8797","29",\N
"2095806276","13120","Jeff Kramer","283","14799","97","18","6400","29","5:2005,"
"2142848257","14043","Hausi A. MÃ¼ller","223","6359","100","19","3874","29",\N
"2132997023","13719","Wei Tek Tsai","395","7112","108","20","2572","28",\N
"270949118","12595","Wil M. P. van der Aalst","608","27203","103","21","3879","28","1:2020,"
"2136878537","14587","Martin P. Robillard","125","4551","63","22","2981","28",\N
"2022884359","13879","Gerardo Canfora","290","8300","81","23","2012","28",\N
"2166117569","14353","Forrest Shull","120","5537","72","24","3799","28",\N
"248023835","14598","Rocco Oliveto","196","6336","65","25","2003","28",\N
"2013743603","13801","StÃ©phane Ducasse","456","8968","133","26","3058","28",\N
"2600856194","14537","Alexander Egyed","235","4398","105","27","2176","27",\N
"2014339847","13715","Thomas Zimmermann","238","11358","81","28","3412","27","1:2021,"
"316764885","13666","Franco Zambonelli","459","11012","54","29","3711","27",\N
"2161925446","13020","Bertrand Meyer","404","13760","152","30","9706","27","1:2008,"
"88694571","12611","David Lorge Parnas","260","14664","115","31","4882","27","1:1994,5:1998,"
"2103621490","13696","Len Bass","157","8042","77","32","6403","27",\N
"2295743400","13227","Paul Clements","168","13573","89","33","9337","27",\N
"2115607830","13143","Alexander L. Wolf","276","11842","84","34","5278","27","1:2006,5:2014,"
"1953619217","14368","Hassan Gomaa","184","4456","76","35","2805","26",\N
"174962400","14164","Paolo Tonella","248","6646","73","36","2004","26",\N
"2248607981","13756","Leon J. Osterweil","310","5326","143","37","2599","26","1:1998,5:2003,"
"2127483189","13056","Frank Leymann","643","17666","125","38","4094","26",\N
"1881098685","14295","Tore DybÃ¥","90","7338","40","39","3938","26",\N
"86401809","13930","Claes Wohlin","236","11551","69","40","6101","26",\N
"2154537401","14287","Atif M. Memon","132","5609","48","41","2844","25",\N
"2030505841","14343","Serge Demeyer","227","4942","99","42","2314","25",\N
"2135597515","14240","Walt Scacchi","220","4838","104","43","2327","25",\N
"477007165","13570","David Notkin","169","8800","68","44","3839","25","1:1998,5:2013,"
"2124900482","13466","Manfred Reichert","708","13319","107","45","1924","25",\N
"2031695674","14087","Nachiappan Nagappan","152","8375","51","46","1977","25","1:2020,"
"2311088539","14067","John Grundy","481","5920","156","47","2064","25",\N
"390620748","13867","Paolo Giorgini","327","8483","87","48","3507","25",\N
"2061938730","12677","W.M.P. van der Aalst","308","26137","75","49","8861","25","1:2020,"
"2150944631","13651","Dewayne E. Perry","227","7706","99","50","4603","25",\N
"2485163583","13797","Oscar Nierstrasz","383","7860","130","51","2790","25",\N
"2150992688","13230","Nancy G. Leveson","219","11867","58","52","2767","25","1:1995,5:2004,"
"2107192907","14702","Richard C. Holt","96","3580","42","53","1870","24",\N
"1989715328","14045","Alessandro Orso","169","7108","53","54","1846","24",\N
"231137837","14611","Jane Cleland Huang","205","4526","89","55","2374","24",\N
"1986880241","14205","Tom Mens","249","6668","82","56","3163","24",\N
"2148604163","14217","Alessandro Garcia","322","4966","156","57","2346","24",\N
"2032079893","13433","Philippe Kruchten","187","8996","90","58","6921","24",\N
"2106335481","14497","Reidar Conradi","198","4122","93","59","2462","24",\N
"2112978975","12072","Nicholas R. Jennings","830","50063","39","60","10004","24",\N
"452259182","14192","Brian Henderson Sellers","272","6417","109","61","2112","24",\N
"2115609526","13924","Margaret Burnett","265","6434","64","62","2191","24","1:2017,"
"2063423718","13804","Bernhard Steffen","324","8600","98","63","1657","24",\N
"2128108671","14538","Andrea De Lucia","226","5927","56","64","1570","24",\N
"2240784224","13873","Giuliano Antoniol","276","8262","69","65","1452","24",\N
"2155442793","14254","Arie van Deursen","191","6306","72","66","1938","24",\N
"2291851674","14887","Andy Zaidman","186","3604","80","67","1839","24",\N
"1109212868","14506","Tiziana Margaria","338","3674","124","68","1610","23",\N
"2045589531","14305","Massimiliano Di Penta","213","7265","63","69","1230","23",\N
"737834871","14228","Luciano Baresi","274","5567","89","70","2183","23",\N
"2575727783","14327","Mike Hinchey","365","4707","132","71","2324","23",\N
"2149102271","14944","Gregorio Robles","181","2725","60","72","1389","23",\N
"2136863642","14656","AndrÃ© van der Hoek","174","3538","80","73","1992","23","1:2020,"
"2182166124","13543","David S. Rosenblum","207","8876","70","74","2571","23","1:2010,"
"727542313","14529","Xavier Franch","341","3387","131","75","1791","23",\N
"2102895942","14248","Awais Rashid","311","5292","99","76","2603","23",\N
"1920070090","13907","Tao Xie","344","9108","90","77","1728","23","1:2021,"
"499017155","14496","Natalia Juristo","199","5048","95","78","2159","23",\N
"2168643441","14552","Muhammad Ali Babar","255","5060","96","79","2001","23",\N
"2126702569","14011","Kevin Sullivan","158","7265","62","80","2471","23",\N
"2115051412","14648","Bram Adams","199","4393","78","81","1535","22",\N
"2079950874","13336","Watts S. Humphrey","94","6675","48","82","5467","22","1:2008,"
"1998923582","14670","James M. Bieman","113","3465","50","83","1696","22",\N
"2116990958","14038","Betty H. C. Cheng","240","7109","73","84","3378","22",\N
"2030271208","13615","Don Batory","252","9844","84","85","2935","22",\N
"268704431","14151","Neil Maiden","278","5935","101","86","2245","22",\N
"98427819","13537","Gabor Karsai","374","9316","70","87","4546","22",\N
"2233149120","13972","Carlo Ghezzi","273","6653","77","88","1845","22","1:1999,5:2015,"
"229858904","15031","Gabriele Bavota","145","3896","55","89","1351","22",\N
"2125433505","14935","Chris Verhoef","173","2840","45","90","1353","22",\N
"2097290386","13370","Jeff Magee","174","11731","54","91","4476","22","5:2005,"
"1949835151","13351","Gregg Rothermel","193","14037","49","92","2323","22",\N
"2207023792","13779","Bashar Nuseibeh","304","9251","79","93","3763","22",\N
"2298180682","14018","Wolfgang Emmerich","218","5886","85","94","2928","22",\N
"602257659","14874","Danny Dig","110","3075","52","95","1694","22",\N
"2100592247","13641","Gail E. Kaiser","351","6745","100","96","1726","22",\N
"2345025092","12438","Michael Wooldridge","555","38699","49","97","11785","22","1:2015,"
"2159634021","11987","Ralph E. Johnson","163","34085","55","98","29132","21","5:2010,"
"95302030","14689","Michael Winikoff","193","3769","55","99","2226","21",\N
"189335435","14258","Marvin V. Zelkowitz","152","3498","86","100","2554","21",\N
"2343656217","14457","Timothy C. Lethbridge","180","4202","85","101","2454","21",\N
"2073789242","14596","Pearl Brereton","132","4376","62","102","2965","21",\N
"2063336780","14515","Anna Perini","189","4386","71","103","2957","21",\N
"1542178885","14353","David Budgen","138","6301","62","104","4460","21",\N
"2108763669","13817","Klaus Pohl","253","9419","86","105","5817","21",\N
"151827428","13926","Bernhard Rumpe","579","6555","195","106","2219","21",\N
"104702931","13975","Per Runeson","232","10235","71","107","7262","21",\N
"2105324944","14177","Hong Mei","343","5804","85","108","1329","21",\N
"67342874","14286","Denys Poshyvanyk","205","8107","61","109","1379","21",\N
"2158171975","14183","Harald C. Gall","203","6688","81","110","2205","21",\N
"702655443","13929","Audris Mockus","173","7926","44","111","3858","20",\N
"689229069","14621","Kostas Kontogiannis","158","2818","57","112","1585","20",\N
"1399203037","14431","Mauro PezzÃ¨","207","4742","74","113","1722","20",\N
"2063919281","13733","Michael Luck","482","8713","73","114","1752","20",\N
"2115813666","14780","Daniel M. German","162","3685","47","115","1203","20",\N
"231184312","14379","Sjaak Brinkkemper","357","4964","97","116","1293","20",\N
"123920419","14035","Shari Lawrence Pfleeger","78","7726","33","117","6169","20",\N
"2122019980","12893","Douglas C. Schmidt","537","17817","69","118","4108","20",\N
"1144865590","14622","Lin Padgham","207","3604","49","119","1769","20",\N
"2163867762","14212","Holger Giese","302","5622","87","120","2729","20",\N
"2240957238","14642","Sam Malek","129","4746","44","121","2376","20",\N
"2114898780","14581","Vaclav Rajlich","107","4094","61","122","2145","20",\N
"2807702182","14162","Jean Marc JÃ©zÃ©quel","288","5779","75","123","2264","20",\N
"693769535","13819","Steven P. Reiss","177","5180","47","124","1795","20",\N
"1983458687","13609","Jan Mendling","512","12857","81","125","1788","20",\N
"2567530875","14023","Brian Fitzgerald","391","8321","66","126","1988","20",\N
"199651374","13747","Alain Abran","712","6469","199","127","3241","20",\N
"1963645155","14168","Jeff Offutt","228","6944","55","128","3532","20",\N
"131738572","14275","Alfonso Fuggetta","78","4878","42","129","2683","20",\N
"2128327921","15084","Nora Koch","91","2465","41","130","1398","20",\N
"2145050651","14701","Jeffrey C. Carver","210","3279","105","131","1658","20",\N
"2169034151","12659","Mark A. Musen","550","22931","45","132","1675","20",\N
"2310608531","14553","Giancarlo Succi","289","4029","110","133","1484","20",\N
"1481757371","13995","Premkumar Devanbu","161","7862","43","134","2115","20","1:2018,"
"2039813797","14507","Paris Avgeriou","329","4133","147","135","1563","20",\N
"2150140357","15117","Yuanfang Cai","97","2209","55","136","1441","20",\N
"215035266","14775","Guilherme Horta Travassos","198","3016","86","137","1465","19",\N
"2176357113","13483","Gerhard Fischer","267","10203","30","138","1417","19",\N
"2196554139","14688","Paul GrÃ¼nbacher","194","3823","75","139","1204","19",\N
"2117127927","12642","Brad A. Myers","457","20126","65","140","2583","19","1:2005,"
"2151193050","15021","Jane Huffman Hayes","121","2513","52","141","1512","19",\N
"2122066335","14441","Frank Maurer","263","4394","82","142","1660","19",\N
"2250777962","13111","Marlon Dumas","450","17740","70","143","1713","19",\N
"711476896","14554","Stefan Biffl","335","3243","116","144","1200","19",\N
"2035273997","13149","Schahram Dustdar","797","19336","95","145","5058","19",\N
"2099917311","14564","Lori Pollock","214","4163","54","146","1172","19",\N
"2093398104","13671","Ian Sommerville","281","9331","74","147","4388","19",\N
"2105014955","14488","Hans van Vliet","200","6220","56","148","1832","19",\N
"2112220066","13464","William G. Griswold","208","10810","45","149","1861","19",\N
"3002879078","14562","Debra J. Richardson","156","2573","64","150","1176","19",\N
"2068689570","14652","Daniel Amyot","228","3693","59","151","1176","19",\N
"327572045","14570","Ivica Crnkovic","240","3637","116","152","1694","19",\N
"2082763392","13926","Anthony Finkelstein","284","6993","103","153","3381","19",\N
"2119358608","14431","Adam Porter","109","4213","45","154","1598","19",\N
"2106467035","13910","Lori A. Clarke","200","5101","67","155","1738","19","1:1998,5:2012,"
"2170711779","14201","Sven Apel","285","7447","66","156","2805","19",\N
"2169480330","14655","Patricia Lago","277","3418","110","157","1451","19",\N
"2614290841","14172","Meir M. Lehman","66","5005","33","158","2899","19","1:1994,"
"2140585296","14816","Michael W. Godfrey","137","3501","60","159","1283","19",\N
"2304793874","14088","Chris F. Kemerer","104","11743","32","160","6770","19",\N
"2164418180","14260","van der Wmp Wil Aalst","170","4900","50","161","2787","19","1:2020,"
"218731078","14432","Rainer Koschke","152","5428","62","162","1474","19",\N
"202682525","13465","James D. Herbsleb","166","13722","38","163","4113","19","5:2016,"
"2142366035","14685","Christian Bird","140","4522","45","164","1275","19",\N
"2138197215","14327","Magne JÃ¸rgensen","123","5904","32","165","2687","18",\N
"1991399815","14846","Malcolm Munro","163","2467","58","166","1088","18",\N
"2151341763","14656","Manuel Wimmer","296","3505","75","167","1064","18",\N
"289916785","14355","Eleni Stroulia","308","4752","68","168","1265","18",\N
"267457013","14076","Birgit Vogel Heuser","626","3730","148","169","1128","18",\N
"2098353067","14797","Wilhelm SchÃ¤fer","142","3009","52","170","1670","18",\N
"2185344053","13900","Mathias Weske","327","8893","75","171","1168","18",\N
"1897045236","14727","Jan JÃ¼rjens","228","3371","73","172","1521","18",\N
"2099821986","14892","Rory V. OConnor","254","2650","98","173","1126","18",\N
"220312088","15279","Romain Robbes","98","2629","38","174","972","18",\N
"1242818037","15174","Flavio Oquendo","228","1502","129","175","1025","18",\N
"2070539660","14724","John Hosking","235","2943","77","176","914","18",\N
"2106110649","14904","John Fitzgerald","205","2514","66","177","1375","18",\N
"693995850","14721","Dag I. K. SjÃ¸berg","101","4473","37","178","2313","18",\N
"2097866148","13522","Mike P. Papazoglou","321","13407","57","179","4662","18",\N
"2120459512","14802","Jun Han","244","3030","74","180","1187","18",\N
"345720122","15002","Scott A. DeLoach","117","2833","36","181","956","18",\N
"2138511335","14828","Antonio Vallecillo","206","2748","59","182","1000","18",\N
"2236230523","13928","Tim Menzies","415","9063","90","183","1855","18",\N
"311754748","14547","David Redmiles","169","3898","52","184","1485","18",\N
"2251187617","15126","Christof Ebert","125","2075","54","185","1278","18",\N
"2242511651","15019","Paola Inverardi","210","2048","81","186","810","18","1:2021,"
"315320619","15307","Vittorio Cortellessa","125","1931","71","187","934","18",\N
"2112256166","14629","Lawrence G. Votta","51","2985","30","188","1925","18",\N
"1912011224","14763","JosÃ© Luiz Fiadeiro","208","2880","58","189","1003","18",\N
"2123850919","14214","Margaret Anne Storey","192","6509","67","190","1824","18",\N
"1970889930","14225","Oscar Pastor","429","4729","108","191","910","18",\N
"2110818429","14407","Colin Atkinson","224","4147","94","192","2310","18",\N
"2163295939","15233","Pontus Johnson","151","2140","48","193","710","18",\N
"2230658069","14866","Yinong Chen","157","2649","35","194","817","18",\N
"29803044","14831","Alois Zoitl","201","2262","50","195","841","17",\N
"335874646","14710","Martin Pinzger","121","3893","36","196","1509","17",\N
"2107216203","14381","Ettore Merlo","126","3687","33","197","1113","17",\N
"2105340527","14540","Pekka Abrahamsson","207","5072","67","198","1073","17",\N
"2188562642","14608","Kenny Wong","76","3512","38","199","1696","17",\N
"1610973832","13505","Norman Fenton","241","11013","35","200","4370","17",\N
"2164159618","14633","Antonia Bertolino","236","3569","76","201","911","17",\N
"2954094494","14725","Ana Moreira","219","2844","79","202","1516","17",\N
"2024010710","14197","Diomidis Spinellis","313","5663","117","203","1205","17",\N
"2344120076","14659","Uwe Zdun","296","2880","91","204","975","17",\N
"1871878035","14762","Scott Tilley","144","2464","67","205","1278","17",\N
"2311345609","14727","Carolyn Seaman","137","3852","42","206","1986","17",\N
"355693066","14939","Ruth Breu","231","2156","53","207","766","17",\N
"2212582611","15134","Judith Stafford","81","2147","60","208","1887","17",\N
"1971965784","13557","Krzysztof Czarnecki","282","13036","56","209","1962","17",\N
"2001238367","14416","Mats P. E. Heimdahl","152","4100","35","210","1387","17",\N
"2102868281","15281","Robert J. Walker","73","2037","41","211","1251","17",\N
"1974294565","14413","Yann GaÃ«l GuÃ©hÃ©neuc","247","5316","82","212","1358","17",\N
"2008640056","15064","Michel R. V. Chaudron","186","2265","75","213","889","17",\N
"64567716","11675","Grady Booch","151","40837","82","214","34491","17","1:1995,"
"2055047545","14307","Wilhelm Hasselbring","475","3511","144","215","1358","17",\N
"303809925","14733","Ian Gorton","224","2985","82","216","1238","17",\N
"284725128","15045","Maurizio Morisio","174","2315","57","217","959","17",\N
"1969876091","13760","Wouter Joosen","742","6690","119","218","995","17",\N
"174079165","14262","Danny Weyns","314","5923","104","219","2325","17",\N
"2138436890","14963","Miryung Kim","92","3456","30","220","1339","17",\N
"2207625500","14604","James Miller","185","3187","51","221","1124","17",\N
"720219592","14191","James R. Cordy","250","6269","63","222","1107","17",\N
"2761218531","14019","Michael Jackson","107","5408","57","223","1884","17","5:2001,"
"2307186118","15269","Michel Wermelinger","118","2072","47","224","927","17",\N
"251194211","13297","Matthias Jarke","599","11202","80","225","2053","17","1:2013,"
"2091504235","13893","Manfred Broy","435","6618","106","226","1508","17",\N
"2074083528","13546","Walter F. Tichy","361","5734","53","227","3198","17","1:2012,"
"2136680303","14247","Gregor Engels","356","4618","98","228","1178","17",\N
"2106620385","13618","Andreas Zeller","240","11904","55","229","2442","17","1:2010,5:2018,"
"2159138297","14803","Liming Zhu","224","2700","64","230","1283","17",\N
"2182731144","14049","Carlos JosÃ© Pereira de Lucena","486","5293","133","231","1408","17","1:2013,"
"2250564152","14804","JosÃ© Carlos Maldonado","249","2823","88","232","906","17",\N
"93690356","14120","Mira Mezini","311","6092","64","233","1692","17",\N
"329574911","14169","Steve Easterbrook","175","6966","40","234","1248","16",\N
"2093800088","14994","Anna Rita Fasolino","93","2786","39","235","1097","16",\N
"2398203771","15129","Massimo Cossentino","168","2112","53","236","1008","16",\N
"367790841","14839","Ioannis Stamelos","225","3100","72","237","894","16",\N
"2085217082","15439","Jorge J. GÃ³mez Sanz","116","1786","52","238","1159","16",\N
"2119332700","14226","Katsuro Inoue","357","4356","106","239","815","16",\N
"45285231","14965","George Spanoudakis","166","2533","37","240","1068","16",\N
"2125036165","14990","Janice Singer","55","3467","32","241","2165","16",\N
"2114499662","15687","Rafael Capilla","105","1449","53","242","867","16",\N
"405793769","14678","Nelly Bencomo","146","3880","50","243","2393","16",\N
"2133238635","14248","Pete Sawyer","174","5007","43","244","2209","16",\N
"2095731628","14642","Alan M. Davis","106","3342","48","245","2203","16",\N
"2125552387","14954","FÃ©lix GarcÃ­a","195","2635","51","246","997","16",\N
"2117494329","14558","Raffaela Mirandola","207","4740","57","247","1806","16",\N
"2104350586","12622","Edward A. Lee","470","25910","42","248","3729","16",\N
"2138320137","12620","Ivar Jacobson","76","20457","34","249","18597","16",\N
"2199033490","14776","Anthony I. Wasserman","84","1803","41","250","1396","16","1:1996,"
"1191771235","15531","Jesus M. Gonzalez Barahona","96","1598","40","251","839","16",\N
"2105896974","14158","Leon Sterling","354","4557","65","252","904","16",\N
"1986602002","15012","A. van Deursen","110","2877","51","253","1334","16",\N
"693687178","14570","Robert L. Nord","101","3820","62","254","2923","16",\N
"2056482535","12891","Elliot Soloway","304","16465","27","255","2698","16",\N
"1767925207","15151","Henry Muccini","182","2002","81","256","817","16",\N
"2034354864","14777","Robert Feldt","196","4022","55","257","1795","16",\N
"2146731111","14277","Andrian Marcus","129","7077","34","258","1161","16",\N
"1800104322","14884","M. Di Penta","78","3367","30","259","852","16",\N
"427806604","12456","David Harel","407","24581","46","260","3020","16","1:1994,5:2006,"
"2121809198","15128","Lidia Fuentes","196","1848","68","261","671","16",\N
"2010491942","14333","Jean BÃ©zivin","120","5418","48","262","1148","16",\N
"2125053811","15004","Peter Gorm Larsen","163","2653","43","263","1268","16",\N
"2109121616","15370","Francisco Ruiz","120","1756","38","264","975","16",\N
"2430755464","15329","Nicolas Anquetil","103","2034","47","265","1021","16",\N
"2284081945","13890","Jean Vanderdonckt","480","6754","52","266","623","16",\N
