1496600106	1546489400	0.5
1496600106	2151468014	0.5
1499233281	1542960140	0.5
1521107083	1496600106	0.5
1538567554	2096905623	0.5
1538567554	2102032378	0.5
1542960140	2137195699	0.5
1542960140	2169567518	0.5
1654405703	2000389839	0.5
1767059942	1496600106	0.5
1767059942	2151468014	0.5
2000336361	2096905623	0.5
2000336361	2102032378	0.5
2002706478	2033025900	0.5
2080002385	2169567518	0.5
2102032378	2096905623	0.5
2102032378	2157129284	0.5
2123823301	1521107083	0.5
2123823301	2151468014	0.5
2137195699	1775242608	0.5
2137195699	2169189590	0.5
2156569216	2000336361	0.5
2156569216	2096905623	0.5
2156569216	2102032378	0.5
2160749579	2096905623	0.5
2165719732	1767059942	0.5
2166158789	1546489400	0.5
2166158789	2158334240	0.5
2166822801	1546489400	0.5
2166822801	2289712909	0.5
2166822801	2346929358	0.5
2169189590	1775242608	0.5
2169433752	2165719732	0.5
2169567518	1775242608	0.5
2169567518	2169189590	0.5
2272231712	1494584744	0.5
2272231712	1542960140	0.5
2272231712	1582381037	0.5
2272231712	2080002385	0.5
2272231712	2137195699	0.5
2272231712	2169189590	0.5
2272231712	2169567518	0.5
2289712909	2346929358	0.5
2300062158	2138693312	0.5
847943846	2010526386	0.5
847943846	2096905623	0.5
847943846	2102032378	0.5
