"2020.emnlp-main.703","2020","7","8"
"2020.acl-main.685","2020","0","1"
"W17-5301","2017","19","3"
"W16-3211","2016","7","2"
"P16-5001","2016","-1","3"
"P16-2035","2016","1","1"
"P16-1144","2016","8","3"
"N16-1043","2016","7","1"
"W15-2813","2015","1","1"
"Q15-1014","2015","1","1"
"P15-2004","2015","23","2"
"P15-1027","2015","86","1"
"P15-1094","2015","36","3"
"N15-1016","2015","72","1"
"W14-5418","2014","5","2"
"P14-1132","2014","71","1"
"bogdanova-lazaridou-2014-cross","2014","14","2"
"P13-1149","2013","59","1"
"P13-1160","2013","51","1"
"D13-1196","2013","27","1"
