"2021.naacl-main.48","2021","-1","2"
"2021.konvens-1.13","2021","-1","2"
"2021.eacl-main.27","2021","-1","3"
"2021.eacl-main.28","2021","-1","2"
"2020.udw-1.16","2020","-1","1"
"2020.lrec-1.566","2020","-1","1"
"2020.lrec-1.606","2020","-1","3"
"2020.lrec-1.616","2020","-1","3"
"2020.lrec-1.645","2020","-1","8"
"2020.lrec-1.731","2020","-1","2"
"2020.lrec-1.878","2020","-1","2"
"W19-7811","2019","0","2"
"W19-2101","2019","-1","3"
"N19-1060","2019","15","2"
"N19-1211","2019","0","3"
"N18-1095","2018","3","2"
"L18-1097","2018","0","3"
"L18-1222","2018","1","3"
"L18-1613","2018","1","2"
"C18-1010","2018","1","2"
"C18-1213","2018","0","3"
"C18-1325","2018","0","1"
"W17-0813","2017","0","2"
"ruppenhofer-etal-2017-evaluating","2017","1","1"
"P17-1107","2017","6","2"
"I17-1063","2017","4","3"
"N16-1092","2016","0","3"
"N16-1094","2016","5","3"
"L16-1460","2016","3","1"
"W15-2910","2015","4","1"
"W15-2921","2015","1","3"
"R15-1071","2015","5","1"
"K15-1022","2015","7","2"
"W14-4721","2014","5","2"
"E14-4023","2014","9","1"
"W13-0111","2013","-1","2"
"N13-1059","2013","2","2"
"W12-3716","2012","14","1"
"clematide-etal-2012-mlsa","2012","20","6"
"ruppenhofer-rehbein-2012-yes","2012","7","1"
"R11-1046","2011","14","1"
"R11-1064","2011","11","3"
"P11-1005","2011","1","2"
"S10-1008","2010","67","1"
"ruppenhofer-etal-2010-speaker","2010","4","1"
"ruppenhofer-etal-2010-generating","2010","5","1"
"rehbein-ruppenhofer-2010-theres","2010","1","2"
"C10-1107","2010","5","2"
"W09-3003","2009","10","2"
"W09-2417","2009","19","1"
"W08-0122","2008","26","2"
"ruppenhofer-etal-2008-finding","2008","59","1"
"C08-1101","2008","63","3"
"2007.sigdial-1.5","2007","57","2"
