"W19-3105","2019","0","3"
"W19-3112","2019","1","3"
"W19-3114","2019","3","4"
"K19-1012","2019","4","7"
"W17-4002","2017","8","7"
"W16-2404","2016","3","2"
"J14-3008","2014","12","5"
"P13-1005","2013","10","3"
"P12-3011","2012","43","4"
"D11-1127","2011","23","5"
"N10-1139","2010","3","5"
"N09-4005","2009","13","1"
"P04-1008","2004","28","3"
"W03-2507","2003","15","2"
"P96-1029","1996","96","2"
"H94-1009","1994","180","9"
"H94-1050","1994","74","2"
"H91-1056","1991","5","1"
"H89-2048","1989","61","1"
