"2020.codi-1.16","N16-1115","0.716883"
"N16-1115","2020.codi-1.16","0.716883"
"2020.codi-1.16","P16-1060","0.854762"
"P16-1060","2020.codi-1.16","0.854762"
"N16-1115","P16-1060","1.17143"
"P16-1060","N16-1115","1.17143"
"2020.codi-1.16","D18-1018","1.86688"
"D18-1018","2020.codi-1.16","1.86688"
"2020.codi-1.16","P17-2003","0.466883"
"P17-2003","2020.codi-1.16","0.466883"
"2020.codi-1.16","P19-1408","1.55022"
"P19-1408","2020.codi-1.16","1.55022"
"2020.codi-1.16","W17-1501","0.25"
"W17-1501","2020.codi-1.16","0.25"
"D18-1018","P17-2003","1.25022"
"P17-2003","D18-1018","1.25022"
"D18-1018","P19-1408","2.08355"
"P19-1408","D18-1018","2.08355"
"D18-1018","W17-1501","1.28333"
"W17-1501","D18-1018","1.28333"
"P17-2003","P19-1408","1.60022"
"P19-1408","P17-2003","1.60022"
"P17-2003","W17-1501","1.11667"
"W17-1501","P17-2003","1.11667"
"P19-1408","W17-1501","0.95"
"W17-1501","P19-1408","0.95"
"2020.codi-1.16","E17-1078","0.5"
"E17-1078","2020.codi-1.16","0.5"
"2020.codi-1.16","Q15-1029","1.00022"
"Q15-1029","2020.codi-1.16","1.00022"
"E17-1078","Q15-1029","0.5"
"Q15-1029","E17-1078","0.5"
"2020.codi-1.16","2021.codi-sharedtask.1","1.58333"
"2021.codi-sharedtask.1","2020.codi-1.16","1.58333"
"2020.codi-1.16","C14-1061","0.300216"
"C14-1061","2020.codi-1.16","0.300216"
"2020.codi-1.16","D14-1221","0.500216"
"D14-1221","2020.codi-1.16","0.500216"
"2020.codi-1.16","J18-2002","0.1"
"J18-2002","2020.codi-1.16","0.1"
"2020.codi-1.16","N15-3002","0.183333"
"N15-3002","2020.codi-1.16","0.183333"
"2020.codi-1.16","N16-1167","0.1"
"N16-1167","2020.codi-1.16","0.1"
"2020.codi-1.16","P15-4011","0.300216"
"P15-4011","2020.codi-1.16","0.300216"
"C14-1061","D14-1221","1.85855"
"D14-1221","C14-1061","1.85855"
"C14-1061","J18-2002","0.6"
"J18-2002","C14-1061","0.6"
"C14-1061","N15-3002","0.45"
"N15-3002","C14-1061","0.45"
"C14-1061","N16-1115","1.31688"
"N16-1115","C14-1061","1.31688"
