"2021.gem-1.13","2021","-1","3"
"2021.deelio-1.8","2021","-1","3"
"2020.wildre-1.2","2020","-1","6"
"2020.webnlg-1.6","2020","-1","3"
"2020.webnlg-1.15","2020","-1","3"
"2020.trac-1.6","2020","-1","4"
"2020.semeval-1.208","2020","-1","3"
"2020.lrec-1.254","2020","-1","5"
"2020.lrec-1.285","2020","-1","4"
"2020.lrec-1.712","2020","-1","3"
"2020.findings-emnlp.36","2020","-1","3"
"2020.figlang-1.22","2020","-1","3"
"S19-2151","2019","6","3"
"W18-6216","2018","1","2"
"W18-3107","2018","1","2"
"W18-0910","2018","1","3"
"L18-1149","2018","0","4"
"L18-1192","2018","4","4"
"L18-1324","2018","1","3"
"L18-1383","2018","3","3"
"S16-2022","2016","6","4"
"S16-1110","2016","0","4"
"S16-1168","2016","33","3"
"L16-1066","2016","3","4"
"L16-1090","2016","0","4"
"L16-1385","2016","0","2"
"C16-1010","2016","5","3"
"W15-4929","2015","-1","2"
"W15-4205","2015","3","10"
"W15-0115","2015","-1","2"
"S15-2151","2015","43","2"
"S15-1010","2015","6","4"
"P15-1069","2015","13","3"
"D15-1258","2015","8","2"
"2015.eamt-1.30","2015","-1","2"
"W14-4803","2014","10","4"
"W14-4508","2014","-1","3"
"S14-2058","2014","2","2"
"S14-1006","2014","4","3"
"wolff-etal-2014-missed","2014","1","3"
"buitelaar-etal-2014-hot","2014","2","1"
"2014.amta-researchers.5","2014","14","4"
"W13-5502","2013","10","1"
"N13-2006","2013","4","2"
"2013.mtsummit-posters.1","2013","-1","4"
"2013.mtsummit-european.13","2013","-1","2"
"W12-4210","2012","2","3"
"S12-1095","2012","16","3"
"qasemizadeh-etal-2012-semi","2012","3","2"
"bordea-etal-2012-expertise","2012","6","3"
"C12-1005","2012","4","3"
"S10-1030","2010","12","2"
"W09-4508","2009","1","2"
"W09-3742","2009","14","2"
"W08-0625","2008","-1","1"
"buitelaar-eigner-2008-ontology","2008","3","1"
"miguel-buitelaar-2008-domain","2008","8","2"
"buitelaar-etal-2006-ontology","2006","72","1"
"E06-2010","2006","13","1"
"W04-0602","2004","4","3"
"kasper-etal-2004-integrated","2004","7","4"
"declerck-etal-2004-towards","2004","8","2"
"buitelaar-etal-2004-evaluation","2004","9","1"
"buitelaar-etal-2004-towards","2004","11","1"
"W03-1302","2003","26","6"
"E03-2012","2003","8","2"
"raileanu-etal-2002-evaluation","2002","9","2"
"vintar-etal-2002-efficient","2002","11","2"
"S01-1012","2001","0","1"
"W00-0103","2000","19","1"
"W97-0205","1997","17","1"
