"2020.sltu-1.37","2020","-1","3"
"2020.sltu-1.38","2020","-1","2"
"2020.lrec-1.511","2020","-1","3"
"2020.lrec-1.793","2020","-1","2"
"L16-1114","2016","5","6"
"W14-3904","2014","4","2"
"schultz-schlippe-2014-globalphone","2014","6","1"
"P13-2037","2013","38","3"
"2011.iwslt-evaluation.16","2011","27","14"
"N09-2038","2009","11","6"
"D09-1047","2009","23","3"
"W08-1509","2008","0","3"
"W08-0124","2008","52","3"
"nallasamy-etal-2008-nineoneone","2008","3","3"
"P07-1066","2007","25","3"
"N07-2023","2007","8","2"
"N07-2033","2007","10","3"
"2007.sigdial-1.33","2007","14","3"
"2007.mtsummit-papers.51","2007","-1","3"
"2007.iwslt-1.4","2007","22","10"
"N06-2005","2006","15","3"
"2005.iwslt-1.22","2005","18","2"
"N04-3010","2004","16","1"
"N03-4015","2003","20","11"
"N03-2038","2003","3","2"
"W02-0714","2002","6","1"
"H01-1003","2001","21","3"
"H01-1018","2001","10","3"
"H01-1048","2001","13","4"
