"2021.nlp4convai-1.8","2021","-1","7"
"2021.nlp4convai-1.14","2021","-1","5"
"2021.naacl-main.136","2021","-1","6"
"2021.naacl-main.466","2021","-1","8"
"2021.findings-emnlp.29","2021","-1","6"
"2021.findings-acl.191","2021","-1","7"
"2021.findings-acl.198","2021","-1","7"
"2021.findings-acl.222","2021","-1","4"
"2021.emnlp-main.3","2021","-1","6"
"2021.emnlp-main.224","2021","-1","6"
"2021.emnlp-main.333","2021","-1","5"
"2021.emnlp-main.356","2021","-1","4"
"2021.emnlp-main.378","2021","-1","6"
"2021.emnlp-main.707","2021","-1","6"
"2021.autosimtrans-1.5","2021","-1","5"
"2021.autosimtrans-1.6","2021","-1","4"
"2021.acl-short.120","2021","-1","5"
"2021.acl-long.136","2021","-1","5"
"2021.acl-long.202","2021","-1","7"
"2021.acl-long.227","2021","-1","6"
"2021.acl-long.472","2021","-1","7"
"2020.findings-emnlp.69","2020","-1","7"
"2020.emnlp-main.178","2020","-1","4"
"2020.emnlp-main.562","2020","-1","6"
"2020.emnlp-main.570","2020","-1","5"
"2020.acl-main.9","2020","-1","4"
"2020.acl-main.98","2020","0","4"
"2020.acl-main.166","2020","-1","4"
"2020.acl-main.374","2020","0","6"
"2020.acl-main.555","2020","0","4"
"2020.acl-main.639","2020","0","7"
"W19-5341","2019","3","5"
"P19-1135","2019","4","4"
"P19-1226","2019","18","6"
"P19-1289","2019","7","11"
"P19-1369","2019","6","4"
"P19-1535","2019","0","5"
"D19-5828","2019","1","8"
"D19-1047","2019","0","5"
"D19-1079","2019","0","4"
"D19-1187","2019","5","3"
"W18-2605","2018","35","9"
"P18-1103","2018","78","8"
"P18-1178","2018","4","6"
"D18-1036","2018","7","5"
"P17-1021","2017","66","6"
"P16-1033","2016","4","6"
"P16-1159","2016","159","5"
"P16-1185","2016","38","5"
"D16-1036","2016","84","3"
"C16-1100","2016","15","3"
"C16-1253","2016","5","4"
"P15-1166","2015","210","2"
"2015.mtsummit-papers.23","2015","-1","4"
"D14-1007","2014","23","5"
"D14-1015","2014","14","6"
"D14-1016","2014","0","2"
"D14-1174","2014","11","3"
"W13-5708","2013","6","6"
"D13-1050","2013","12","3"
"P12-1048","2012","34","2"
"P12-1103","2012","0","2"
"P11-1104","2011","4","3"
"P10-1085","2010","15","3"
"P09-1006","2009","19","3"
"P09-1018","2009","46","1"
"D09-1051","2009","25","3"
"C08-1125","2008","78","1"
"2008.iwslt-evaluation.18","2008","10","2"
"P07-1108","2007","151","1"
"D07-1030","2007","5","3"
"2007.mtsummit-papers.41","2007","-1","3"
"2007.mtsummit-papers.52","2007","-1","2"
"2007.mtsummit-papers.67","2007","-1","1"
"P06-2112","2006","17","2"
"P06-2117","2006","17","1"
"P05-1058","2005","15","1"
"I05-1041","2005","4","1"
"2005.mtsummit-posters.7","2005","-1","1"
"2005.mtsummit-papers.4","2005","-1","3"
"2005.mtsummit-papers.41","2005","-1","1"
"P04-3002","2004","2","1"
"C04-1005","2004","11","1"
"wu-wang-2004-improving-domain","2004","12","1"
"W03-1610","2003","58","1"
"P03-1016","2003","125","1"
"C00-2174","2000","3","1"
