"W04-2705","2004","245","3"
"W04-0413","2004","21","3"
"meyers-etal-2004-cross","2004","33","3"
"meyers-etal-2004-annotating","2004","83","3"
"atkins-etal-2002-resources","2002","10","9"
"calzolari-etal-2002-towards","2002","99","6"
"macleod-2002-lexical","2002","2","1"
"macleod-etal-2000-american","2000","15","1"
"W98-0604","1998","33","2"
"P98-2139","1998","24","4"
"C98-2134","1998","24","4"
"C96-1080","1996","3","1"
"H94-1003","1994","13","1"
"C94-1042","1994","194","2"
"H93-1060","1993","8","2"
"M92-1015","1992","-1","3"
"M92-1032","1992","-1","2"
"A92-1022","1992","38","2"
"M91-1013","1991","8","3"
"M91-1028","1991","35","3"
