"2020.jeptalnrecital-demos.15","2020","-1","2"
"W17-1706","2017","3","3"
"C16-2019","2016","0","1"
"2016.jeptalnrecital-demo.14","2016","-1","3"
"W15-2512","2015","5","2"
"W14-0804","2014","10","1"
"scherrer-etal-2014-swissadmin","2014","2","5"
"F13-2034","2013","-1","2"
"2013.mtsummit-wmwumttt.3","2013","-1","1"
"W11-0819","2011","3","2"
"2011.jeptalnrecital-court.42","2011","-1","2"
"2011.jeptalnrecital-court.43","2011","-1","6"
"2011.jeptalnrecital-court.44","2011","-1","6"
"W10-3705","2010","33","1"
"seretan-etal-2010-fipsromanian","2010","2","2"
"nerima-etal-2010-recursive","2010","6","2"
"W09-0415","2009","27","1"
"2009.eamt-1.18","2009","15","1"
"nerima-wehrli-2008-generating","2008","11","2"
"2008.jeptalnrecital-court.18","2008","-1","1"
"W07-1216","2007","50","1"
"2007.jeptalnrecital-long.37","2007","12","2"
"W06-1006","2006","11","2"
"P06-4016","2006","4","1"
"P06-1120","2006","34","2"
"seretan-etal-2004-using","2004","19","3"
"2004.jeptalnrecital-long.14","2004","-1","1"
"E03-1022","2003","20","3"
"E03-1083","2003","20","3"
"2003.mtsummit-systems.17","2003","-1","1"
"2003.mtsummit-papers.26","2003","19","3"
"P98-2226","1998","16","1"
"C98-2221","1998","16","1"
"W97-0415","1997","-1","1"
"C96-2115","1996","0","3"
"1996.amta-1.29","1996","-1","1"
"E93-1070","1993","4","1"
"C92-3129","1992","27","1"
"C90-1017","1990","5","1"
"E85-1021","1985","5","1"
