"W12-3206","2012","17","2"
"W12-3210","2012","6","1"
"W12-3212","2012","11","1"
"weitz-schafer-2012-graphical","2012","4","2"
"C12-2103","2012","10","1"
"P11-4002","2011","25","1"
"I11-1070","2011","34","2"
"W10-0402","2010","14","1"
"bramantoro-etal-2010-towards","2010","6","2"
"C10-2067","2010","3","2"
"schafer-etal-2008-extracting","2008","3","1"
"W06-2714","2006","26","1"
"schafer-beck-2006-automatic","2006","3","1"
"schafer-2006-ontonerdie","2006","13","1"
"waldron-etal-2006-preprocessing","2006","9","3"
"callmeier-etal-2004-deepthought","2004","42","3"
"W03-0802","2003","13","1"
"P03-1014","2003","41","5"
"C94-2144","1994","75","2"
