"2021.socialnlp-1.13","Room to Grow: Understanding Personal Characteristics Behind Self Improvement Using Social Media","2021","-1","-1","5","0","1120","meixing dong","Proceedings of the Ninth International Workshop on Natural Language Processing for Social Media","0"
"2021.sigdial-1.33","{CIDER}: Commonsense Inference for Dialogue Explanation and Reasoning","2021","-1","-1","5","1","1532","deepanway ghosal","Proceedings of the 22nd Annual Meeting of the Special Interest Group on Discourse and Dialogue","0"
"2021.nlp4if-1.7","Extractive and Abstractive Explanations for Fact-Checking and Evaluation of News","2021","-1","-1","4","1","2880","ashkan kazemi","Proceedings of the Fourth Workshop on NLP for Internet Freedom: Censorship, Disinformation, and Propaganda","0"
"2021.naacl-main.216","{MUSER}: {MU}ltimodal Stress detection using Emotion Recognition as an Auxiliary Task","2021","-1","-1","5","0","3905","yiqun yao","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.findings-emnlp.27","Mining the Cause of Political Decision-Making from Social Media: A Case Study of {COVID}-19 Policies across the {US} States","2021","-1","-1","5","0","6447","zhijing jin","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.findings-emnlp.360","Micromodels for Efficient, Explainable, and Reusable Systems: A Case Study on Mental Health","2021","-1","-1","4","0","7302","andrew lee","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.findings-acl.124","Exploring the Role of Context in Utterance-level Emotion, Act and Intent Classification in Conversations: An Empirical Study","2021","-1","-1","3","1","1532","deepanway ghosal","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.findings-acl.273","How Good Is {NLP}? A Sober Look at {NLP} Tasks through the Lens of Social Impact","2021","-1","-1","5","0","6447","zhijing jin","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.findings-acl.392","Exploring Self-Identified Counseling Expertise in Online Support Forums","2021","-1","-1","7","0","8413","allison lahnala","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.emnlp-main.392","{W}hy{A}ct: Identifying Action Reasons in Lifestyle Vlogs","2021","-1","-1","5","0","9523","oana ignat","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.476","Analyzing the Surprising Variability in Word Embedding Stability Across Languages","2021","-1","-1","3","0","9669","laura burdick","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
