"2021.eacl-main.117","Syntactic Nuclei in Dependency Parsing {--} A Multilingual Exploration","2021","-1","-1","2","1","10681","ali basirat","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2021.eacl-main.264","Attention Can Reflect Syntactic Structure (If You Let It)","2021","-1","-1","5","0.555556","2707","vinit ravishankar","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2020.udw-1.20","{U}niversal {D}ependencies for {A}lbanian","2020","-1","-1","2","0","14289","marsida toska","Proceedings of the Fourth Workshop on Universal Dependencies (UDW 2020)","0"
"2020.lrec-1.234","A Tale of Three Parsers: Towards Diagnostic Evaluation for Meaning Representation Parsing","2020","-1","-1","2","0","17079","maja buljan","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.lrec-1.497","{U}niversal {D}ependencies v2: An Evergrowing Multilingual Treebank Collection","2020","17","3","1","1","10682","joakim nivre","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.iwpt-1.25","{K}{\\o}psala: Transition-Based Graph Parsing via Efficient Training and Effective Encoding","2020","14","0","5","0","375","daniel hershcovich","Proceedings of the 16th International Conference on Parsing Technologies and the IWPT 2020 Shared Task on Parsing into Enhanced Universal Dependencies","0"
"2020.coling-main.375","Understanding Pure Character-Based Neural Machine Translation: The Case of Translating {F}innish into {E}nglish","2020","-1","-1","3","1","21471","gongbo tang","Proceedings of the 28th International Conference on Computational Linguistics","0"
"2020.cl-4.3","What Should/Do/Can {LSTM}s Learn When Parsing Auxiliary Verb Constructions?","2020","-1","-1","3","1","372","miryam lhoneux","Computational Linguistics","0"
"2020.acl-main.375","Do Neural Language Models Show Preferences for Syntactic Formalisms?","2020","24","0","4","1","10899","artur kulmizev","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"W19-7713","How to Parse Low-Resource Languages: Cross-Lingual Parsing, Target Language Annotation, or Both?","2019","0","1","2","0","23453","ailsa meechanmaddon","Proceedings of the Fifth International Conference on Dependency Linguistics (Depling, SyntaxFest 2019)","0"
"R19-1136","Understanding Neural Machine Translation by Simplification: The Case of Encoder-free Models","2019","0","3","3","1","21471","gongbo tang","Proceedings of the International Conference on Recent Advances in Natural Language Processing (RANLP 2019)","0"
"N19-1159","Recursive Subtree Composition in {LSTM}-Based Dependency Parsing","2019","28","2","3","1","372","miryam lhoneux","Proceedings of the 2019 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)","0"
"D19-1149","Encoders Help You Disambiguate Word Senses in Neural Machine Translation","2019","24","2","3","1","21471","gongbo tang","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"D19-1277","Deep Contextualized Word Embeddings in Transition-Based and Graph-Based Dependency Parsing - A Tale of Two Parsers Revisited","2019","65","0","5","1","10899","artur kulmizev","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"W18-6304","An Analysis of Attention Mechanisms: The Case of Word Sense Disambiguation in Neural Machine Translation","2018","0","14","3","1","21471","gongbo tang","Proceedings of the Third Conference on Machine Translation: Research Papers","0"
"W18-6003","Expletives in {U}niversal {D}ependency Treebanks","2018","0","0","4","0","5827","gosse bouma","Proceedings of the Second Workshop on Universal Dependencies ({UDW} 2018)","0"
