"2021.naacl-main.33","Meta-Learning for Domain Generalization in Semantic Parsing","2021","-1","-1","2","0.769231","3313","bailin wang","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.35","Text Generation from Discourse Representation Structures","2021","-1","-1","3","1","3317","jiangming liu","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.56","Noisy Self-Knowledge Distillation for Text Summarization","2021","-1","-1","3","0","1457","yang liu","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.219","Learning from Executions for Semantic Parsing","2021","-1","-1","2","0.769231","3313","bailin wang","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.findings-emnlp.88","Compositional Generalization via Semantic Tagging","2021","-1","-1","2","1","6621","hao zheng","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.emnlp-main.528","Aspect-Controllable Opinion Summarization","2021","-1","-1","3","1","9743","reinald amplayo","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.742","Models and Datasets for Cross-Lingual Summarisation","2021","-1","-1","2","0.916029","6264","laura perezbeltrachini","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.743","Learning Opinion Summarizers by Selecting Informative Reviews","2021","-1","-1","2","1","10125","arthur bravzinskas","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.eacl-main.229","Informative and Controllable Opinion Summarization","2021","-1","-1","2","1","9743","reinald amplayo","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2021.acl-long.112","Factorising Meaning and Form for Intent-Preserving Paraphrasing","2021","-1","-1","2","0","12864","tom hosking","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2021.acl-long.475","Generating Query Focused Summaries from Query-Free Resources","2021","-1","-1","2","1","13378","yumo xu","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2020.findings-emnlp.45","Bootstrapping a Crosslingual Semantic Parser","2020","71","0","3","0","19436","tom sherborne","Findings of the Association for Computational Linguistics: EMNLP 2020","0"
"2020.emnlp-main.245","Multi-Step Inference for Reasoning Over Paragraphs","2020","27","0","4","1","3317","jiangming liu","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.296","Coarse-to-Fine Query Focused Multi-Document Summarization","2020","-1","-1","2","1","13378","yumo xu","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.319","Alignment-free Cross-lingual Semantic Role Labeling","2020","-1","-1","2","1","20357","rui cai","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.337","Few-Shot Learning for Opinion Summarization","2020","30","0","2","1","10125","arthur bravzinskas","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
