"2021.naacl-demos.8","{COVID}-19 Literature Knowledge Graph Construction and Drug Repurposing Report Generation","2021","-1","-1","24","0","4844","qingyun wang","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies: Demonstrations","0"
"2021.naacl-demos.16","{RESIN}: A Dockerized Schema-Guided Cross-document Cross-lingual Cross-media Information Extraction and Event Tracking System","2021","-1","-1","20","0","3228","haoyang wen","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies: Demonstrations","0"
"2021.law-1.4","{A}uto{A}spect: Automatic Annotation of Tense and Aspect for Uniform Meaning Representations","2021","-1","-1","2","0","5432","daniel chen","Proceedings of The Joint 15th Linguistic Annotation Workshop (LAW) and 3rd Designing Meaning Representations (DMR) Workshop","0"
"2021.law-1.13","Automatic Entity State Annotation using the {V}erb{N}et Semantic Parser","2021","-1","-1","2","1","5452","ghazaleh kazeminejad","Proceedings of The Joint 15th Linguistic Annotation Workshop (LAW) and 3rd Designing Meaning Representations (DMR) Workshop","0"
"2021.findings-acl.418","What Would a Teacher Do? {P}redicting Future Talk Moves","2021","-1","-1","2","0","8467","ananya ganesh","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.dash-1.14","{T}op{G}u{NN}: Fast {NLP} Training Data Augmentation using Large Corpora","2021","-1","-1","6","0","11297","rebecca iglesiasflores","Proceedings of the Second Workshop on Data Science with Human in the Loop: Language Advances","0"
"2021.acl-long.489","Fine-grained Information Extraction from Biomedical Literature based on Knowledge-enriched {A}bstract {M}eaning {R}epresentation","2021","-1","-1","6","0","3225","zixuan zhang","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2021.acl-demo.19","A Graphical Interface for Curating Schemas","2021","-1","-1","4","0","4911","piyush mishra","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing: System Demonstrations","0"
"2020.lrec-1.601","Spatial {AMR}: Expanded Spatial Annotation in the Context of a Grounded {M}inecraft Corpus","2020","-1","-1","2","1","17862","julia bonn","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.lrec-1.717","From Spatial Relations to Spatial Configurations","2020","-1","-1","6","0","3462","soham dan","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.lrec-1.734","The {R}ussian {P}rop{B}ank","2020","-1","-1","3","0.714286","11445","sarah moeller","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.louhi-1.12","Defining and Learning Refined Temporal Relations in the Clinical Narrative","2020","-1","-1","6","1","17864","kristin wrightbettner","Proceedings of the 11th International Workshop on Health Text Mining and Information Analysis","0"
"2020.cllrd-1.5","Leveraging Non-Specialists for Accurate and Time Efficient {AMR} Annotation","2020","-1","-1","3","0","21866","mary martin","Proceedings of the LREC 2020 Workshop on ``Citizen Linguistics in Language Resource Development''","0"
"2020.acl-main.744","Structured Tuning for Semantic Role Labeling","2020","38","0","3","0","5453","tao li","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"W19-5014","Enhancing biomedical word embeddings by retrofitting to verb clusters","2019","0","0","3","0","22857","billy chiu","Proceedings of the 18th BioNLP Workshop and Shared Task","0"
