"2021.teachingnlp-1.18","Interactive Assignments for Teaching Structured Neural {NLP}","2021","-1","-1","7","1","812","david gaddy","Proceedings of the Fifth Workshop on Teaching NLP","0"
"2021.naacl-main.81","Modular Networks for Compositional Instruction Following","2021","-1","-1","4","0","816","rodolfo corona","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.190","Detoxifying Language Models Risks Marginalizing Minority Voices","2021","-1","-1","6","0","3834","albert xu","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.276","{FUDGE}: Controlled Text Generation With Future Discriminators","2021","-1","-1","2","0","4066","kevin yang","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.373","Constructing Taxonomies from Pretrained Language Models","2021","-1","-1","3","0","4355","catherine chen","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.findings-emnlp.244","Adapting Language Models for Zero-shot Learning by Meta-tuning on Dataset and Prompt Collections","2021","-1","-1","4","1","7016","ruiqi zhong","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.findings-acl.334","Are Larger Pretrained Language Models Uniformly Better? Comparing Performance at the Instance Level","2021","-1","-1","3","1","7016","ruiqi zhong","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.emnlp-main.163","Reference-Centric Models for Grounded Collaborative Dialogue","2021","-1","-1","3","1","813","daniel fried","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.608","Constrained Language Models Yield Few-Shot Semantic Parsers","2021","-1","-1","8","0","9860","richard shin","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.acl-short.23","An Improved Model for Voicing Silent Speech","2021","-1","-1","2","1","812","david gaddy","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 2: Short Papers)","0"
